claim_id,claim_amount,policy_age_months,report_delay_days,num_prior_claims,incident_type,has_police_report,has_witness,claimant_age,region,is_fraud
CLM501960,7125.0,149,5.0,1,Fire,0,0,32.0,South,0
CLM501961,71920.0,140,4.0,2,NaturalDisaster,1,0,69.0,South,0
CLM501962,34237.0,218,4.0,2,Fire,0,1,27.0,Central,0
CLM501963,21762.0,149,7.0,0,Accident,1,1,18.0,Central,0
CLM501964,30231.0,165,4.0,0,Medical,0,1,45.0,Central,0
CLM501965,14369.0,201,5.0,1,Fire,0,0,33.0,Central,0
CLM501966,8060.0,48,3.0,0,NaturalDisaster,1,1,33.0,East,0
CLM501967,14697.0,209,5.0,1,Fire,1,0,60.0,West,0
CLM501968,6526.0,108,3.0,0,NaturalDisaster,0,0,43.0,West,0
CLM501969,10076.0,159,4.0,1,Accident,0,0,25.0,Central,0
CLM501970,8118.0,175,,1,Theft,0,0,29.0,Central,0
CLM501971,79146.0,52,2.0,1,Accident,1,1,43.0,South,0
CLM501972,10643.0,133,5.0,0,Accident,1,0,57.0,West,0
CLM501973,28768.0,69,4.0,0,Medical,1,0,56.0,South,0
CLM501974,72649.0,41,4.0,0,Medical,0,1,71.0,South,0
CLM501975,58693.0,211,5.0,0,Accident,1,0,29.0,South,0
CLM501976,23480.0,189,7.0,2,Medical,1,0,69.0,North,0
CLM501977,23565.0,45,5.0,3,Theft,1,0,72.0,Central,0
CLM501978,34342.0,47,3.0,0,Accident,0,1,60.0,South,0
CLM501979,161100.0,21,3.0,0,Medical,1,0,50.0,West,0
CLM501980,41375.0,83,4.0,0,Theft,0,1,57.0,East,0
CLM501981,50745.0,58,9.0,2,Accident,1,1,34.0,North,0
CLM501982,182247.0,176,8.0,0,Theft,0,0,69.0,South,0
CLM501983,37133.0,97,3.0,0,Theft,0,0,61.0,Central,0
CLM501984,74480.0,232,6.0,0,Medical,1,1,29.0,West,0
CLM501985,43572.0,134,5.0,0,Accident,1,1,37.0,South,0
CLM501986,43068.0,213,2.0,0,Medical,0,1,55.0,South,0
CLM501987,13757.0,23,,0,Accident,1,1,53.0,North,0
CLM501988,12048.0,232,6.0,0,NaturalDisaster,1,1,30.0,South,0
CLM501989,19735.0,78,5.0,0,Accident,1,1,53.0,South,0
CLM501990,60207.0,95,3.0,1,Medical,1,0,60.0,West,0
CLM501991,57964.0,143,5.0,0,Theft,1,1,30.0,West,0
CLM501992,86383.0,105,5.0,1,Theft,1,1,68.0,East,0
CLM501993,29470.0,76,2.0,0,NaturalDisaster,0,0,36.0,Central,0
CLM501994,45716.0,39,5.0,0,Theft,0,1,39.0,East,0
CLM501995,45871.0,101,2.0,2,Medical,0,0,43.0,South,0
CLM501996,27283.0,113,,2,Medical,0,0,38.0,South,0
CLM501997,22989.0,31,6.0,1,Medical,1,1,33.0,West,0
CLM501998,9063.0,187,4.0,1,Accident,1,1,64.0,West,0
CLM501999,26317.0,43,3.0,0,Theft,1,0,46.0,East,0
CLM502000,27359.0,17,5.0,0,Medical,1,0,51.0,West,0
CLM502001,73682.0,77,6.0,0,Fire,0,1,68.0,South,0
CLM502002,79729.0,77,3.0,0,Accident,0,1,64.0,Central,0
CLM502003,33409.0,72,5.0,1,Theft,1,1,63.0,South,1
CLM502004,154927.0,222,6.0,0,Accident,1,0,,East,0
CLM502005,34613.0,143,,0,Accident,1,1,33.0,South,0
CLM502006,67937.0,44,6.0,0,Theft,0,0,30.0,South,0
CLM502007,27445.0,124,4.0,0,Accident,0,1,66.0,North,0
CLM502008,11943.0,72,5.0,0,Fire,1,0,44.0,North,0
CLM502009,21159.0,228,7.0,0,Accident,0,0,24.0,North,0
CLM502010,96688.0,224,5.0,0,Accident,1,0,57.0,West,0
CLM502011,24068.0,141,9.0,0,Accident,0,1,54.0,South,0
CLM502012,20472.0,83,4.0,0,NaturalDisaster,1,1,55.0,North,0
CLM502013,29636.0,32,8.0,1,Medical,0,1,35.0,West,0
CLM502014,21772.0,199,2.0,0,Theft,1,1,30.0,South,0
CLM502015,77266.0,6,5.0,1,Medical,0,0,73.0,Central,0
CLM502016,134372.0,69,,0,Accident,0,1,59.0,Central,0
CLM502017,29874.0,131,4.0,0,Accident,0,0,42.0,Central,0
CLM502018,45815.0,62,,2,Theft,1,0,22.0,West,0
CLM502019,64699.0,174,7.0,0,Accident,1,1,31.0,East,0
CLM502020,32430.0,45,3.0,0,Medical,1,1,66.0,East,0
CLM502021,14730.0,204,4.0,1,Theft,0,1,61.0,North,0
CLM502022,21428.0,15,3.0,1,Accident,1,1,31.0,West,0
CLM502023,41341.0,80,8.0,2,Accident,0,1,52.0,Central,0
CLM502024,40743.0,100,2.0,1,Theft,0,1,21.0,East,0
CLM502025,7089.0,236,6.0,1,Fire,1,1,25.0,North,0
CLM502026,20967.0,171,5.0,0,Medical,0,0,71.0,North,0
CLM502027,16488.0,237,13.0,0,Theft,1,1,23.0,East,0
CLM502028,60224.0,121,6.0,1,Fire,0,0,64.0,East,0
CLM502029,17007.0,225,5.0,3,Accident,0,0,31.0,North,0
CLM502030,20560.0,98,6.0,0,Fire,0,1,42.0,East,0
CLM502031,19993.0,7,3.0,1,Accident,1,0,25.0,North,0
CLM502032,55998.0,49,2.0,1,Medical,1,1,58.0,South,0
CLM502033,64542.0,90,5.0,0,Medical,0,1,32.0,Central,0
CLM502034,44128.0,164,5.0,2,Medical,1,1,58.0,South,0
CLM502035,72051.0,51,3.0,1,Fire,0,0,71.0,South,0
CLM502036,79884.0,61,6.0,1,Accident,0,1,53.0,West,0
CLM502037,6987.0,157,9.0,3,Fire,0,1,48.0,South,0
CLM502038,47740.0,8,4.0,0,Theft,0,1,38.0,North,0
CLM502039,22118.0,212,2.0,0,Accident,0,0,54.0,North,0
CLM502040,10879.0,231,2.0,2,Accident,0,1,36.0,Central,0
CLM502041,23022.0,194,2.0,0,Accident,0,0,25.0,Central,0
CLM502042,53353.0,226,4.0,0,Theft,0,0,65.0,South,0
CLM502043,95244.0,40,10.0,0,Medical,0,1,58.0,North,0
CLM502044,10137.0,52,6.0,1,Accident,1,1,37.0,West,0
CLM502045,48763.0,208,5.0,0,Accident,1,0,30.0,North,0
CLM502046,143272.0,58,1.0,0,Medical,1,0,74.0,Central,0
CLM502047,128618.0,169,3.0,0,Medical,0,1,66.0,West,0
CLM502048,1877.0,139,3.0,0,Medical,0,0,66.0,Central,0
CLM502049,169924.0,71,9.0,0,Medical,1,1,32.0,Central,0
CLM502050,64141.0,103,6.0,1,Fire,0,1,35.0,West,0
CLM502051,4694.0,107,5.0,0,Theft,0,0,25.0,North,0
CLM502052,16114.0,213,6.0,0,Accident,1,1,42.0,North,0
CLM502053,81325.0,129,3.0,1,Medical,1,1,18.0,Central,0
CLM502054,39665.0,103,5.0,0,Medical,0,1,28.0,North,0
CLM502055,18785.0,161,6.0,0,Medical,1,0,69.0,Central,0
CLM502056,31356.0,33,3.0,0,NaturalDisaster,1,0,49.0,Central,0
CLM502057,46016.0,77,,0,NaturalDisaster,0,1,56.0,East,0
CLM502058,18706.0,131,8.0,0,Accident,1,0,32.0,South,0
CLM502059,26858.0,148,3.0,0,Medical,1,1,72.0,West,0
CLM502060,60933.0,28,6.0,1,Medical,1,1,58.0,North,0
CLM502061,16972.0,74,9.0,0,Medical,0,1,33.0,Central,0
CLM502062,10041.0,107,4.0,1,NaturalDisaster,0,1,55.0,North,0
CLM502063,17857.0,1,7.0,1,Accident,0,1,71.0,South,0
CLM502064,14601.0,138,5.0,2,Theft,0,1,31.0,West,0
CLM502065,18327.0,203,5.0,0,Accident,0,1,58.0,East,0
CLM502066,7465.0,226,9.0,0,Accident,0,0,37.0,Central,0
CLM502067,35900.0,155,3.0,0,Medical,1,0,42.0,West,0
CLM502068,59521.0,71,4.0,0,Medical,1,0,73.0,West,0
CLM502069,15531.0,170,9.0,1,Accident,1,1,23.0,West,0
CLM502070,17649.0,156,3.0,1,Accident,1,1,57.0,Central,0
CLM502071,25593.0,9,5.0,2,Accident,0,0,57.0,North,0
CLM502072,14342.0,1,8.0,0,Accident,0,0,44.0,North,1
CLM502073,65318.0,239,5.0,1,Medical,0,0,44.0,Central,0
CLM502074,14604.0,209,8.0,0,Theft,1,1,42.0,West,0
CLM502075,19522.0,97,2.0,0,Fire,0,1,57.0,North,0
CLM502076,16145.0,76,2.0,0,Accident,1,0,61.0,South,0
CLM502077,66568.0,23,2.0,0,Accident,1,1,60.0,South,0
CLM502078,24714.0,58,4.0,0,Theft,1,1,66.0,South,0
CLM502079,146457.0,22,6.0,1,Theft,1,1,27.0,Central,0
CLM502080,39459.0,25,10.0,0,Theft,0,1,58.0,North,1
CLM502081,75113.0,205,6.0,0,Accident,0,0,43.0,South,0
CLM502082,22939.0,188,3.0,1,Accident,0,0,58.0,West,0
CLM502083,13987.0,190,3.0,1,Accident,1,0,34.0,South,0
CLM502084,28954.0,14,4.0,0,Medical,0,0,22.0,North,0
CLM502085,17271.0,89,4.0,0,Theft,1,0,33.0,Central,0
CLM502086,6010.0,148,7.0,0,Medical,0,0,67.0,South,0
CLM502087,66891.0,133,5.0,1,Medical,1,0,35.0,Central,0
CLM502088,30522.0,76,6.0,0,Fire,1,0,55.0,North,0
CLM502089,16979.0,98,3.0,0,Theft,1,0,73.0,North,0
CLM502090,40176.0,170,5.0,0,Accident,0,0,42.0,North,0
CLM502091,30870.0,203,8.0,1,Theft,0,1,33.0,East,0
CLM502092,91843.0,231,5.0,0,Theft,0,1,,West,0
CLM502093,42035.0,170,4.0,0,Theft,1,0,74.0,North,0
CLM502094,26225.0,66,2.0,0,Medical,0,0,49.0,South,0
CLM502095,51779.0,217,6.0,0,Medical,0,1,51.0,South,0
CLM502096,28889.0,149,3.0,1,Medical,1,0,24.0,North,0
CLM502097,34443.0,183,4.0,0,Theft,1,1,62.0,Central,0
CLM502098,79295.0,89,6.0,1,Medical,0,0,20.0,South,0
CLM502099,11674.0,134,5.0,0,Theft,1,0,27.0,Central,0
CLM502100,14904.0,122,6.0,2,Accident,1,1,23.0,South,0
CLM502101,21259.0,175,3.0,0,Medical,1,0,60.0,East,0
CLM502102,23899.0,20,8.0,1,Fire,1,0,30.0,Central,0
CLM502103,74999.0,130,3.0,0,Theft,1,1,60.0,East,0
CLM502104,9588.0,49,3.0,1,Accident,0,0,41.0,Central,0
CLM502105,29039.0,39,5.0,0,Accident,1,1,37.0,West,0
CLM502106,19137.0,190,2.0,0,Accident,1,1,46.0,Central,0
CLM502107,115889.0,130,5.0,1,Accident,0,1,61.0,South,0
CLM502108,60299.0,83,,2,Accident,0,0,73.0,North,0
CLM502109,35988.0,160,6.0,0,Accident,0,1,29.0,South,0
CLM502110,64542.0,1,9.0,2,Theft,1,1,41.0,East,0
CLM502111,10347.0,219,11.0,0,Fire,0,1,71.0,North,0
CLM502112,150543.0,77,3.0,0,Fire,1,0,72.0,West,0
CLM502113,15162.0,28,7.0,2,Theft,1,1,60.0,East,0
CLM502114,81272.0,161,7.0,1,Medical,0,1,40.0,North,0
CLM502115,46227.0,203,3.0,0,Accident,1,0,27.0,East,0
CLM502116,36734.0,233,5.0,1,Accident,1,0,67.0,Central,0
CLM502117,78604.0,180,7.0,0,Accident,1,1,36.0,North,0
CLM502118,65990.0,205,7.0,0,Accident,0,1,72.0,West,0
CLM502119,32400.0,75,2.0,1,Medical,0,1,72.0,North,0
CLM502120,21220.0,181,4.0,1,Theft,0,0,53.0,Central,0
CLM502121,32808.0,3,4.0,0,Theft,1,0,63.0,North,0
CLM502122,27385.0,223,3.0,0,Accident,0,0,25.0,West,0
CLM502123,39466.0,192,3.0,0,Accident,1,0,25.0,West,0
CLM502124,67270.0,158,5.0,1,Accident,0,1,49.0,West,0
CLM502125,43254.0,224,6.0,1,Theft,0,1,21.0,West,0
CLM502126,34472.0,125,9.0,0,Theft,1,1,45.0,North,0
CLM502127,17621.0,77,9.0,0,Theft,0,1,65.0,Central,0
CLM502128,38551.0,129,2.0,3,Accident,0,0,68.0,Central,0
CLM502129,7656.0,14,4.0,1,Accident,1,0,31.0,West,0
CLM502130,15709.0,226,6.0,0,Accident,1,0,19.0,West,0
CLM502131,48291.0,122,6.0,1,Theft,1,1,36.0,Central,0
CLM502132,60364.0,1,5.0,0,Medical,1,0,73.0,North,0
CLM502133,29245.0,145,5.0,0,Medical,0,1,38.0,South,0
CLM502134,34919.0,124,7.0,0,NaturalDisaster,0,0,63.0,Central,0
CLM502135,39983.0,237,6.0,0,Medical,0,0,34.0,North,0
CLM502136,51285.0,184,4.0,0,Theft,0,0,62.0,North,0
CLM502137,25308.0,66,7.0,0,Theft,1,1,18.0,North,0
CLM502138,13543.0,10,5.0,0,Accident,1,1,59.0,North,0
CLM502139,40528.0,105,8.0,0,Medical,0,0,,Central,0
CLM502140,142435.0,197,6.0,0,Fire,0,0,37.0,South,0
CLM502141,14215.0,174,2.0,0,Theft,0,0,62.0,South,0
CLM502142,26862.0,202,3.0,0,NaturalDisaster,1,1,22.0,East,0
CLM502143,21829.0,199,4.0,0,Accident,1,0,69.0,West,0
CLM502144,204958.0,126,6.0,1,Fire,1,0,74.0,West,0
CLM502145,13786.0,193,5.0,0,Accident,1,1,45.0,West,0
CLM502146,26151.0,199,2.0,1,Medical,0,0,62.0,North,0
CLM502147,22209.0,25,7.0,1,Fire,1,0,56.0,West,0
CLM502148,10900.0,35,4.0,0,Medical,1,0,39.0,South,0
CLM502149,10437.0,57,5.0,1,Accident,0,1,28.0,South,0
CLM502150,46850.0,226,7.0,0,Theft,1,0,58.0,East,0
CLM502151,52414.0,205,6.0,0,Fire,1,1,41.0,South,0
CLM502152,19004.0,12,6.0,2,Medical,1,1,23.0,South,0
CLM502153,91784.0,222,5.0,0,Fire,1,0,59.0,North,0
CLM502154,4912.0,9,4.0,1,Accident,0,0,46.0,South,0
CLM502155,10864.0,184,10.0,0,Fire,1,0,67.0,West,0
CLM502156,15371.0,126,6.0,0,Medical,1,1,52.0,East,0
CLM502157,29520.0,154,6.0,0,NaturalDisaster,0,0,50.0,East,0
CLM502158,20729.0,176,8.0,0,Accident,1,0,68.0,Central,0
CLM502159,25315.0,208,5.0,2,Theft,0,1,24.0,West,0
CLM502160,43829.0,168,1.0,1,Accident,0,1,20.0,West,0
CLM502161,95383.0,130,6.0,0,Medical,0,0,31.0,East,0
CLM502162,56497.0,132,3.0,0,Theft,0,0,21.0,North,0
CLM502163,31099.0,231,7.0,0,Accident,0,0,,West,0
CLM502164,27886.0,188,5.0,0,Medical,0,0,50.0,North,0
CLM502165,71763.0,150,3.0,2,Medical,1,1,36.0,North,0
CLM502166,134240.0,146,9.0,0,Fire,1,1,61.0,Central,0
CLM502167,49545.0,71,4.0,0,Accident,0,1,18.0,South,0
CLM502168,20089.0,204,3.0,1,Accident,0,1,32.0,North,0
CLM502169,36585.0,172,6.0,0,Accident,0,0,25.0,North,0
CLM502170,47299.0,28,4.0,2,Theft,1,1,41.0,South,0
CLM502171,19070.0,191,3.0,0,Medical,1,1,41.0,East,0
CLM502172,59433.0,235,4.0,1,Medical,1,1,40.0,North,0
CLM502173,36726.0,174,5.0,2,Theft,0,1,44.0,South,0
CLM502174,75488.0,211,6.0,2,Fire,1,1,59.0,Central,0
CLM502175,13611.0,187,1.0,2,Medical,0,0,23.0,North,0
CLM502176,7382.0,214,6.0,0,Medical,0,0,44.0,West,0
CLM502177,21716.0,140,7.0,0,Medical,1,1,64.0,Central,0
CLM502178,30303.0,87,12.0,3,Accident,0,1,24.0,Central,0
CLM502179,7039.0,112,9.0,2,Medical,1,0,74.0,South,0
CLM502180,18274.0,227,3.0,0,Medical,1,1,70.0,East,0
CLM502181,83021.0,167,10.0,0,Accident,0,0,56.0,South,0
CLM502182,45553.0,34,10.0,1,Accident,0,1,62.0,West,0
CLM502183,33209.0,93,3.0,0,Medical,1,0,70.0,South,0
CLM502184,12777.0,19,8.0,1,Accident,1,1,29.0,East,0
CLM502185,80840.0,215,3.0,0,Accident,1,0,48.0,East,0
CLM502186,21293.0,96,4.0,1,Theft,0,0,21.0,East,0
CLM502187,32080.0,18,6.0,1,Theft,1,0,19.0,East,0
CLM502188,41189.0,224,2.0,0,Medical,0,1,53.0,South,0
CLM502189,34098.0,204,3.0,0,Accident,0,0,18.0,West,0
CLM502190,98069.0,232,6.0,0,Fire,0,0,70.0,East,0
CLM502191,47103.0,85,9.0,1,Theft,0,0,41.0,East,0
CLM502192,38975.0,118,4.0,0,Theft,0,0,18.0,North,0
CLM502193,27746.0,122,4.0,1,Theft,0,1,71.0,North,0
CLM502194,42004.0,180,4.0,0,Medical,1,1,55.0,East,0
CLM502195,25135.0,198,4.0,0,Theft,0,0,63.0,East,0
CLM502196,34596.0,129,6.0,2,Accident,1,0,60.0,East,0
CLM502197,22621.0,130,5.0,0,Accident,1,0,60.0,South,0
CLM502198,19939.0,28,,0,Medical,0,0,25.0,East,0
CLM502199,14288.0,45,4.0,3,Accident,1,0,62.0,East,0
CLM502200,23934.0,157,3.0,0,Medical,1,1,51.0,East,0
CLM502201,22710.0,109,3.0,0,Fire,1,0,41.0,East,0
CLM502202,128476.0,36,6.0,0,Accident,1,0,19.0,South,0
CLM502203,65755.0,26,6.0,0,Accident,1,1,61.0,Central,0
CLM502204,26710.0,157,5.0,0,Fire,1,1,31.0,South,0
CLM502205,21191.0,214,8.0,0,Theft,1,1,33.0,South,0
CLM502206,48632.0,58,5.0,1,Medical,0,0,21.0,South,0
CLM502207,140621.0,130,6.0,1,Medical,1,0,35.0,South,0
CLM502208,56232.0,63,5.0,0,Accident,0,1,37.0,West,0
CLM502209,7510.0,196,1.0,0,NaturalDisaster,0,1,19.0,South,0
CLM502210,59310.0,162,5.0,1,Medical,0,0,,Central,0
CLM502211,68340.0,83,2.0,1,Theft,0,0,53.0,East,0
CLM502212,172714.0,112,8.0,1,Accident,0,1,22.0,Central,0
CLM502213,24375.0,128,,1,Theft,0,0,25.0,North,0
CLM502214,33218.0,199,2.0,0,Accident,1,0,66.0,West,0
CLM502215,42625.0,117,5.0,0,Theft,1,0,39.0,Central,0
CLM502216,16136.0,163,4.0,0,Medical,0,0,21.0,East,0
CLM502217,15008.0,113,5.0,2,Accident,0,0,34.0,East,0
CLM502218,40925.0,71,7.0,0,Medical,1,1,58.0,West,0
CLM502219,8652.0,147,5.0,0,Fire,1,1,48.0,Central,0
CLM502220,10367.0,186,6.0,0,Accident,1,0,51.0,West,0
CLM502221,57099.0,234,5.0,0,Theft,1,1,62.0,South,0
CLM502222,44279.0,16,11.0,0,NaturalDisaster,0,0,32.0,Central,0
CLM502223,80805.0,234,7.0,1,Accident,1,0,64.0,South,0
CLM502224,43070.0,176,8.0,0,NaturalDisaster,0,0,41.0,North,0
CLM502225,29982.0,66,10.0,0,Theft,0,0,66.0,East,0
CLM502226,83388.0,93,8.0,1,Medical,1,0,50.0,East,0
CLM502227,21199.0,162,4.0,0,NaturalDisaster,1,1,67.0,South,0
CLM502228,22773.0,73,3.0,0,Accident,0,0,58.0,North,0
CLM502229,28237.0,81,3.0,1,Medical,1,1,21.0,South,0
CLM502230,42633.0,125,7.0,0,Fire,0,0,23.0,North,0
CLM502231,28189.0,168,3.0,1,Theft,0,1,27.0,Central,0
CLM502232,9063.0,217,5.0,0,Accident,0,1,22.0,Central,0
CLM502233,24022.0,204,9.0,0,Theft,1,0,74.0,Central,0
CLM502234,28991.0,62,7.0,1,Accident,1,1,35.0,West,0
CLM502235,32593.0,46,6.0,1,Medical,0,1,56.0,East,0
CLM502236,20754.0,239,6.0,1,Medical,1,0,19.0,Central,0
CLM502237,44556.0,225,9.0,2,Accident,0,1,52.0,North,0
CLM502238,8197.0,141,9.0,0,Theft,0,1,61.0,Central,0
CLM502239,41465.0,167,6.0,0,Accident,0,0,25.0,West,0
CLM502240,124778.0,61,3.0,0,Theft,0,0,22.0,South,0
CLM502241,18298.0,148,5.0,0,Accident,0,0,33.0,East,0
CLM502242,31135.0,166,2.0,0,NaturalDisaster,0,1,60.0,South,0
CLM502243,24401.0,72,8.0,1,Accident,0,1,25.0,West,0
CLM502244,24732.0,176,,0,Fire,0,1,49.0,East,0
CLM502245,13059.0,91,,0,Medical,1,0,51.0,North,0
CLM502246,146275.0,128,5.0,0,Accident,1,1,57.0,Central,0
CLM502247,40483.0,11,6.0,2,Theft,0,0,26.0,West,1
CLM502248,17385.0,32,6.0,0,Accident,1,1,22.0,North,0
CLM502249,15872.0,151,6.0,0,Accident,0,0,31.0,North,0
CLM502250,31232.0,195,7.0,0,Accident,0,1,23.0,North,0
CLM502251,5249.0,136,8.0,0,Accident,1,1,70.0,North,0
CLM502252,69027.0,194,8.0,0,Medical,1,1,69.0,West,0
CLM502253,19711.0,192,4.0,0,Accident,1,1,43.0,West,0
CLM502254,40580.0,183,4.0,0,Medical,0,0,66.0,South,0
CLM502255,42128.0,198,4.0,1,Accident,1,0,44.0,South,0
CLM502256,64359.0,181,4.0,0,Theft,0,1,48.0,East,0
CLM502257,44095.0,199,6.0,1,Accident,1,1,,West,0
CLM502258,53881.0,92,8.0,0,Fire,0,1,18.0,East,0
CLM502259,67188.0,95,6.0,1,NaturalDisaster,1,0,72.0,East,0
CLM502260,22829.0,118,5.0,0,Accident,0,1,22.0,North,0
CLM502261,166227.0,129,2.0,1,Fire,1,1,64.0,North,0
CLM502262,39431.0,159,7.0,0,Theft,0,1,26.0,South,0
CLM502263,29074.0,131,4.0,1,Medical,1,0,27.0,North,0
CLM502264,15171.0,40,6.0,0,Theft,1,0,43.0,South,0
CLM502265,25194.0,95,5.0,1,Theft,1,0,38.0,North,0
CLM502266,41006.0,145,1.0,1,Medical,1,0,65.0,East,0
CLM502267,32087.0,8,6.0,0,NaturalDisaster,0,0,64.0,East,0
CLM502268,128278.0,27,5.0,1,Medical,1,0,18.0,Central,0
CLM502269,21764.0,224,5.0,1,Accident,1,0,43.0,Central,0
CLM502270,51198.0,203,7.0,0,Medical,0,1,57.0,North,0
CLM502271,12083.0,139,5.0,1,Fire,0,1,62.0,Central,0
CLM502272,170513.0,29,6.0,0,Medical,1,0,63.0,Central,0
CLM502273,11443.0,61,4.0,1,Medical,0,1,24.0,West,0
CLM502274,156284.0,185,7.0,1,Accident,0,0,60.0,East,0
CLM502275,26671.0,175,3.0,0,Medical,0,1,54.0,South,0
CLM502276,4976.0,54,1.0,1,Accident,1,1,35.0,Central,0
CLM502277,87696.0,16,6.0,1,Theft,1,0,27.0,Central,0
CLM502278,31757.0,222,8.0,0,Accident,0,1,53.0,North,0
CLM502279,20687.0,173,9.0,0,Medical,0,0,29.0,West,0
CLM502280,49679.0,158,3.0,0,Accident,1,1,48.0,South,0
CLM502281,50591.0,209,2.0,1,NaturalDisaster,1,1,53.0,Central,0
CLM502282,41426.0,104,4.0,0,Medical,1,1,57.0,West,0
CLM502283,73720.0,26,10.0,2,Medical,1,0,58.0,West,0
CLM502284,36390.0,11,7.0,1,NaturalDisaster,0,1,59.0,West,0
CLM502285,50000.0,234,4.0,2,Medical,0,0,61.0,West,0
CLM502286,19586.0,146,9.0,1,Fire,0,1,70.0,East,0
CLM502287,54855.0,178,7.0,0,Fire,1,0,,East,0
CLM502288,19655.0,91,4.0,0,Theft,1,0,72.0,South,0
CLM502289,12093.0,27,3.0,0,Accident,1,1,72.0,South,0
CLM502290,25210.0,191,6.0,0,Medical,1,1,30.0,South,0
CLM502291,23846.0,191,2.0,0,Accident,0,0,63.0,North,0
CLM502292,62455.0,190,5.0,0,Accident,1,1,72.0,North,0
CLM502293,9297.0,124,1.0,1,Fire,0,1,39.0,Central,1
CLM502294,71318.0,165,5.0,0,Theft,1,1,62.0,Central,0
CLM502295,18063.0,76,7.0,0,Medical,0,0,73.0,South,0
CLM502296,4138.0,65,9.0,1,Theft,0,1,51.0,South,0
CLM502297,11317.0,8,6.0,0,Fire,0,0,62.0,South,0
CLM502298,23248.0,42,6.0,1,Accident,1,0,20.0,Central,0
CLM502299,42420.0,104,8.0,0,Medical,0,1,49.0,North,0
CLM502300,26725.0,119,6.0,1,Theft,0,0,27.0,North,0
CLM502301,11298.0,108,7.0,0,Accident,0,1,67.0,South,0
CLM502302,15949.0,109,11.0,0,Medical,1,1,26.0,West,0
CLM502303,11450.0,52,3.0,2,Accident,1,1,57.0,West,0
CLM502304,36571.0,161,5.0,2,Accident,1,0,38.0,West,0
CLM502305,27654.0,107,4.0,1,Medical,0,1,20.0,West,0
CLM502306,48582.0,128,4.0,1,Accident,0,1,50.0,West,0
CLM502307,7214.0,141,4.0,0,Accident,0,0,49.0,East,0
CLM502308,19396.0,119,7.0,0,Accident,1,0,20.0,East,0
CLM502309,150699.0,132,6.0,1,Accident,0,0,61.0,Central,0
CLM502310,49654.0,115,8.0,0,Accident,1,0,24.0,North,0
CLM502311,23461.0,91,5.0,2,Accident,1,1,44.0,West,0
CLM502312,13496.0,121,10.0,0,Medical,0,1,50.0,North,0
CLM502313,72128.0,163,,0,Theft,0,1,58.0,East,0
CLM502314,101330.0,209,8.0,0,Accident,1,1,33.0,West,0
CLM502315,11862.0,24,7.0,1,Medical,0,1,36.0,South,0
CLM502316,12794.0,41,5.0,0,Theft,0,0,,Central,0
CLM502317,37162.0,30,5.0,0,Fire,0,0,51.0,North,0
CLM502318,40048.0,5,6.0,0,Accident,0,1,49.0,Central,0
CLM502319,43749.0,198,8.0,0,Theft,0,0,56.0,West,0
CLM502320,129923.0,54,3.0,0,Fire,1,1,48.0,Central,0
CLM502321,13668.0,70,5.0,0,Accident,1,1,29.0,East,0
CLM502322,30696.0,75,7.0,0,Medical,0,0,23.0,West,0
CLM502323,52942.0,207,5.0,0,Medical,0,0,64.0,West,0
CLM502324,52488.0,147,0.0,0,Medical,1,0,47.0,South,0
CLM502325,17708.0,26,5.0,0,Accident,0,0,49.0,South,0
CLM502326,18276.0,202,5.0,1,Accident,1,0,50.0,East,0
CLM502327,20591.0,236,6.0,0,Accident,1,1,61.0,East,0
CLM502328,116165.0,171,5.0,0,Accident,0,0,43.0,West,0
CLM502329,13592.0,116,2.0,0,Accident,1,1,21.0,North,0
CLM502330,22938.0,239,7.0,0,Accident,0,0,60.0,Central,0
CLM502331,55291.0,11,8.0,1,Theft,1,1,32.0,Central,0
CLM502332,12443.0,1,7.0,0,Accident,1,0,24.0,North,0
CLM502333,36549.0,187,6.0,0,NaturalDisaster,1,1,46.0,East,0
CLM502334,6505.0,46,6.0,0,Accident,1,0,59.0,South,0
CLM502335,34686.0,14,5.0,0,Accident,0,1,24.0,South,0
CLM502336,31005.0,21,5.0,1,Accident,1,0,69.0,West,0
CLM502337,33890.0,108,3.0,0,Medical,1,0,,South,0
CLM502338,14837.0,159,3.0,0,Theft,1,0,60.0,West,0
CLM502339,35674.0,107,5.0,2,Accident,0,1,24.0,North,0
CLM502340,28818.0,103,6.0,0,Accident,0,1,60.0,South,0
CLM502341,84061.0,35,5.0,0,Accident,0,1,69.0,East,0
CLM502342,49527.0,75,3.0,0,Accident,0,1,46.0,East,0
CLM502343,9328.0,226,,0,Accident,0,1,61.0,North,0
CLM502344,15274.0,75,8.0,0,Medical,0,1,67.0,North,0
CLM502345,18159.0,83,6.0,0,Accident,1,1,56.0,North,0
CLM502346,34348.0,214,,0,Accident,0,1,68.0,Central,0
CLM502347,25970.0,16,7.0,0,Accident,0,1,62.0,West,0
CLM502348,25884.0,19,3.0,0,Fire,0,1,38.0,West,0
CLM502349,283279.0,215,4.0,0,Medical,1,0,43.0,East,0
CLM502350,19726.0,75,2.0,0,Accident,0,0,51.0,South,0
CLM502351,90463.0,57,4.0,0,Theft,0,1,72.0,West,0
CLM502352,26426.0,120,4.0,0,Accident,0,1,40.0,East,0
CLM502353,5204.0,10,5.0,0,Accident,1,1,50.0,East,0
