customer_id,age,bmi,is_smoker,annual_income,credit_score,prior_violations,occupation_class,vehicle_age,region,risk_tier
CUS301114,23,21.5,1,282872.0,796.0,1,Class3_Manual,14,West,Low
CUS301115,67,31.4,1,532873.0,883.0,1,Class3_Manual,10,West,High
CUS301116,21,25.8,0,1014517.0,639.0,1,Class2_Field,3,West,Low
CUS301117,59,19.9,1,408522.0,780.0,0,Class2_Field,13,North,Medium
CUS301118,47,25.1,0,639855.0,567.0,0,Class2_Field,9,North,Low
CUS301119,26,19.7,0,513371.0,605.0,1,Class2_Field,7,Central,Low
CUS301120,39,24.0,0,1347000.0,481.0,1,Class4_Hazardous,0,West,Medium
CUS301121,20,25.3,0,275296.0,899.0,0,Class1_Office,10,East,Low
CUS301122,59,23.7,0,999884.0,525.0,1,Class1_Office,10,East,High
CUS301123,59,26.6,0,275737.0,719.0,2,Class2_Field,3,East,High
CUS301124,27,26.8,0,433920.0,845.0,2,Class2_Field,0,West,Low
CUS301125,28,27.7,1,1005793.0,738.0,1,Class2_Field,8,Central,High
CUS301126,32,28.4,0,899535.0,797.0,1,Class2_Field,3,East,Low
CUS301127,27,30.5,0,244843.0,323.0,1,Class2_Field,6,West,Low
CUS301128,41,27.4,0,537719.0,343.0,1,Class3_Manual,2,North,Medium
CUS301129,24,21.4,0,1016170.0,515.0,0,Class2_Field,8,South,Low
CUS301130,65,31.8,0,743889.0,708.0,1,Class3_Manual,13,Central,Medium
CUS301131,64,35.3,0,262806.0,561.0,0,Class1_Office,1,Central,Medium
CUS301132,42,21.5,0,454779.0,789.0,0,Class1_Office,6,South,Low
CUS301133,22,22.0,0,700550.0,467.0,1,Class3_Manual,11,Central,Low
CUS301134,28,30.5,0,457691.0,414.0,1,Class2_Field,7,North,Low
CUS301135,25,30.3,0,262893.0,421.0,0,Class4_Hazardous,12,North,Medium
CUS301136,20,23.7,0,573856.0,716.0,1,Class1_Office,12,West,Low
CUS301137,30,19.2,0,1739686.0,726.0,3,Class1_Office,8,South,Medium
CUS301138,51,18.0,0,555920.0,415.0,0,Class2_Field,1,Central,Low
CUS301139,35,22.8,0,190195.0,694.0,1,Class2_Field,10,West,Low
CUS301140,31,31.5,0,248218.0,506.0,1,Class2_Field,6,North,Low
CUS301141,22,26.4,0,950048.0,598.0,0,Class3_Manual,12,East,Low
CUS301142,51,23.8,0,700557.0,772.0,0,Class1_Office,0,North,Low
CUS301143,35,,1,669788.0,479.0,0,Class1_Office,11,North,High
CUS301144,63,27.4,0,727381.0,305.0,1,Class1_Office,14,West,Medium
CUS301145,32,23.8,1,1444812.0,,1,Class3_Manual,14,Central,Medium
CUS301146,62,20.2,1,779051.0,475.0,0,Class1_Office,7,West,High
CUS301147,37,21.7,0,454320.0,550.0,0,Class1_Office,15,South,Low
CUS301148,66,32.6,1,472874.0,385.0,0,Class1_Office,15,Central,High
CUS301149,49,24.9,0,687516.0,337.0,0,Class2_Field,1,North,Low
CUS301150,57,18.6,0,156637.0,639.0,0,Class1_Office,11,South,Low
CUS301151,50,24.1,0,1848376.0,571.0,2,Class1_Office,2,West,Medium
CUS301152,74,27.3,1,448162.0,786.0,0,Class1_Office,5,East,High
CUS301153,27,,0,283857.0,375.0,0,Class1_Office,6,South,Low
CUS301154,52,32.0,0,526560.0,687.0,1,Class3_Manual,11,West,High
CUS301155,71,30.1,0,377842.0,661.0,0,Class3_Manual,1,Central,Low
CUS301156,62,21.3,0,1776657.0,676.0,1,Class1_Office,1,East,Low
CUS301157,24,23.0,0,551166.0,872.0,1,Class1_Office,13,North,Low
CUS301158,65,26.5,1,648207.0,463.0,1,Class2_Field,7,North,High
CUS301159,61,27.8,0,838074.0,591.0,0,Class1_Office,8,South,Low
CUS301160,31,22.1,1,378325.0,863.0,1,Class1_Office,6,Central,Low
CUS301161,73,29.1,0,512169.0,847.0,1,Class1_Office,10,East,Medium
CUS301162,39,23.7,0,637410.0,763.0,0,Class2_Field,3,West,Low
CUS301163,32,28.4,0,750790.0,648.0,1,Class4_Hazardous,6,East,Medium
CUS301164,60,25.8,0,269729.0,868.0,0,Class1_Office,11,East,Medium
CUS301165,52,,1,342252.0,494.0,0,Class2_Field,10,East,High
CUS301166,65,26.9,0,97530.0,808.0,1,Class1_Office,2,East,Low
CUS301167,37,27.0,0,372765.0,755.0,1,Class2_Field,15,West,Low
CUS301168,41,26.4,0,601465.0,862.0,0,Class1_Office,2,West,Low
CUS301169,25,25.7,0,988278.0,318.0,0,Class2_Field,7,Central,Low
CUS301170,46,29.7,0,800567.0,857.0,0,Class3_Manual,11,West,Low
CUS301171,47,35.7,0,332221.0,536.0,1,Class2_Field,2,West,Medium
CUS301172,64,30.3,1,419324.0,621.0,3,Class3_Manual,15,East,High
CUS301173,44,23.7,1,900352.0,600.0,0,Class2_Field,5,East,Medium
CUS301174,65,30.1,0,435329.0,644.0,3,Class1_Office,0,South,High
CUS301175,23,28.5,0,465396.0,543.0,2,Class3_Manual,1,West,Medium
CUS301176,64,30.2,0,1181504.0,354.0,1,Class1_Office,9,North,Medium
CUS301177,62,28.1,1,862216.0,688.0,3,Class1_Office,3,South,High
CUS301178,35,,0,300303.0,355.0,1,Class2_Field,1,Central,Low
CUS301179,63,15.9,0,382082.0,319.0,3,Class3_Manual,2,South,Medium
CUS301180,52,23.6,0,1494672.0,666.0,0,Class4_Hazardous,11,West,Low
CUS301181,70,29.6,1,668903.0,750.0,1,Class1_Office,3,East,High
CUS301182,71,31.3,0,1145963.0,658.0,0,Class2_Field,13,North,High
CUS301183,32,20.3,0,272036.0,619.0,0,Class4_Hazardous,3,East,Low
CUS301184,34,21.0,0,719645.0,495.0,0,Class2_Field,6,West,Low
CUS301185,73,29.5,1,794907.0,552.0,2,Class1_Office,10,West,High
CUS301186,51,24.3,1,1125887.0,728.0,1,Class2_Field,11,North,Medium
CUS301187,35,27.3,0,1160520.0,755.0,1,Class2_Field,2,Central,Low
CUS301188,74,27.7,0,423861.0,641.0,0,Class3_Manual,11,North,High
CUS301189,53,30.3,0,652925.0,771.0,1,Class3_Manual,11,North,Medium
CUS301190,32,32.4,0,472664.0,528.0,1,Class2_Field,11,East,Medium
CUS301191,26,21.8,1,802037.0,371.0,1,Class3_Manual,11,Central,High
CUS301192,68,22.8,0,221650.0,657.0,0,Class1_Office,7,Central,Low
CUS301193,44,30.8,0,168200.0,461.0,0,Class1_Office,4,North,Medium
CUS301194,37,25.6,1,641200.0,515.0,1,Class1_Office,5,West,High
CUS301195,21,27.6,0,537058.0,428.0,2,Class3_Manual,5,East,Medium
CUS301196,23,20.6,0,636355.0,823.0,2,Class3_Manual,14,West,Low
CUS301197,52,25.0,0,445568.0,721.0,0,Class1_Office,13,North,Low
CUS301198,41,29.9,1,1035539.0,492.0,1,Class2_Field,12,West,High
CUS301199,59,27.5,0,735348.0,700.0,1,Class3_Manual,2,West,High
CUS301200,27,,0,407034.0,788.0,0,Class1_Office,11,East,Low
CUS301201,48,17.5,1,495236.0,738.0,1,Class3_Manual,1,East,High
CUS301202,74,19.6,0,180517.0,486.0,1,Class3_Manual,11,West,Low
CUS301203,53,30.3,0,2129246.0,369.0,1,Class1_Office,6,Central,Medium
CUS301204,20,28.1,1,461137.0,309.0,0,Class2_Field,15,Central,Medium
CUS301205,39,27.6,1,779370.0,346.0,1,Class3_Manual,11,Central,Medium
CUS301206,62,30.6,1,634809.0,605.0,1,Class2_Field,9,Central,High
CUS301207,48,27.9,0,531189.0,396.0,2,Class1_Office,11,East,High
CUS301208,65,22.1,0,607909.0,656.0,1,Class2_Field,14,West,Medium
CUS301209,18,27.2,0,144219.0,719.0,0,Class1_Office,0,South,Low
CUS301210,34,,1,802637.0,461.0,0,Class2_Field,14,West,Medium
CUS301211,61,26.6,1,398925.0,344.0,1,Class2_Field,5,North,High
CUS301212,69,27.9,1,831572.0,321.0,1,Class1_Office,3,Central,High
CUS301213,54,25.3,0,784874.0,738.0,0,Class1_Office,5,Central,Medium
CUS301214,50,24.5,0,510536.0,606.0,1,Class2_Field,4,West,Low
CUS301215,68,25.5,0,1112820.0,895.0,2,Class3_Manual,8,South,Medium
CUS301216,69,30.1,0,1682267.0,645.0,0,Class2_Field,5,Central,Medium
CUS301217,18,33.6,0,329375.0,454.0,0,Class1_Office,8,Central,Low
CUS301218,22,26.1,0,391760.0,359.0,2,Class1_Office,2,South,Low
CUS301219,66,29.4,0,180308.0,572.0,1,Class1_Office,6,Central,High
CUS301220,38,28.4,0,514390.0,531.0,3,Class1_Office,9,South,Low
CUS301221,65,35.3,0,650909.0,,1,Class1_Office,5,North,Medium
CUS301222,28,,0,322274.0,612.0,0,Class3_Manual,5,East,Medium
CUS301223,57,26.5,1,470216.0,640.0,1,Class2_Field,13,North,High
CUS301224,44,24.2,1,1830807.0,643.0,0,Class1_Office,4,East,Low
CUS301225,61,16.8,1,657115.0,669.0,0,Class1_Office,4,East,Low
CUS301226,44,26.9,0,507274.0,701.0,0,Class1_Office,9,North,Low
CUS301227,25,27.2,1,679517.0,693.0,2,Class2_Field,12,East,Low
CUS301228,35,26.7,1,665909.0,,0,Class3_Manual,1,Central,Medium
CUS301229,71,27.2,0,155082.0,355.0,0,Class1_Office,5,South,Medium
CUS301230,58,28.7,0,487948.0,709.0,1,Class2_Field,7,South,Medium
CUS301231,56,25.8,1,414997.0,519.0,1,Class1_Office,10,East,High
CUS301232,69,21.4,0,1156573.0,640.0,1,Class1_Office,5,East,Low
CUS301233,25,28.3,0,449197.0,397.0,1,Class1_Office,13,South,Low
CUS301234,53,26.0,0,1488751.0,425.0,1,Class2_Field,9,West,Medium
CUS301235,61,23.8,0,911912.0,652.0,0,Class1_Office,2,West,Low
CUS301236,66,35.2,1,1240016.0,495.0,1,Class1_Office,0,South,High
CUS301237,30,26.9,0,344719.0,533.0,0,Class3_Manual,6,South,Low
CUS301238,55,23.6,1,595171.0,300.0,0,Class2_Field,4,Central,High
CUS301239,32,28.2,1,1723446.0,888.0,0,Class1_Office,9,North,Medium
CUS301240,66,36.1,0,216947.0,798.0,1,Class1_Office,8,North,High
CUS301241,31,28.6,0,771440.0,480.0,1,Class4_Hazardous,5,North,Medium
CUS301242,50,24.0,0,1068064.0,778.0,0,Class2_Field,2,East,Low
CUS301243,28,37.3,0,501373.0,651.0,0,Class3_Manual,5,South,Low
CUS301244,28,28.6,1,641199.0,699.0,0,Class1_Office,1,West,Medium
CUS301245,26,28.2,1,1218196.0,696.0,1,Class2_Field,2,North,Medium
CUS301246,30,22.8,1,1495531.0,403.0,0,Class2_Field,7,Central,Medium
CUS301247,43,25.9,0,209826.0,899.0,1,Class1_Office,14,Central,Low
CUS301248,38,29.9,0,1081115.0,739.0,1,Class3_Manual,8,North,Medium
CUS301249,57,,1,271071.0,433.0,0,Class1_Office,2,West,High
CUS301250,27,16.4,0,803844.0,315.0,1,Class3_Manual,7,East,Low
CUS301251,63,24.6,1,204157.0,576.0,1,Class3_Manual,3,North,High
CUS301252,27,27.3,1,217458.0,793.0,0,Class1_Office,13,Central,Low
CUS301253,31,19.8,1,2156008.0,331.0,0,Class1_Office,13,Central,Low
CUS301254,73,18.6,0,922444.0,469.0,2,Class3_Manual,7,North,High
CUS301255,37,30.6,0,146003.0,814.0,1,Class3_Manual,6,South,Medium
CUS301256,36,26.0,0,284219.0,476.0,1,Class1_Office,12,South,Low
CUS301257,64,24.5,1,315788.0,858.0,0,Class2_Field,1,East,High
CUS301258,74,24.9,0,417951.0,771.0,2,Class1_Office,8,West,Medium
CUS301259,67,28.6,0,314866.0,629.0,2,Class3_Manual,11,South,High
CUS301260,70,28.3,0,227805.0,689.0,0,Class1_Office,12,West,Medium
CUS301261,33,29.8,0,370738.0,867.0,1,Class3_Manual,2,East,Low
CUS301262,53,27.7,0,478639.0,483.0,1,Class3_Manual,12,Central,Medium
CUS301263,69,29.2,0,302353.0,314.0,0,Class2_Field,9,North,High
CUS301264,41,30.4,1,928425.0,543.0,1,Class2_Field,4,North,Medium
CUS301265,41,32.2,1,275546.0,526.0,0,Class2_Field,11,East,High
CUS301266,43,27.3,0,730214.0,307.0,2,Class1_Office,4,West,Low
CUS301267,37,26.1,0,667024.0,420.0,0,Class1_Office,2,West,Low
CUS301268,23,32.2,1,393285.0,786.0,0,Class2_Field,3,Central,Medium
CUS301269,74,22.0,0,369457.0,594.0,0,Class1_Office,7,North,Low
CUS301270,24,23.1,1,966060.0,372.0,1,Class1_Office,6,North,Low
CUS301271,28,29.0,0,327105.0,471.0,0,Class1_Office,15,Central,Low
CUS301272,42,29.9,0,1009019.0,322.0,0,Class3_Manual,7,North,Medium
CUS301273,59,22.8,0,539161.0,409.0,0,Class1_Office,10,East,Medium
CUS301274,69,28.2,0,1139165.0,782.0,0,Class2_Field,12,East,Medium
CUS301275,32,25.3,1,211547.0,452.0,1,Class3_Manual,4,West,Medium
CUS301276,71,24.6,1,489365.0,516.0,0,Class1_Office,2,East,High
CUS301277,27,26.6,0,350595.0,603.0,1,Class2_Field,5,North,Low
CUS301278,26,29.9,0,1419858.0,305.0,2,Class2_Field,2,South,Low
CUS301279,45,31.1,0,601086.0,431.0,0,Class3_Manual,15,Central,Medium
CUS301280,53,31.8,1,390228.0,812.0,1,Class1_Office,0,West,High
CUS301281,74,27.8,1,273412.0,650.0,1,Class1_Office,10,Central,High
CUS301282,65,24.0,1,309300.0,781.0,0,Class3_Manual,10,East,High
CUS301283,55,25.4,0,694826.0,667.0,0,Class3_Manual,15,South,Low
CUS301284,55,25.5,0,801418.0,740.0,0,Class1_Office,15,West,Low
CUS301285,24,20.7,0,1444758.0,723.0,1,Class1_Office,11,South,Low
CUS301286,34,21.3,0,549263.0,842.0,0,Class2_Field,5,Central,Low
CUS301287,45,15.5,0,161536.0,411.0,0,Class1_Office,10,South,Low
CUS301288,72,24.0,1,686841.0,753.0,0,Class1_Office,7,West,Medium
CUS301289,45,21.9,0,727867.0,510.0,1,Class1_Office,3,East,Low
CUS301290,74,27.1,0,415218.0,748.0,1,Class1_Office,2,Central,Medium
CUS301291,22,24.2,1,777347.0,372.0,1,Class1_Office,3,South,Low
CUS301292,43,32.6,1,596240.0,768.0,1,Class1_Office,0,East,Medium
CUS301293,73,28.8,0,762077.0,657.0,0,Class2_Field,9,East,Medium
CUS301294,27,15.0,0,233564.0,,0,Class2_Field,10,West,Low
CUS301295,34,21.4,0,701261.0,557.0,3,Class1_Office,3,West,Low
CUS301296,32,24.5,0,230028.0,715.0,0,Class3_Manual,6,East,Low
CUS301297,24,23.8,1,291217.0,419.0,2,Class3_Manual,3,Central,High
CUS301298,69,24.1,0,571903.0,850.0,1,Class1_Office,11,Central,Low
CUS301299,43,18.8,0,381429.0,446.0,0,Class1_Office,9,South,Low
CUS301300,63,27.5,0,382769.0,646.0,0,Class2_Field,6,East,Low
CUS301301,68,24.1,0,562403.0,375.0,1,Class1_Office,9,South,Medium
CUS301302,40,21.4,0,532734.0,370.0,2,Class1_Office,11,South,Low
CUS301303,44,,0,221953.0,548.0,0,Class3_Manual,13,East,Low
CUS301304,45,25.2,0,463950.0,838.0,0,Class4_Hazardous,14,South,Low
CUS301305,35,36.1,0,913933.0,496.0,0,Class2_Field,8,Central,Low
CUS301306,66,23.9,0,628210.0,374.0,1,Class1_Office,3,West,Low
CUS301307,70,29.5,1,1848011.0,468.0,0,Class1_Office,15,North,High
CUS301308,40,30.7,0,728872.0,579.0,1,Class1_Office,4,North,Medium
CUS301309,70,23.4,0,1378743.0,345.0,2,Class2_Field,2,North,Medium
CUS301310,65,26.7,0,244728.0,727.0,0,Class1_Office,8,Central,Medium
CUS301311,58,20.8,0,509239.0,391.0,1,Class2_Field,1,West,Medium
CUS301312,58,15.5,1,274765.0,440.0,0,Class4_Hazardous,7,East,Medium
CUS301313,18,26.2,0,334857.0,898.0,2,Class1_Office,7,South,Low
CUS301314,60,25.9,0,1520954.0,675.0,0,Class1_Office,13,South,Medium
CUS301315,59,22.7,0,185519.0,805.0,0,Class2_Field,15,Central,Low
CUS301316,20,31.3,0,953280.0,604.0,0,Class1_Office,0,East,Low
CUS301317,19,,0,721457.0,699.0,1,Class2_Field,9,Central,Low
CUS301318,50,16.8,0,803966.0,566.0,0,Class2_Field,10,East,Low
CUS301319,63,23.4,1,446227.0,748.0,1,Class2_Field,3,Central,High
CUS301320,72,26.5,0,1253548.0,529.0,1,Class1_Office,0,South,Medium
CUS301321,36,28.6,1,601501.0,572.0,3,Class1_Office,7,North,Medium
CUS301322,71,27.7,1,766404.0,730.0,0,Class2_Field,1,South,High
CUS301323,57,27.3,0,160810.0,654.0,0,Class2_Field,13,North,Low
CUS301324,70,29.5,0,270081.0,613.0,0,Class1_Office,15,North,Medium
CUS301325,38,19.0,0,417820.0,510.0,0,Class3_Manual,9,South,Low
CUS301326,51,25.1,1,753750.0,743.0,1,Class3_Manual,6,East,High
CUS301327,65,22.2,0,248115.0,462.0,2,Class1_Office,12,East,Low
CUS301328,70,33.1,0,186789.0,516.0,0,Class3_Manual,5,North,Low
CUS301329,71,27.9,1,552368.0,699.0,0,Class2_Field,14,Central,Medium
CUS301330,47,28.0,1,291055.0,868.0,2,Class3_Manual,14,South,High
CUS301331,35,28.8,0,608180.0,475.0,1,Class3_Manual,7,North,Low
CUS301332,21,,1,423189.0,458.0,0,Class1_Office,1,South,Medium
CUS301333,22,21.8,0,738890.0,585.0,0,Class4_Hazardous,15,South,Low
CUS301334,60,25.9,0,214115.0,764.0,0,Class3_Manual,1,South,Medium
CUS301335,65,28.0,0,365689.0,595.0,1,Class1_Office,5,West,High
CUS301336,50,35.2,0,423499.0,876.0,1,Class1_Office,14,East,Medium
CUS301337,55,31.9,0,906945.0,796.0,0,Class1_Office,1,West,Medium
CUS301338,64,22.0,0,380657.0,858.0,0,Class2_Field,4,Central,Medium
CUS301339,63,28.8,0,522285.0,335.0,0,Class2_Field,10,West,Medium
CUS301340,40,29.8,0,274834.0,632.0,1,Class1_Office,11,Central,Low
CUS301341,69,20.5,0,712865.0,618.0,0,Class1_Office,6,West,Low
CUS301342,60,24.1,0,770318.0,346.0,1,Class2_Field,12,West,Low
CUS301343,73,24.7,0,483455.0,853.0,1,Class1_Office,4,South,Medium
CUS301344,37,20.2,0,357384.0,503.0,1,Class1_Office,15,North,Low
CUS301345,56,24.1,0,363894.0,493.0,1,Class2_Field,2,West,Low
CUS301346,63,25.1,0,434304.0,589.0,0,Class1_Office,6,Central,Low
CUS301347,47,29.6,0,718862.0,817.0,0,Class1_Office,15,West,Low
CUS301348,37,24.5,0,425474.0,830.0,0,Class3_Manual,5,North,Low
CUS301349,35,23.1,0,1052172.0,535.0,1,Class2_Field,15,East,Low
CUS301350,51,23.8,0,477738.0,410.0,1,Class2_Field,13,South,Low
CUS301351,59,31.7,0,266328.0,879.0,2,Class1_Office,13,North,High
CUS301352,53,29.3,0,1488556.0,382.0,3,Class3_Manual,10,North,High
CUS301353,42,19.6,0,347229.0,608.0,2,Class1_Office,2,North,Low
CUS301354,27,26.4,0,304384.0,766.0,0,Class3_Manual,5,East,Low
CUS301355,35,22.6,0,414050.0,900.0,1,Class1_Office,7,Central,Low
CUS301356,50,19.0,0,1060288.0,315.0,0,Class1_Office,10,East,Low
CUS301357,53,25.2,0,910040.0,433.0,0,Class1_Office,10,East,Medium
CUS301358,62,33.0,0,728592.0,305.0,0,Class1_Office,10,West,Medium
CUS301359,42,28.0,0,674809.0,426.0,0,Class1_Office,9,West,Low
CUS301360,35,24.1,0,641768.0,432.0,2,Class1_Office,8,West,Low
CUS301361,24,30.1,1,628427.0,822.0,0,Class1_Office,0,Central,Low
CUS301362,64,28.9,0,683166.0,333.0,0,Class3_Manual,8,North,Medium
CUS301363,65,24.3,0,419606.0,813.0,2,Class3_Manual,13,North,Medium
CUS301364,54,31.5,0,318595.0,599.0,1,Class1_Office,13,Central,Medium
CUS301365,54,21.0,0,823226.0,823.0,3,Class2_Field,5,South,Medium
CUS301366,53,32.1,0,282468.0,630.0,0,Class2_Field,15,East,Low
CUS301367,59,28.6,0,525197.0,645.0,0,Class1_Office,1,Central,Medium
CUS301368,56,26.7,0,349933.0,561.0,1,Class1_Office,10,North,Medium
CUS301369,73,24.4,0,322850.0,772.0,0,Class3_Manual,4,East,High
CUS301370,62,17.0,0,762377.0,552.0,3,Class1_Office,0,North,Medium
CUS301371,57,22.2,0,617097.0,603.0,1,Class2_Field,12,West,Medium
CUS301372,61,25.9,0,1084088.0,467.0,0,Class1_Office,11,Central,Low
CUS301373,29,22.9,0,418003.0,443.0,0,Class3_Manual,8,North,Low
CUS301374,42,21.9,0,710695.0,830.0,1,Class3_Manual,5,East,Low
CUS301375,52,27.4,0,329102.0,777.0,0,Class3_Manual,9,South,Low
CUS301376,62,20.1,0,623217.0,579.0,0,Class2_Field,5,West,Low
CUS301377,53,25.7,0,262642.0,438.0,1,Class2_Field,14,West,Low
CUS301378,51,21.1,1,328120.0,747.0,1,Class1_Office,14,South,High
CUS301379,29,20.8,0,668680.0,,1,Class1_Office,12,Central,Low
CUS301380,45,31.6,0,194074.0,721.0,2,Class1_Office,5,South,Medium
CUS301381,53,20.9,1,1060397.0,461.0,2,Class4_Hazardous,5,West,High
CUS301382,68,16.1,0,573058.0,335.0,0,Class1_Office,8,East,Low
CUS301383,53,34.3,0,398641.0,327.0,2,Class3_Manual,10,North,High
CUS301384,45,23.1,0,625585.0,845.0,0,Class4_Hazardous,3,South,Low
CUS301385,66,21.4,1,774025.0,412.0,2,Class1_Office,2,East,High
CUS301386,45,29.5,0,1685394.0,540.0,0,Class2_Field,14,South,Medium
CUS301387,38,23.0,1,221433.0,523.0,0,Class1_Office,10,West,Medium
CUS301388,23,24.1,0,363496.0,745.0,0,Class1_Office,10,East,Low
CUS301389,26,25.2,0,1079282.0,603.0,0,Class1_Office,12,South,Low
CUS301390,67,27.9,1,469585.0,611.0,2,Class2_Field,14,Central,High
CUS301391,28,27.9,0,670017.0,873.0,1,Class1_Office,7,Central,Low
CUS301392,61,32.3,0,163107.0,307.0,1,Class2_Field,4,North,Low
CUS301393,62,31.7,0,691208.0,577.0,1,Class1_Office,2,North,Medium
CUS301394,68,26.3,0,510939.0,864.0,2,Class2_Field,10,East,Medium
CUS301395,53,32.1,0,549826.0,597.0,1,Class4_Hazardous,10,South,High
CUS301396,74,30.8,0,594283.0,374.0,0,Class2_Field,10,North,High
CUS301397,43,23.5,1,274602.0,822.0,1,Class2_Field,0,East,Low
CUS301398,33,30.3,0,322846.0,768.0,1,Class2_Field,11,East,Medium
CUS301399,38,38.3,0,1177754.0,449.0,1,Class1_Office,15,North,High
CUS301400,65,23.8,0,442606.0,868.0,1,Class2_Field,7,Central,Medium
CUS301401,51,26.3,1,1720135.0,826.0,1,Class1_Office,9,Central,High
CUS301402,57,15.0,0,1042066.0,737.0,1,Class2_Field,5,West,Low
CUS301403,27,27.7,0,565670.0,855.0,0,Class3_Manual,7,West,Medium
CUS301404,42,29.1,0,536969.0,620.0,1,Class1_Office,12,North,Low
CUS301405,58,27.2,0,489827.0,520.0,1,Class1_Office,0,North,Low
CUS301406,72,28.1,1,435217.0,468.0,0,Class3_Manual,0,Central,High
CUS301407,66,30.2,0,450883.0,462.0,0,Class1_Office,0,Central,Medium
CUS301408,35,22.5,0,2119433.0,673.0,0,Class2_Field,8,North,Low
CUS301409,70,21.9,1,501528.0,770.0,1,Class1_Office,4,North,High
CUS301410,26,29.1,0,1055555.0,485.0,3,Class4_Hazardous,6,West,Medium
CUS301411,32,28.5,0,420508.0,724.0,0,Class2_Field,0,East,Low
CUS301412,29,23.8,0,202252.0,433.0,0,Class4_Hazardous,5,West,Low
CUS301413,52,27.4,0,349125.0,487.0,1,Class1_Office,9,South,Low
CUS301414,57,25.0,0,503183.0,629.0,1,Class3_Manual,3,Central,Low
CUS301415,18,30.3,0,479739.0,544.0,0,Class1_Office,1,South,Low
CUS301416,64,29.0,1,633283.0,436.0,0,Class1_Office,8,West,Medium
CUS301417,45,27.7,0,446379.0,596.0,1,Class1_Office,3,South,Medium
CUS301418,51,23.4,0,183532.0,,0,Class2_Field,2,West,Low
CUS301419,24,21.3,1,772387.0,625.0,0,Class1_Office,5,East,Medium
CUS301420,45,29.2,0,471031.0,668.0,2,Class2_Field,5,Central,Medium
CUS301421,57,38.0,0,442283.0,677.0,0,Class1_Office,13,West,High
CUS301422,46,26.7,1,596892.0,566.0,0,Class1_Office,7,South,Medium
CUS301423,53,20.8,1,855592.0,521.0,0,Class1_Office,11,East,Medium
CUS301424,21,33.9,1,786096.0,769.0,1,Class2_Field,8,West,High
CUS301425,70,32.8,0,565303.0,493.0,1,Class1_Office,4,West,High
CUS301426,65,32.4,0,1002563.0,689.0,0,Class1_Office,9,Central,High
CUS301427,23,24.7,0,775366.0,741.0,1,Class1_Office,9,West,Low
CUS301428,41,24.3,0,314145.0,855.0,1,Class1_Office,8,South,Low
CUS301429,33,23.8,0,384702.0,440.0,0,Class4_Hazardous,5,East,Low
CUS301430,29,23.9,1,461501.0,468.0,2,Class1_Office,6,Central,High
CUS301431,56,26.8,0,1586104.0,351.0,1,Class2_Field,7,North,Medium
CUS301432,19,25.2,0,572304.0,809.0,0,Class1_Office,9,Central,Low
CUS301433,65,26.3,1,272846.0,608.0,1,Class3_Manual,14,North,High
CUS301434,35,27.7,0,934791.0,419.0,0,Class2_Field,3,East,Low
CUS301435,51,24.6,1,374504.0,810.0,1,Class3_Manual,11,East,High
CUS301436,26,19.9,0,2103982.0,304.0,2,Class1_Office,9,North,Low
CUS301437,63,21.3,0,662093.0,419.0,0,Class1_Office,1,East,High
CUS301438,67,25.7,1,164458.0,377.0,0,Class1_Office,0,Central,Medium
CUS301439,33,26.7,1,466865.0,872.0,0,Class2_Field,14,South,Medium
CUS301440,71,19.2,0,475704.0,809.0,2,Class2_Field,15,South,Low
CUS301441,66,25.0,0,446789.0,703.0,1,Class3_Manual,11,West,Medium
CUS301442,38,28.1,0,894173.0,736.0,0,Class2_Field,6,South,Low
CUS301443,57,29.8,0,725120.0,644.0,0,Class1_Office,14,North,Medium
CUS301444,35,28.0,0,1079387.0,407.0,1,Class4_Hazardous,10,Central,Medium
CUS301445,20,30.1,0,739461.0,576.0,0,Class3_Manual,4,West,Low
CUS301446,71,28.8,0,687857.0,884.0,1,Class3_Manual,13,North,Medium
CUS301447,73,18.5,1,256473.0,639.0,2,Class1_Office,0,Central,High
CUS301448,32,25.0,1,624725.0,639.0,0,Class1_Office,14,North,Medium
CUS301449,62,28.9,0,761788.0,398.0,3,Class1_Office,8,Central,High
CUS301450,36,21.5,0,691256.0,536.0,0,Class3_Manual,14,East,Low
CUS301451,31,29.0,0,717125.0,781.0,0,Class4_Hazardous,0,North,Medium
CUS301452,28,,1,209053.0,520.0,4,Class4_Hazardous,15,North,High
CUS301453,53,32.1,0,634085.0,752.0,0,Class2_Field,11,West,High
CUS301454,39,26.6,0,409144.0,698.0,1,Class1_Office,15,South,Medium
CUS301455,63,20.7,0,752892.0,886.0,0,Class3_Manual,15,North,Low
CUS301456,24,21.6,0,1003957.0,895.0,1,Class3_Manual,7,West,Low
CUS301457,71,27.3,1,866370.0,743.0,0,Class1_Office,5,Central,High
CUS301458,43,24.3,0,465710.0,804.0,4,Class1_Office,15,North,Medium
CUS301459,47,34.1,1,327373.0,886.0,1,Class3_Manual,1,East,Medium
CUS301460,61,24.5,1,538406.0,316.0,0,Class3_Manual,6,South,Medium
CUS301461,53,27.0,1,496827.0,610.0,1,Class2_Field,1,North,Medium
