customer_id,age,annual_income,total_premium,num_policies,tenure_years,region,digital_engagement,claims_ratio,occupation,segment
SEG801140,58,411137.0,19660.0,2,2.0,Central,0.65,0.424,Civil Servant,Mainstream
SEG801141,46,274791.0,9125.0,3,15.0,West,0.95,0.311,Farmer,Budget
SEG801142,77,632683.0,19116.0,5,6.9,North,0.77,0.116,Doctor,Mainstream
SEG801143,35,317945.0,16073.0,4,0.8,East,0.97,0.252,Tailor,Mainstream
SEG801144,62,742869.0,42784.0,6,2.3,Central,0.76,0.236,Tailor,Affluent
SEG801145,29,280841.0,11145.0,5,5.4,North,0.88,0.032,Pharmacist,Mainstream
SEG801146,28,1244512.0,67547.0,4,3.6,South,0.04,0.171,Chef,HighNetWorth
SEG801147,79,523361.0,18634.0,1,14.2,West,0.91,0.135,Accountant,Mainstream
SEG801148,77,425450.0,21145.0,2,11.2,Central,0.99,0.043,Driver,Mainstream
SEG801149,58,3002232.0,177611.0,5,6.5,East,0.31,0.165,Banker,HighNetWorth
SEG801150,60,664799.0,9673.0,1,5.7,Central,0.48,0.036,Teacher,Mainstream
SEG801151,54,599310.0,28764.0,5,4.1,West,0.06,0.084,Civil Servant,Affluent
SEG801152,61,1093779.0,27818.0,1,1.4,West,0.22,0.186,Pharmacist,Affluent
SEG801153,23,611020.0,13203.0,5,19.1,West,0.48,0.216,Electrician,Mainstream
SEG801154,50,242069.0,3587.0,2,5.5,Central,0.82,0.073,Security Guard,Budget
SEG801155,27,257083.0,7337.0,3,9.1,South,0.5,0.113,Chef,Budget
SEG801156,32,983766.0,36681.0,5,1.4,South,0.28,0.148,Doctor,Affluent
SEG801157,78,1157585.0,63985.0,6,10.3,East,0.81,0.159,Banker,HighNetWorth
SEG801158,31,109150.0,3341.0,6,27.0,North,0.79,0.181,Police Officer,Budget
SEG801159,42,537945.0,5852.0,5,3.5,North,0.74,0.159,Architect,Mainstream
SEG801160,64,204399.0,6263.0,6,9.4,East,0.26,0.264,Software Developer,Budget
SEG801161,66,313640.0,15724.0,4,3.3,Central,0.41,0.21,Shop Owner,Mainstream
SEG801162,67,318144.0,6895.0,1,2.4,South,0.32,0.137,Tailor,Budget
SEG801163,43,213814.0,9868.0,5,3.8,North,0.09,0.229,Plumber,Budget
SEG801164,52,348493.0,18639.0,5,11.0,North,0.31,0.16,Architect,Mainstream
SEG801165,40,1030938.0,20818.0,5,8.9,Central,0.6,0.1,Civil Servant,Affluent
SEG801166,48,1116871.0,57615.0,6,8.3,West,0.14,0.117,Mechanic,HighNetWorth
SEG801167,54,531461.0,7910.0,1,1.7,Central,0.18,0.191,Accountant,Mainstream
SEG801168,66,255572.0,3319.0,3,0.5,West,0.72,0.121,Banker,Budget
SEG801169,28,730119.0,41019.0,6,1.7,South,0.25,0.231,Architect,Affluent
SEG801170,47,237300.0,11454.0,3,21.5,West,0.92,0.343,Welder,Budget
SEG801171,61,369703.0,15656.0,1,8.5,South,0.02,0.144,Architect,Mainstream
SEG801172,32,857582.0,49296.0,5,0.7,East,0.51,0.209,Plumber,HighNetWorth
SEG801173,38,496401.0,14323.0,4,4.4,East,0.43,0.05,Electrician,Mainstream
SEG801174,36,537937.0,6848.0,2,19.9,North,0.66,0.149,Carpenter,Mainstream
SEG801175,43,118682.0,2834.0,2,0.7,South,0.06,0.334,Plumber,Budget
SEG801176,79,933155.0,12635.0,4,0.7,Central,0.96,0.243,Carpenter,Affluent
SEG801177,37,663702.0,19844.0,4,0.5,West,0.12,0.121,Shop Owner,Affluent
SEG801178,24,299947.0,17325.0,2,1.8,West,1.0,0.055,Farmer,Mainstream
SEG801179,34,466135.0,18634.0,3,7.4,East,0.23,0.024,Banker,Mainstream
SEG801180,35,621191.0,9907.0,4,16.9,Central,0.26,0.22,Pharmacist,Mainstream
SEG801181,61,214413.0,6373.0,5,5.7,West,0.13,0.246,Civil Servant,Budget
SEG801182,48,151352.0,3594.0,2,7.1,East,0.85,0.257,Chef,Budget
SEG801183,54,,1655.0,1,4.6,Central,0.05,0.123,Salesperson,Budget
SEG801184,75,563807.0,26247.0,4,0.4,South,0.83,0.109,Plumber,Affluent
SEG801185,52,352017.0,13820.0,6,6.6,East,0.95,0.301,Tailor,Mainstream
SEG801186,36,352560.0,9179.0,5,10.4,North,0.81,0.096,Shop Owner,Mainstream
SEG801187,36,253572.0,12638.0,1,11.8,South,0.48,0.097,Teacher,Budget
SEG801188,46,137738.0,5189.0,4,11.8,Central,0.97,0.145,Pharmacist,Budget
SEG801189,21,433281.0,8796.0,5,0.1,North,0.34,0.073,Accountant,Mainstream
SEG801190,31,325572.0,17264.0,4,7.6,North,0.46,0.452,Engineer,Mainstream
SEG801191,36,287828.0,6553.0,6,4.4,North,0.69,0.273,Police Officer,Budget
SEG801192,57,589131.0,29948.0,5,2.6,North,0.98,0.031,Chef,Affluent
SEG801193,72,1016548.0,21578.0,5,6.6,Central,0.33,0.197,Pharmacist,Affluent
SEG801194,32,295564.0,16866.0,6,24.1,East,0.31,0.204,Welder,Mainstream
SEG801195,59,116254.0,3670.0,1,16.0,Central,,0.127,Shop Owner,Budget
SEG801196,78,358539.0,6826.0,4,11.4,Central,0.14,0.066,Police Officer,Budget
SEG801197,53,126598.0,7438.0,4,0.9,East,0.82,0.176,Tailor,Budget
SEG801198,24,180295.0,6291.0,4,0.5,North,1.0,0.289,Carpenter,Budget
SEG801199,55,827529.0,17628.0,6,4.9,North,0.92,0.18,Police Officer,Affluent
SEG801200,75,,7400.0,5,5.5,South,0.23,0.144,Salesperson,Mainstream
SEG801201,55,832043.0,8387.0,4,15.5,Central,0.94,0.19,Plumber,Mainstream
SEG801202,43,1194006.0,63218.0,4,18.4,East,0.47,0.041,Accountant,HighNetWorth
SEG801203,64,179941.0,2307.0,2,2.5,North,0.11,0.39,Teacher,Budget
SEG801204,71,286896.0,12558.0,1,0.7,Central,0.33,0.244,Banker,Budget
SEG801205,77,2278248.0,63316.0,5,2.7,Central,0.17,0.305,Shop Owner,HighNetWorth
SEG801206,51,957499.0,35667.0,5,2.6,East,0.22,0.063,Architect,Affluent
SEG801207,64,1139836.0,61926.0,6,0.9,North,0.21,0.104,Tailor,HighNetWorth
SEG801208,47,512000.0,18342.0,4,10.8,West,0.65,0.174,Electrician,Mainstream
SEG801209,38,182049.0,7623.0,5,12.5,West,0.75,0.152,Carpenter,Budget
SEG801210,68,592623.0,33838.0,5,0.9,Central,0.26,0.237,Carpenter,Affluent
SEG801211,71,530873.0,15502.0,3,4.8,North,0.12,0.165,Chef,Mainstream
SEG801212,21,278934.0,13662.0,2,8.4,Central,0.56,0.11,Lawyer,Mainstream
SEG801213,58,391861.0,20488.0,6,18.7,East,0.38,0.124,Electrician,Mainstream
SEG801214,70,489513.0,21165.0,1,2.6,South,0.51,0.211,Civil Servant,Mainstream
SEG801215,45,447186.0,24595.0,3,2.9,West,0.92,0.006,Civil Servant,Mainstream
SEG801216,26,1389514.0,73225.0,3,0.5,Central,0.96,0.198,Civil Servant,HighNetWorth
SEG801217,67,196388.0,9640.0,3,2.5,Central,0.77,0.153,Chef,Budget
SEG801218,71,1022522.0,15073.0,3,12.1,South,0.61,0.15,Architect,Affluent
SEG801219,40,591506.0,15473.0,4,2.4,North,0.02,0.187,Lawyer,Mainstream
SEG801220,25,1225707.0,51449.0,2,2.1,East,0.29,0.216,Tailor,HighNetWorth
SEG801221,29,320128.0,10833.0,5,0.9,East,,0.209,Tailor,Budget
SEG801222,27,683772.0,29360.0,1,0.6,West,0.8,0.082,Chef,Affluent
SEG801223,37,155699.0,4174.0,4,11.5,North,0.65,0.408,Architect,Budget
SEG801224,59,763221.0,42008.0,4,1.5,East,0.8,0.074,Engineer,Affluent
SEG801225,58,635748.0,24478.0,1,5.7,North,0.86,0.261,Security Guard,Affluent
SEG801226,42,811637.0,24986.0,1,0.8,East,0.88,0.168,Banker,Affluent
SEG801227,77,356883.0,7143.0,2,5.2,South,0.83,0.57,Lawyer,Budget
SEG801228,34,510193.0,27987.0,5,0.7,Central,0.42,0.127,Carpenter,Mainstream
SEG801229,59,1524410.0,29059.0,6,1.2,South,0.41,0.294,Farmer,HighNetWorth
SEG801230,33,791960.0,37377.0,5,18.1,South,0.91,0.249,Tailor,Affluent
SEG801231,57,742185.0,29290.0,2,14.0,Central,,0.256,Mechanic,Affluent
SEG801232,40,220720.0,11623.0,4,2.3,North,0.04,0.366,Carpenter,Budget
SEG801233,59,302103.0,5763.0,6,4.7,Central,0.99,0.254,Farmer,Budget
SEG801234,48,738620.0,8765.0,1,5.5,North,0.49,0.317,Plumber,Mainstream
SEG801235,53,411315.0,21692.0,1,5.8,South,0.7,0.181,Software Developer,Mainstream
SEG801236,26,146487.0,5468.0,4,35.0,Central,0.97,0.275,Doctor,Budget
SEG801237,32,475716.0,22482.0,2,7.2,North,0.18,0.056,Lawyer,Mainstream
SEG801238,26,262615.0,10061.0,5,9.9,Central,0.4,0.161,Pharmacist,Budget
SEG801239,30,711092.0,30393.0,5,11.3,South,0.83,0.091,Carpenter,Affluent
SEG801240,39,296945.0,5277.0,3,0.4,West,0.75,0.171,Doctor,Budget
SEG801241,26,352471.0,20106.0,6,1.4,Central,0.79,0.131,Electrician,Mainstream
SEG801242,65,394341.0,12205.0,1,0.1,Central,0.8,0.399,Nurse,Mainstream
SEG801243,55,1148768.0,48135.0,2,4.6,Central,0.91,0.149,Salesperson,HighNetWorth
SEG801244,35,680955.0,7889.0,1,2.5,Central,0.55,0.12,Civil Servant,Mainstream
SEG801245,67,441995.0,5776.0,5,4.1,North,,0.206,Shop Owner,Mainstream
SEG801246,45,795694.0,29836.0,4,11.5,East,0.12,0.136,Police Officer,Affluent
SEG801247,22,73298.0,2805.0,5,19.7,Central,0.24,0.402,Nurse,Budget
SEG801248,71,450571.0,6755.0,5,0.8,East,0.71,0.297,Nurse,Mainstream
SEG801249,78,655769.0,37386.0,3,0.1,Central,0.2,0.123,Welder,Affluent
SEG801250,50,554908.0,28218.0,3,3.0,West,0.38,0.185,Police Officer,Mainstream
SEG801251,73,253811.0,12213.0,5,3.9,South,0.26,0.048,Teacher,Mainstream
SEG801252,75,517119.0,24315.0,6,3.3,East,0.02,0.095,Architect,Mainstream
SEG801253,33,394257.0,13466.0,1,2.0,South,0.34,0.441,Software Developer,Mainstream
SEG801254,45,971132.0,17975.0,1,2.5,Central,0.92,0.185,Engineer,Affluent
SEG801255,79,294659.0,9295.0,3,5.9,North,0.39,0.213,Doctor,Budget
SEG801256,69,1742583.0,70346.0,5,2.9,West,0.21,0.333,Welder,HighNetWorth
SEG801257,74,331642.0,7068.0,2,9.6,South,0.03,0.05,Architect,Budget
SEG801258,62,436780.0,8064.0,5,1.6,South,0.32,0.343,Electrician,Mainstream
SEG801259,36,284155.0,3668.0,2,2.9,West,0.67,0.375,Software Developer,Budget
SEG801260,21,223442.0,7413.0,2,8.7,North,0.33,0.1,Salesperson,Budget
SEG801261,75,,5102.0,2,2.3,East,0.35,0.34,Driver,Budget
SEG801262,55,732843.0,10623.0,6,7.4,South,0.56,0.135,Shop Owner,Mainstream
SEG801263,50,970212.0,31737.0,4,11.7,North,0.18,0.053,Electrician,Affluent
SEG801264,79,116033.0,6167.0,2,1.5,Central,0.28,0.202,Mechanic,Budget
SEG801265,33,286797.0,10318.0,4,5.5,South,0.84,0.159,Farmer,Budget
SEG801266,55,315293.0,7745.0,2,4.5,North,0.72,0.046,Police Officer,Budget
SEG801267,79,476339.0,5768.0,4,3.8,West,,0.035,Plumber,Mainstream
SEG801268,29,226215.0,12137.0,1,8.7,South,0.78,0.168,Electrician,Budget
SEG801269,37,868527.0,10179.0,4,16.2,South,0.05,0.318,Plumber,Mainstream
SEG801270,21,333058.0,16712.0,5,24.5,West,0.23,0.117,Farmer,Mainstream
SEG801271,62,1259458.0,59600.0,4,8.3,North,0.42,0.036,Carpenter,HighNetWorth
SEG801272,53,118459.0,1542.0,3,0.5,North,0.7,0.146,Nurse,Budget
SEG801273,60,575947.0,28708.0,2,7.6,East,0.73,0.044,Accountant,Affluent
SEG801274,70,1069821.0,42377.0,6,2.9,North,0.57,0.32,Chef,HighNetWorth
SEG801275,61,251891.0,7119.0,1,5.0,North,0.61,0.054,Accountant,Budget
SEG801276,69,345073.0,20253.0,5,0.3,Central,0.46,0.16,Shop Owner,Mainstream
SEG801277,36,,2690.0,1,4.2,West,0.74,0.176,Tailor,Budget
SEG801278,61,402576.0,17462.0,4,0.5,Central,0.87,0.326,Police Officer,Mainstream
SEG801279,79,,25749.0,4,6.8,South,0.5,0.087,Lawyer,Mainstream
SEG801280,60,361298.0,20141.0,4,3.0,North,0.93,0.116,Chef,Mainstream
SEG801281,36,260162.0,11429.0,3,7.7,East,0.99,0.359,Farmer,Budget
SEG801282,37,392475.0,17883.0,3,0.1,Central,0.43,0.254,Driver,Mainstream
SEG801283,42,302797.0,6998.0,6,8.6,North,0.1,0.205,Tailor,Mainstream
SEG801284,62,257546.0,13925.0,1,2.5,South,0.63,0.203,Architect,Budget
SEG801285,65,260850.0,3682.0,2,5.1,Central,0.52,0.338,Electrician,Budget
SEG801286,40,948699.0,56325.0,5,3.5,East,0.09,0.391,Police Officer,HighNetWorth
SEG801287,39,312823.0,18522.0,5,0.7,North,0.49,0.35,Teacher,Mainstream
SEG801288,63,160346.0,2690.0,4,18.2,West,0.8,0.426,Salesperson,Budget
SEG801289,60,224837.0,10254.0,5,13.2,East,0.72,0.428,Banker,Budget
SEG801290,68,1259974.0,52186.0,1,6.8,North,0.45,0.082,Police Officer,HighNetWorth
SEG801291,47,678838.0,29950.0,5,1.6,Central,0.45,0.157,Architect,Affluent
SEG801292,70,376808.0,15410.0,2,7.5,West,0.48,0.041,Teacher,Mainstream
SEG801293,40,726005.0,14424.0,6,3.9,East,0.48,0.03,Software Developer,Mainstream
SEG801294,23,429088.0,13944.0,1,15.6,East,0.7,0.332,Farmer,Mainstream
SEG801295,40,297698.0,7437.0,6,1.8,Central,0.54,0.196,Doctor,Budget
SEG801296,41,1172733.0,66152.0,1,0.1,Central,0.31,0.401,Banker,HighNetWorth
SEG801297,79,884432.0,45601.0,6,7.9,West,,0.17,Welder,Affluent
SEG801298,40,344333.0,4068.0,3,0.9,South,0.65,0.344,Shop Owner,Budget
SEG801299,25,650976.0,29865.0,5,0.5,East,0.49,0.083,Driver,Affluent
SEG801300,38,719457.0,19083.0,3,3.3,North,1.0,0.209,Accountant,Affluent
SEG801301,36,719079.0,30719.0,3,1.0,East,0.48,0.252,Mechanic,Affluent
SEG801302,64,342329.0,13884.0,6,1.4,South,0.43,0.176,Mechanic,Mainstream
SEG801303,28,227055.0,7082.0,1,13.8,Central,0.86,0.293,Driver,Budget
SEG801304,51,787005.0,28528.0,2,9.0,West,1.0,0.032,Chef,Affluent
SEG801305,46,806202.0,28917.0,3,10.4,North,0.11,0.16,Mechanic,Affluent
SEG801306,46,,12904.0,4,1.3,East,0.65,0.3,Salesperson,Mainstream
SEG801307,39,312636.0,4394.0,4,12.1,Central,0.51,0.037,Accountant,Budget
SEG801308,40,583826.0,15931.0,2,2.3,Central,0.2,0.224,Carpenter,Mainstream
SEG801309,45,577761.0,27212.0,5,8.5,East,0.51,0.116,Teacher,Affluent
SEG801310,59,152610.0,3622.0,6,3.0,Central,0.91,0.055,Salesperson,Budget
SEG801311,69,339116.0,17741.0,3,0.4,Central,0.61,0.172,Police Officer,Mainstream
SEG801312,52,519087.0,16293.0,3,1.2,North,,0.076,Accountant,Mainstream
SEG801313,43,590650.0,24735.0,4,1.3,West,0.31,0.123,Teacher,Mainstream
SEG801314,25,499734.0,11921.0,6,2.2,Central,0.97,0.145,Civil Servant,Mainstream
SEG801315,22,146082.0,5734.0,4,7.3,North,0.68,0.102,Salesperson,Budget
SEG801316,42,997080.0,15191.0,1,3.6,South,0.55,0.055,Teacher,Affluent
SEG801317,30,336013.0,10943.0,1,7.0,South,0.15,0.064,Chef,Mainstream
SEG801318,28,244229.0,12875.0,6,4.9,Central,0.96,0.14,Farmer,Mainstream
SEG801319,68,1022259.0,36055.0,2,3.0,North,0.2,0.194,Police Officer,Affluent
SEG801320,65,223960.0,12094.0,2,12.5,East,0.24,0.149,Teacher,Budget
SEG801321,24,253356.0,3948.0,5,2.6,North,0.4,0.143,Tailor,Budget
SEG801322,77,565707.0,16621.0,2,7.2,South,0.32,0.234,Architect,Mainstream
SEG801323,23,286369.0,4552.0,5,21.8,Central,0.91,0.242,Civil Servant,Budget
SEG801324,21,1733418.0,47838.0,6,12.7,North,0.04,0.151,Lawyer,HighNetWorth
SEG801325,62,318239.0,17369.0,3,6.0,South,0.57,0.332,Software Developer,Mainstream
SEG801326,50,333847.0,10534.0,2,2.3,South,0.28,0.075,Teacher,Mainstream
SEG801327,74,641127.0,35322.0,4,2.6,North,0.9,0.457,Engineer,Affluent
SEG801328,59,113849.0,2680.0,1,7.3,Central,0.36,0.073,Architect,Budget
SEG801329,41,449804.0,7795.0,6,10.1,Central,0.85,0.201,Engineer,Mainstream
SEG801330,48,745332.0,27611.0,3,1.4,East,0.41,0.203,Shop Owner,Affluent
SEG801331,62,223719.0,2717.0,5,2.0,North,0.71,0.135,Lawyer,Budget
SEG801332,32,421718.0,14480.0,4,0.1,West,0.02,0.104,Tailor,Mainstream
SEG801333,58,313656.0,6474.0,6,3.8,East,0.93,0.156,Architect,Budget
SEG801334,75,242931.0,5280.0,4,22.3,South,0.7,0.33,Farmer,Budget
SEG801335,59,580434.0,12658.0,4,8.9,North,0.76,0.223,Architect,Mainstream
SEG801336,31,1498119.0,15505.0,5,6.6,South,0.38,0.027,Software Developer,Affluent
SEG801337,79,329288.0,10727.0,6,16.9,West,0.37,0.067,Security Guard,Mainstream
SEG801338,43,1261898.0,51641.0,5,1.0,South,0.09,0.174,Farmer,HighNetWorth
SEG801339,77,460384.0,8715.0,6,1.0,East,0.48,0.165,Farmer,Mainstream
SEG801340,36,,12728.0,6,10.3,East,0.3,0.301,Nurse,Mainstream
SEG801341,50,145695.0,5369.0,5,1.0,West,0.47,0.126,Architect,Budget
SEG801342,67,1020388.0,12595.0,5,0.1,South,0.31,0.437,Lawyer,Affluent
SEG801343,32,205764.0,12066.0,5,9.8,South,0.6,0.246,Accountant,Budget
SEG801344,77,288834.0,7001.0,4,3.1,Central,0.04,0.155,Electrician,Budget
SEG801345,55,281742.0,10831.0,6,5.7,North,0.14,0.095,Doctor,Budget
SEG801346,41,98561.0,5906.0,2,17.8,North,0.87,0.234,Tailor,Budget
SEG801347,75,664752.0,12072.0,1,2.2,South,0.45,0.228,Pharmacist,Mainstream
SEG801348,78,184322.0,8846.0,3,0.7,North,0.44,0.245,Engineer,Budget
SEG801349,74,1716619.0,43313.0,5,10.8,North,0.72,0.1,Doctor,HighNetWorth
SEG801350,32,552370.0,9114.0,6,16.8,West,0.09,0.313,Chef,Mainstream
SEG801351,21,334723.0,10257.0,1,6.4,West,0.87,0.592,Nurse,Budget
SEG801352,78,474805.0,21851.0,6,3.7,North,0.66,0.035,Police Officer,Mainstream
SEG801353,58,122262.0,7191.0,1,14.1,East,0.82,0.152,Plumber,Budget
SEG801354,79,233504.0,8747.0,3,11.4,North,0.94,0.172,Banker,Budget
SEG801355,21,882569.0,46841.0,1,8.2,South,0.34,0.191,Electrician,Affluent
SEG801356,69,573726.0,21745.0,4,8.6,East,0.33,0.373,Accountant,Affluent
SEG801357,39,648582.0,33634.0,5,10.1,South,0.7,0.201,Shop Owner,Affluent
SEG801358,58,615335.0,22836.0,6,7.8,North,0.2,0.135,Carpenter,Affluent
SEG801359,43,134386.0,3007.0,4,3.3,South,0.66,0.232,Nurse,Budget
SEG801360,35,183843.0,3710.0,1,9.2,West,0.07,0.15,Driver,Budget
SEG801361,31,589607.0,25673.0,1,1.6,South,0.35,0.138,Police Officer,Mainstream
SEG801362,35,752929.0,33097.0,2,4.6,South,0.34,0.149,Chef,Affluent
SEG801363,75,241580.0,11534.0,1,2.0,Central,0.79,0.369,Farmer,Budget
SEG801364,57,536902.0,7158.0,1,2.6,North,0.18,0.204,Shop Owner,Mainstream
SEG801365,32,700314.0,20959.0,2,3.1,North,0.68,0.211,Nurse,Affluent
SEG801366,49,1075090.0,44213.0,5,6.7,West,0.93,0.235,Teacher,HighNetWorth
SEG801367,59,909805.0,42535.0,2,3.2,West,0.83,0.357,Farmer,Affluent
SEG801368,62,311969.0,3568.0,3,0.9,South,0.56,0.3,Salesperson,Budget
SEG801369,79,2773681.0,48449.0,1,6.7,North,0.71,0.103,Salesperson,HighNetWorth
SEG801370,42,636751.0,10017.0,2,1.2,South,0.29,0.054,Shop Owner,Mainstream
SEG801371,68,640794.0,28228.0,4,1.8,South,0.68,0.116,Carpenter,Affluent
SEG801372,24,1576802.0,94521.0,6,0.3,Central,0.91,0.078,Farmer,HighNetWorth
SEG801373,55,173873.0,5446.0,3,3.2,South,0.43,0.144,Doctor,Budget
SEG801374,68,706454.0,14968.0,4,5.8,Central,0.86,0.161,Teacher,Mainstream
SEG801375,38,299143.0,8437.0,4,2.0,North,0.62,0.103,Banker,Budget
SEG801376,78,402963.0,18291.0,1,0.3,South,0.64,0.088,Doctor,Mainstream
SEG801377,57,303917.0,12848.0,5,1.5,West,0.38,0.248,Driver,Mainstream
SEG801378,22,528054.0,6919.0,6,1.2,West,0.29,0.141,Mechanic,Mainstream
SEG801379,69,146006.0,8655.0,5,5.3,Central,0.29,0.19,Driver,Budget
SEG801380,72,555352.0,11216.0,2,3.3,Central,0.99,0.063,Software Developer,Mainstream
SEG801381,37,197266.0,10381.0,2,5.3,South,0.1,0.277,Mechanic,Budget
SEG801382,38,2231840.0,50849.0,3,0.6,East,0.51,0.1,Nurse,HighNetWorth
SEG801383,72,632921.0,7455.0,3,2.0,Central,0.48,0.285,Teacher,Mainstream
SEG801384,61,135740.0,7511.0,4,35.0,East,0.58,0.335,Lawyer,Budget
SEG801385,70,108578.0,5769.0,1,7.1,North,0.38,0.351,Banker,Budget
SEG801386,40,221962.0,8450.0,3,10.6,East,0.32,0.112,Shop Owner,Budget
SEG801387,45,475671.0,18296.0,5,7.3,North,0.59,0.121,Plumber,Mainstream
SEG801388,79,272345.0,12935.0,1,5.8,West,0.78,0.309,Welder,Budget
SEG801389,27,381924.0,20911.0,3,0.7,South,0.64,0.168,Banker,Mainstream
SEG801390,23,749688.0,27550.0,3,4.0,North,0.61,0.243,Lawyer,Affluent
SEG801391,68,231423.0,6722.0,3,6.6,Central,0.86,0.167,Shop Owner,Budget
SEG801392,52,466003.0,24953.0,4,2.4,South,0.85,0.283,Banker,Mainstream
SEG801393,43,223006.0,7265.0,4,7.6,South,0.61,0.403,Salesperson,Budget
SEG801394,66,643571.0,16969.0,3,0.5,North,0.51,0.228,Software Developer,Mainstream
SEG801395,74,325688.0,13133.0,1,4.2,West,0.25,0.451,Mechanic,Budget
SEG801396,25,367446.0,7322.0,4,10.8,North,0.42,0.28,Carpenter,Budget
SEG801397,69,201321.0,5776.0,4,0.3,Central,0.99,0.111,Doctor,Budget
SEG801398,73,1158072.0,41946.0,1,9.7,South,0.46,0.038,Shop Owner,HighNetWorth
SEG801399,23,674392.0,27277.0,4,0.8,Central,0.77,0.042,Shop Owner,Affluent
SEG801400,61,134350.0,2271.0,5,3.9,South,0.2,0.208,Chef,Budget
SEG801401,39,907633.0,52045.0,3,2.7,Central,0.05,0.238,Nurse,HighNetWorth
SEG801402,29,229428.0,2818.0,5,0.3,Central,0.26,0.136,Teacher,Budget
SEG801403,67,220375.0,3253.0,5,9.7,West,0.15,0.141,Welder,Budget
SEG801404,44,1343722.0,30636.0,5,2.4,South,0.08,0.44,Welder,Affluent
SEG801405,21,1098708.0,54899.0,3,7.8,Central,,0.156,Architect,HighNetWorth
SEG801406,27,233286.0,8461.0,1,0.3,South,0.23,0.083,Police Officer,Budget
SEG801407,44,186245.0,8155.0,1,0.1,South,0.04,0.108,Carpenter,Budget
SEG801408,52,,9142.0,3,15.0,South,0.94,0.304,Salesperson,Budget
SEG801409,69,183171.0,10926.0,3,7.4,North,0.68,0.044,Electrician,Budget
SEG801410,30,293234.0,13272.0,1,19.0,South,0.9,0.371,Carpenter,Mainstream
SEG801411,57,649226.0,38811.0,4,18.5,North,0.91,0.167,Lawyer,Affluent
SEG801412,50,125498.0,4418.0,4,1.3,South,0.53,0.073,Security Guard,Budget
SEG801413,23,179247.0,7475.0,6,1.3,South,0.97,0.293,Salesperson,Budget
SEG801414,58,199545.0,6931.0,1,2.9,South,0.7,0.107,Driver,Budget
SEG801415,47,527770.0,13839.0,1,7.6,East,0.48,0.133,Shop Owner,Mainstream
SEG801416,36,679117.0,26898.0,2,3.1,South,0.55,0.3,Electrician,Affluent
SEG801417,44,209907.0,4282.0,1,4.2,East,0.64,0.207,Tailor,Budget
SEG801418,21,304476.0,14863.0,1,1.1,Central,0.59,0.407,Engineer,Budget
SEG801419,46,1060064.0,28479.0,4,2.3,Central,0.47,0.082,Civil Servant,Affluent
SEG801420,68,1146223.0,45402.0,1,10.9,West,0.31,0.036,Welder,HighNetWorth
SEG801421,55,,15727.0,1,9.5,West,0.82,0.163,Mechanic,Affluent
SEG801422,22,129605.0,4198.0,2,21.2,East,0.88,0.176,Engineer,Budget
SEG801423,52,753320.0,26690.0,6,1.7,East,0.71,0.366,Police Officer,Affluent
SEG801424,43,189953.0,3259.0,3,6.8,North,0.37,0.416,Plumber,Budget
SEG801425,42,215414.0,3788.0,1,4.0,North,0.27,0.376,Tailor,Budget
SEG801426,27,315734.0,5705.0,3,6.6,East,0.7,0.209,Doctor,Budget
SEG801427,36,1256881.0,15795.0,2,5.9,East,0.69,0.104,Chef,Affluent
SEG801428,27,651719.0,11981.0,4,6.9,South,0.89,0.116,Security Guard,Mainstream
SEG801429,40,826729.0,14958.0,5,3.1,West,0.85,0.063,Software Developer,Affluent
SEG801430,76,258116.0,7182.0,1,0.7,West,0.14,0.215,Accountant,Budget
SEG801431,23,299501.0,4427.0,3,12.1,South,0.97,0.035,Farmer,Budget
SEG801432,22,463616.0,16398.0,3,0.9,Central,0.84,0.383,Farmer,Mainstream
SEG801433,78,1027549.0,22322.0,3,8.2,Central,0.71,0.093,Teacher,Affluent
SEG801434,32,169514.0,9660.0,3,4.9,East,0.75,0.098,Plumber,Budget
SEG801435,77,327403.0,5530.0,6,3.0,Central,0.94,0.179,Architect,Mainstream
SEG801436,55,367623.0,10376.0,4,0.1,Central,0.76,0.034,Electrician,Mainstream
SEG801437,43,161471.0,7071.0,3,14.0,South,0.09,0.507,Salesperson,Budget
SEG801438,72,820058.0,19650.0,4,1.9,South,0.35,0.317,Welder,Affluent
SEG801439,26,110335.0,3070.0,6,5.6,Central,0.05,0.142,Shop Owner,Budget
SEG801440,35,910091.0,30210.0,3,10.0,South,0.84,0.132,Carpenter,Affluent
SEG801441,42,392747.0,12959.0,4,2.9,South,0.94,0.131,Doctor,Mainstream
SEG801442,36,544890.0,19943.0,2,5.7,East,0.06,0.024,Security Guard,Mainstream
SEG801443,72,795019.0,9852.0,6,1.3,East,0.2,0.191,Banker,Mainstream
SEG801444,72,218286.0,12113.0,5,0.9,West,0.9,0.169,Security Guard,Budget
SEG801445,72,461983.0,6910.0,2,21.0,West,0.79,0.331,Banker,Mainstream
SEG801446,59,717456.0,36542.0,1,1.8,South,0.85,0.099,Welder,Affluent
SEG801447,73,151057.0,6736.0,4,20.4,Central,,0.141,Welder,Budget
SEG801448,38,623277.0,11212.0,3,5.1,South,0.87,0.574,Doctor,Mainstream
SEG801449,32,918521.0,40269.0,2,3.2,East,0.32,0.258,Welder,Affluent
SEG801450,71,293999.0,7890.0,1,0.1,Central,0.63,0.213,Pharmacist,Budget
SEG801451,73,666395.0,8589.0,2,0.9,North,,0.195,Driver,Mainstream
