claim_id,claim_amount,incident_type,region,policy_age_months,claimant_age,injuries,vehicle_damage_score,num_parties,severity
SEV902089,15987.0,Weather,West,23,25,0,8.5,3,Moderate
SEV902090,18395.0,Liability,South,167,51,0,9.1,1,Moderate
SEV902091,7306.0,Accident,East,117,58,0,9.4,2,Moderate
SEV902092,24997.0,Fire,West,193,75,1,8.6,2,Severe
SEV902093,57618.0,Accident,West,106,64,0,7.7,3,Moderate
SEV902094,21518.0,Liability,West,150,31,0,1.0,1,Minor
SEV902095,,Accident,West,57,71,0,3.5,4,Minor
SEV902096,24685.0,Accident,South,137,77,0,9.6,4,Moderate
SEV902097,7964.0,Liability,South,184,45,1,0.6,2,Minor
SEV902098,1531.0,Weather,West,200,21,0,4.7,2,Minor
SEV902099,19656.0,Theft,East,227,79,0,,3,Minor
SEV902100,24111.0,Weather,East,75,36,0,,3,Severe
SEV902101,58240.0,Theft,South,101,41,0,8.2,2,Moderate
SEV902102,44836.0,Weather,Central,149,70,0,1.3,2,Minor
SEV902103,14348.0,Theft,East,103,67,0,7.2,3,Minor
SEV902104,3162.0,Weather,East,89,73,0,1.2,2,Minor
SEV902105,69574.0,Weather,Central,130,22,1,2.8,1,Moderate
SEV902106,26789.0,Accident,East,169,35,0,5.7,3,Minor
SEV902107,19032.0,Fire,East,209,76,1,7.7,1,Severe
SEV902108,39554.0,Accident,Central,100,78,0,1.2,3,Minor
SEV902109,6291.0,Accident,West,171,77,0,7.8,2,Minor
SEV902110,24193.0,Theft,Central,172,29,0,4.2,2,Minor
SEV902111,108209.0,Fire,Central,194,63,1,8.4,1,Severe
SEV902112,20861.0,Accident,North,238,64,0,8.6,3,Moderate
SEV902113,6913.0,Accident,East,85,73,1,9.3,2,Moderate
SEV902114,5238.0,Fire,Central,153,77,0,8.5,1,Moderate
SEV902115,49889.0,Fire,North,103,44,0,7.4,2,Moderate
SEV902116,91957.0,Theft,West,200,50,0,4.8,1,Moderate
SEV902117,9561.0,Liability,East,9,69,0,8.7,2,Moderate
SEV902118,41218.0,Theft,West,74,68,0,3.7,3,Minor
SEV902119,10437.0,Accident,West,1,69,0,0.8,1,Minor
SEV902120,52585.0,Fire,East,135,56,0,6.1,1,Moderate
SEV902121,25667.0,Liability,West,134,35,0,2.8,4,Minor
SEV902122,10176.0,Accident,West,203,55,0,3.0,3,Minor
SEV902123,42032.0,Accident,West,25,65,0,8.7,3,Minor
SEV902124,7225.0,Accident,South,119,65,0,4.4,1,Minor
SEV902125,15598.0,Accident,East,229,75,0,5.0,4,Minor
SEV902126,23811.0,Fire,West,183,62,0,1.7,4,Minor
SEV902127,9862.0,Liability,West,126,61,0,4.3,3,Minor
SEV902128,22532.0,Accident,North,47,44,0,2.5,2,Minor
SEV902129,81937.0,Fire,South,106,40,0,0.9,1,Minor
SEV902130,9524.0,Weather,East,93,51,1,1.7,3,Moderate
SEV902131,13490.0,Accident,East,83,20,1,7.5,1,Moderate
SEV902132,6415.0,Accident,North,63,34,0,6.2,4,Minor
SEV902133,56831.0,Liability,South,108,79,1,2.5,4,Moderate
SEV902134,86951.0,Accident,West,203,49,1,1.2,1,Minor
SEV902135,61506.0,Accident,Central,11,49,1,2.1,2,Minor
SEV902136,20725.0,Theft,Central,155,72,1,7.4,1,Moderate
SEV902137,14583.0,Theft,East,55,73,0,8.0,4,Moderate
SEV902138,69273.0,Accident,North,56,60,0,4.6,1,Minor
SEV902139,9677.0,Accident,West,193,60,0,7.6,4,Minor
SEV902140,15677.0,Accident,Central,221,63,1,,2,Minor
SEV902141,19145.0,Weather,Central,199,50,0,0.1,2,Minor
SEV902142,166579.0,Fire,South,87,22,0,1.7,2,Moderate
SEV902143,19296.0,Fire,West,169,63,0,9.3,1,Severe
SEV902144,33287.0,Theft,East,146,26,2,3.3,4,Moderate
SEV902145,118153.0,Fire,North,96,20,1,7.9,2,Severe
SEV902146,61874.0,Fire,South,60,74,0,9.6,4,Severe
SEV902147,,Accident,West,168,24,0,9.5,2,Minor
SEV902148,50472.0,Weather,South,174,23,1,10.0,4,Severe
SEV902149,21953.0,Accident,South,97,76,0,6.3,1,Minor
SEV902150,19911.0,Theft,South,119,75,0,9.7,4,Moderate
SEV902151,2083.0,Liability,Central,121,75,0,9.3,1,Minor
SEV902152,14949.0,Fire,South,182,60,0,8.7,1,Moderate
SEV902153,48078.0,Accident,North,152,63,0,4.9,4,Moderate
SEV902154,9495.0,Accident,South,120,42,1,0.9,2,Minor
SEV902155,25005.0,Accident,North,49,25,0,2.7,4,Minor
SEV902156,33393.0,Accident,South,79,76,0,8.5,2,Moderate
SEV902157,26846.0,Accident,West,122,38,0,8.6,4,Moderate
SEV902158,41385.0,Accident,South,224,41,0,8.8,1,Moderate
SEV902159,42059.0,Accident,West,233,49,1,5.6,3,Severe
SEV902160,33040.0,Accident,North,152,38,0,4.2,4,Moderate
SEV902161,52788.0,Accident,East,162,34,3,8.4,4,Severe
SEV902162,95485.0,Liability,West,136,62,0,6.7,3,Severe
SEV902163,14525.0,Fire,South,59,55,0,5.9,4,Severe
SEV902164,18749.0,Accident,East,228,45,0,,4,Minor
SEV902165,14738.0,Liability,West,164,40,0,3.6,3,Minor
SEV902166,147513.0,Liability,Central,103,67,0,7.9,1,Moderate
SEV902167,16389.0,Weather,North,177,74,1,5.8,1,Moderate
SEV902168,38012.0,Weather,East,115,63,0,8.2,2,Severe
SEV902169,9659.0,Weather,East,3,70,0,9.8,4,Moderate
SEV902170,14979.0,Fire,Central,138,67,0,1.0,1,Minor
SEV902171,58290.0,Theft,North,200,71,0,1.6,4,Minor
SEV902172,5332.0,Weather,South,172,22,0,5.8,2,Minor
SEV902173,9137.0,Theft,East,179,71,1,5.8,4,Moderate
SEV902174,3584.0,Accident,West,137,32,0,7.9,1,Minor
SEV902175,8357.0,Weather,North,8,68,0,3.0,1,Minor
SEV902176,28629.0,Accident,East,191,58,0,2.1,2,Minor
SEV902177,39166.0,Accident,East,200,30,0,9.1,2,Minor
SEV902178,6921.0,Accident,West,180,30,0,8.6,4,Moderate
SEV902179,28510.0,Fire,North,153,57,0,9.2,3,Severe
SEV902180,25587.0,Liability,Central,8,56,0,0.7,4,Minor
SEV902181,38106.0,Weather,West,234,28,0,4.1,1,Minor
SEV902182,58476.0,Accident,West,140,72,2,3.5,4,Severe
SEV902183,33405.0,Accident,South,182,58,0,2.7,4,Minor
SEV902184,30312.0,Liability,West,65,72,0,1.8,3,Minor
SEV902185,72729.0,Fire,East,157,79,2,4.8,2,Severe
SEV902186,9760.0,Theft,South,221,41,0,3.1,4,Minor
SEV902187,37974.0,Accident,West,221,49,0,2.9,2,Minor
SEV902188,58320.0,Accident,Central,42,69,0,4.5,1,Moderate
SEV902189,42024.0,Liability,North,18,68,1,5.1,2,Moderate
SEV902190,106292.0,Accident,Central,27,28,0,9.9,3,Severe
SEV902191,22899.0,Accident,South,154,79,0,0.9,4,Minor
SEV902192,35403.0,Theft,Central,143,61,0,5.2,3,Moderate
SEV902193,59496.0,Accident,South,35,56,0,5.4,4,Severe
SEV902194,32540.0,Weather,South,59,60,0,7.3,2,Moderate
SEV902195,47224.0,Weather,East,237,73,1,1.3,1,Minor
SEV902196,78020.0,Accident,East,151,25,1,7.4,4,Severe
SEV902197,10074.0,Fire,North,152,75,0,3.3,2,Minor
SEV902198,10345.0,Accident,Central,199,33,0,,3,Minor
SEV902199,63462.0,Weather,Central,148,48,0,1.7,2,Minor
SEV902200,29772.0,Accident,South,7,75,0,3.2,3,Minor
SEV902201,16037.0,Weather,North,226,65,0,7.3,2,Moderate
SEV902202,12003.0,Accident,East,81,57,0,7.2,1,Minor
SEV902203,22066.0,Theft,Central,59,34,2,8.3,1,Moderate
SEV902204,19433.0,Accident,South,104,23,1,2.8,1,Minor
SEV902205,29683.0,Accident,West,48,18,0,8.5,4,Moderate
SEV902206,7677.0,Theft,Central,184,67,0,1.1,2,Minor
SEV902207,45260.0,Fire,West,5,56,0,3.3,3,Moderate
SEV902208,57741.0,Accident,West,67,51,0,0.8,4,Moderate
SEV902209,27930.0,Fire,South,130,66,0,,4,Moderate
SEV902210,27408.0,Accident,Central,14,64,1,9.8,2,Severe
SEV902211,10300.0,Accident,Central,3,60,0,9.7,1,Moderate
SEV902212,19787.0,Fire,West,195,18,0,9.7,1,Minor
SEV902213,58734.0,Accident,West,46,26,0,7.7,1,Minor
SEV902214,76716.0,Accident,Central,133,72,0,5.3,4,Minor
SEV902215,17547.0,Liability,Central,107,64,0,0.7,2,Minor
SEV902216,26001.0,Liability,South,125,58,0,5.0,2,Minor
SEV902217,13549.0,Fire,South,161,63,0,6.2,1,Moderate
SEV902218,33327.0,Accident,West,140,19,0,7.6,4,Minor
SEV902219,7031.0,Accident,East,149,59,0,1.8,2,Minor
SEV902220,33082.0,Liability,South,100,25,0,1.8,2,Minor
SEV902221,72631.0,Accident,South,8,78,0,2.0,4,Moderate
SEV902222,20427.0,Accident,East,99,47,0,0.1,2,Minor
SEV902223,19465.0,Fire,South,129,30,0,5.7,4,Minor
SEV902224,18998.0,Accident,East,212,20,0,6.3,2,Moderate
SEV902225,34512.0,Accident,North,166,64,1,0.4,1,Minor
SEV902226,12998.0,Accident,West,166,72,0,2.4,4,Moderate
SEV902227,4756.0,Accident,South,160,24,0,4.4,1,Minor
SEV902228,20227.0,Theft,West,36,28,0,5.5,4,Moderate
SEV902229,10642.0,Accident,Central,205,38,0,1.5,2,Minor
SEV902230,23024.0,Weather,South,232,48,0,8.2,4,Moderate
SEV902231,10363.0,Accident,South,180,71,0,7.5,1,Minor
SEV902232,44984.0,Theft,Central,234,33,1,8.0,1,Moderate
SEV902233,24190.0,Accident,Central,11,61,0,1.2,3,Minor
SEV902234,12610.0,Accident,North,122,20,0,6.4,2,Minor
SEV902235,11031.0,Accident,East,158,43,0,9.9,2,Moderate
SEV902236,79176.0,Theft,North,88,33,0,9.2,1,Severe
SEV902237,3316.0,Accident,North,216,60,0,4.6,4,Minor
SEV902238,64649.0,Accident,North,115,18,3,3.8,3,Severe
SEV902239,8201.0,Weather,Central,166,48,1,0.7,3,Moderate
SEV902240,13209.0,Accident,Central,165,22,1,1.4,1,Minor
SEV902241,49892.0,Weather,Central,173,28,0,9.9,4,Severe
SEV902242,36073.0,Weather,West,107,72,0,1.0,4,Minor
SEV902243,35533.0,Accident,South,112,59,1,9.6,3,Severe
SEV902244,7375.0,Fire,North,118,75,0,9.0,1,Moderate
SEV902245,3269.0,Accident,East,237,45,0,6.3,1,Minor
SEV902246,,Accident,North,72,42,0,5.2,1,Minor
SEV902247,24092.0,Fire,East,138,58,1,,3,Severe
SEV902248,67718.0,Theft,North,109,25,2,5.2,2,Moderate
SEV902249,8966.0,Liability,West,98,23,0,3.3,1,Minor
SEV902250,18473.0,Fire,West,97,31,0,7.5,4,Moderate
SEV902251,14568.0,Weather,East,89,48,0,3.1,3,Minor
SEV902252,48795.0,Fire,South,97,33,0,6.4,2,Moderate
SEV902253,27232.0,Theft,North,126,47,0,1.5,4,Minor
SEV902254,33555.0,Liability,East,159,34,0,4.7,2,Minor
SEV902255,17329.0,Weather,Central,90,32,0,8.2,1,Moderate
SEV902256,32799.0,Accident,South,202,50,1,0.7,4,Moderate
SEV902257,6889.0,Accident,West,16,55,2,6.4,3,Severe
SEV902258,69968.0,Weather,South,17,63,1,2.4,3,Minor
SEV902259,9319.0,Weather,Central,211,23,1,1.9,2,Moderate
SEV902260,34678.0,Accident,North,64,45,0,2.8,2,Minor
SEV902261,29108.0,Accident,North,7,58,0,7.2,4,Minor
SEV902262,44523.0,Fire,South,138,26,0,2.3,2,Minor
SEV902263,16635.0,Accident,Central,75,35,0,0.0,3,Minor
SEV902264,8496.0,Liability,North,46,61,0,3.2,1,Minor
SEV902265,33105.0,Weather,East,224,41,0,6.2,1,Moderate
SEV902266,19886.0,Fire,West,89,27,0,7.7,4,Severe
SEV902267,39211.0,Fire,South,94,77,0,2.1,1,Minor
SEV902268,11167.0,Accident,South,141,30,1,6.1,1,Moderate
SEV902269,9964.0,Accident,East,194,18,0,2.9,2,Minor
SEV902270,12043.0,Fire,North,75,63,0,3.4,1,Minor
SEV902271,10161.0,Theft,South,54,48,1,,2,Moderate
SEV902272,11475.0,Liability,East,155,53,0,1.9,4,Minor
SEV902273,12996.0,Theft,East,3,27,0,9.5,2,Minor
SEV902274,11213.0,Fire,North,230,51,0,1.1,1,Minor
SEV902275,9708.0,Accident,East,115,55,0,0.0,1,Minor
SEV902276,7364.0,Theft,East,195,74,0,5.7,2,Minor
SEV902277,30562.0,Accident,East,179,78,0,4.6,1,Minor
SEV902278,,Weather,Central,215,20,0,2.8,2,Minor
SEV902279,70718.0,Weather,South,54,67,0,5.2,3,Minor
SEV902280,26132.0,Accident,North,199,68,0,3.4,4,Minor
SEV902281,11281.0,Accident,West,235,73,0,5.3,1,Minor
SEV902282,4544.0,Accident,East,85,23,0,0.3,1,Minor
SEV902283,37034.0,Accident,North,211,74,0,6.6,2,Moderate
SEV902284,32259.0,Liability,East,97,79,1,8.5,2,Severe
SEV902285,83652.0,Accident,West,10,75,1,0.3,1,Minor
SEV902286,58667.0,Fire,West,133,61,0,4.5,1,Minor
SEV902287,27950.0,Theft,West,120,65,1,9.4,4,Severe
SEV902288,72222.0,Accident,West,73,31,0,9.0,2,Moderate
SEV902289,8333.0,Liability,West,105,26,0,5.6,1,Moderate
SEV902290,12398.0,Accident,South,238,41,0,6.4,4,Moderate
SEV902291,13822.0,Accident,East,139,75,1,6.4,1,Moderate
SEV902292,4787.0,Liability,South,161,62,0,9.3,4,Minor
SEV902293,41935.0,Accident,East,219,36,0,6.6,1,Moderate
SEV902294,34027.0,Weather,North,143,75,0,2.1,3,Minor
SEV902295,38440.0,Liability,North,119,33,1,9.9,2,Severe
SEV902296,202127.0,Accident,East,194,28,0,9.0,1,Severe
SEV902297,24148.0,Theft,West,45,79,0,6.3,3,Minor
SEV902298,121049.0,Accident,Central,186,52,1,1.3,2,Moderate
SEV902299,26623.0,Theft,South,184,77,0,1.8,3,Minor
SEV902300,34692.0,Theft,South,132,79,1,9.1,4,Severe
SEV902301,40829.0,Liability,East,189,28,0,4.8,3,Minor
SEV902302,7450.0,Fire,North,1,70,0,,1,Minor
SEV902303,62949.0,Accident,North,82,78,0,6.6,2,Moderate
SEV902304,82638.0,Weather,Central,29,70,0,1.1,2,Minor
SEV902305,10678.0,Accident,Central,124,70,0,9.3,4,Moderate
SEV902306,10010.0,Accident,East,137,69,0,6.9,1,Minor
SEV902307,9170.0,Weather,West,177,59,0,2.5,1,Minor
SEV902308,4546.0,Accident,North,16,22,0,0.7,1,Minor
SEV902309,12065.0,Liability,South,127,33,2,0.8,4,Moderate
SEV902310,15519.0,Accident,East,90,73,0,8.5,4,Moderate
SEV902311,15151.0,Accident,South,196,48,0,6.0,3,Minor
SEV902312,48915.0,Theft,North,117,77,0,4.7,2,Moderate
SEV902313,27100.0,Theft,Central,229,21,0,6.6,4,Moderate
SEV902314,55818.0,Fire,East,72,74,0,0.2,1,Minor
SEV902315,14103.0,Accident,East,134,50,0,7.7,2,Minor
SEV902316,87623.0,Theft,East,195,32,0,9.3,3,Severe
SEV902317,3114.0,Liability,East,30,23,0,1.1,2,Minor
SEV902318,72595.0,Theft,North,113,79,0,9.3,3,Severe
SEV902319,14632.0,Accident,West,198,65,0,9.4,3,Moderate
SEV902320,2640.0,Fire,West,209,46,0,5.2,3,Moderate
SEV902321,46717.0,Weather,Central,236,20,0,1.2,3,Minor
SEV902322,78583.0,Accident,North,107,76,0,2.2,3,Minor
SEV902323,35513.0,Accident,West,197,58,1,2.3,3,Moderate
SEV902324,6849.0,Accident,South,122,60,1,8.4,3,Moderate
SEV902325,25774.0,Theft,North,83,51,0,2.9,3,Moderate
SEV902326,22638.0,Accident,North,213,59,0,5.1,2,Moderate
SEV902327,12673.0,Accident,West,184,73,0,9.8,3,Severe
SEV902328,8697.0,Fire,Central,128,50,0,3.0,2,Minor
SEV902329,42145.0,Fire,Central,47,48,0,0.1,2,Minor
SEV902330,6221.0,Liability,East,89,68,0,7.2,4,Minor
SEV902331,64363.0,Accident,North,131,51,0,2.5,1,Minor
SEV902332,25767.0,Accident,East,195,76,0,8.5,4,Severe
SEV902333,22804.0,Fire,South,165,76,1,6.9,1,Severe
SEV902334,12160.0,Weather,Central,121,59,0,7.8,1,Moderate
SEV902335,82180.0,Weather,North,45,58,0,6.6,4,Severe
SEV902336,23039.0,Weather,North,103,29,1,1.5,3,Minor
SEV902337,18171.0,Fire,West,181,22,0,5.9,1,Minor
SEV902338,8963.0,Theft,West,157,74,0,0.2,4,Minor
SEV902339,47193.0,Accident,Central,92,31,0,3.8,3,Minor
SEV902340,48080.0,Theft,South,121,37,1,5.6,1,Moderate
SEV902341,29599.0,Accident,South,33,28,0,5.4,3,Minor
SEV902342,51677.0,Weather,South,205,77,0,5.0,3,Minor
SEV902343,56144.0,Accident,North,67,22,0,5.7,3,Moderate
SEV902344,22653.0,Accident,North,67,31,0,0.5,4,Minor
SEV902345,48480.0,Accident,North,176,64,0,8.6,2,Minor
SEV902346,1838.0,Accident,North,123,38,1,2.5,2,Minor
SEV902347,31117.0,Theft,West,54,41,0,,4,Minor
SEV902348,43842.0,Accident,West,212,23,0,7.6,4,Moderate
SEV902349,25725.0,Accident,West,224,58,0,4.5,2,Minor
SEV902350,70036.0,Accident,South,124,76,0,7.2,3,Severe
SEV902351,23498.0,Accident,Central,108,56,0,7.4,2,Moderate
SEV902352,11009.0,Liability,Central,120,46,0,4.0,1,Minor
SEV902353,28356.0,Theft,South,128,73,0,5.4,2,Minor
SEV902354,77209.0,Liability,East,230,73,0,2.0,4,Moderate
SEV902355,13635.0,Theft,West,153,42,0,0.1,1,Minor
SEV902356,78192.0,Liability,South,150,38,0,9.8,4,Severe
SEV902357,16901.0,Accident,South,207,68,1,8.6,4,Severe
SEV902358,23089.0,Theft,East,210,56,0,5.7,4,Moderate
SEV902359,47653.0,Weather,West,178,54,1,5.6,2,Severe
SEV902360,36647.0,Theft,East,205,55,0,7.2,3,Moderate
SEV902361,31808.0,Theft,South,235,32,0,0.5,1,Minor
SEV902362,17037.0,Accident,North,74,20,0,2.9,3,Minor
SEV902363,61592.0,Accident,South,119,42,1,2.0,4,Moderate
SEV902364,,Accident,East,18,27,0,2.6,1,Minor
SEV902365,50866.0,Accident,South,146,54,0,8.8,1,Moderate
SEV902366,24779.0,Fire,North,57,58,0,7.6,3,Severe
SEV902367,40268.0,Theft,North,57,73,0,6.8,2,Moderate
SEV902368,28089.0,Accident,North,77,32,1,8.6,3,Severe
SEV902369,11389.0,Theft,North,94,69,0,6.9,3,Minor
SEV902370,35762.0,Accident,West,5,52,1,2.8,2,Minor
SEV902371,53596.0,Accident,North,116,20,0,5.7,2,Minor
SEV902372,73438.0,Accident,West,9,36,0,6.5,3,Moderate
SEV902373,7433.0,Accident,East,233,30,0,6.0,4,Moderate
SEV902374,57088.0,Weather,Central,228,44,0,0.2,4,Minor
SEV902375,5085.0,Theft,Central,177,51,2,9.9,1,Moderate
SEV902376,4971.0,Theft,North,76,39,0,6.6,2,Minor
SEV902377,4933.0,Theft,Central,98,65,0,8.6,2,Minor
SEV902378,69951.0,Fire,West,197,79,0,9.8,3,Moderate
SEV902379,51721.0,Theft,West,57,34,0,,3,Moderate
SEV902380,108474.0,Accident,North,24,71,1,6.8,2,Severe
SEV902381,55431.0,Weather,East,4,25,1,7.6,3,Severe
SEV902382,16492.0,Fire,South,89,65,0,4.9,4,Moderate
SEV902383,16312.0,Accident,Central,159,37,0,3.7,3,Minor
SEV902384,26025.0,Theft,South,225,24,0,9.9,1,Moderate
SEV902385,44503.0,Accident,Central,179,20,0,8.0,4,Moderate
SEV902386,3900.0,Liability,East,56,44,0,3.3,1,Minor
SEV902387,51666.0,Accident,West,61,71,0,6.8,3,Moderate
SEV902388,8719.0,Weather,East,157,79,1,5.6,3,Moderate
SEV902389,3977.0,Weather,Central,195,46,0,3.0,1,Minor
SEV902390,31432.0,Theft,North,233,20,0,8.8,2,Severe
SEV902391,73928.0,Theft,Central,178,71,1,6.8,1,Moderate
SEV902392,17625.0,Weather,East,126,75,0,6.9,2,Moderate
SEV902393,42316.0,Fire,East,77,67,0,6.9,4,Moderate
SEV902394,22713.0,Accident,West,203,72,0,3.9,2,Minor
SEV902395,,Accident,West,158,79,0,6.1,1,Minor
SEV902396,7982.0,Weather,North,34,60,0,6.2,4,Minor
SEV902397,32586.0,Accident,West,153,45,0,9.5,2,Minor
SEV902398,24556.0,Fire,South,59,53,0,5.1,2,Minor
SEV902399,10491.0,Accident,South,219,54,0,0.1,1,Minor
SEV902400,14369.0,Accident,Central,112,24,0,6.7,3,Minor
SEV902401,30637.0,Accident,North,160,40,0,0.6,2,Minor
SEV902402,8446.0,Liability,East,66,78,0,6.9,1,Minor
SEV902403,14203.0,Accident,North,189,62,1,5.0,4,Severe
SEV902404,230182.0,Fire,East,44,29,0,9.7,4,Severe
SEV902405,12711.0,Accident,North,227,56,0,1.0,1,Minor
SEV902406,7816.0,Accident,East,64,55,0,5.6,2,Minor
SEV902407,133514.0,Fire,East,192,54,0,1.4,4,Severe
SEV902408,13453.0,Theft,North,89,32,0,2.2,4,Minor
SEV902409,15775.0,Theft,East,129,21,0,9.9,1,Moderate
SEV902410,9475.0,Accident,Central,119,40,0,9.4,4,Minor
SEV902411,12714.0,Weather,West,67,47,0,8.0,3,Minor
SEV902412,38586.0,Accident,Central,238,65,0,0.2,4,Moderate
SEV902413,90457.0,Liability,East,237,73,2,5.1,2,Severe
SEV902414,50929.0,Weather,Central,3,37,0,4.7,2,Moderate
SEV902415,54949.0,Weather,North,53,55,0,5.7,3,Minor
SEV902416,44988.0,Accident,East,15,60,0,5.1,1,Minor
SEV902417,41144.0,Accident,East,152,56,0,4.6,3,Moderate
SEV902418,32493.0,Theft,North,152,55,1,,3,Moderate
SEV902419,64306.0,Fire,South,181,30,0,1.9,3,Moderate
SEV902420,9925.0,Accident,North,214,26,0,1.1,2,Minor
SEV902421,26889.0,Fire,West,144,25,0,9.8,1,Moderate
SEV902422,23158.0,Weather,East,27,47,0,0.1,2,Minor
SEV902423,9500.0,Weather,East,174,31,1,7.9,2,Severe
SEV902424,8048.0,Liability,South,235,31,0,7.2,1,Minor
SEV902425,24703.0,Weather,Central,58,29,0,5.9,1,Minor
SEV902426,23166.0,Accident,West,20,70,0,4.8,1,Minor
SEV902427,2986.0,Accident,West,167,55,0,0.4,4,Minor
SEV902428,66794.0,Weather,South,97,27,1,7.5,1,Severe
SEV902429,16287.0,Weather,North,200,77,1,7.2,4,Severe
SEV902430,69535.0,Liability,South,13,68,0,0.8,1,Minor
SEV902431,6963.0,Accident,Central,179,53,1,3.9,2,Moderate
SEV902432,84580.0,Accident,West,20,33,1,7.7,1,Severe
SEV902433,9274.0,Accident,East,123,55,2,4.1,3,Severe
SEV902434,37051.0,Fire,Central,123,54,0,9.0,4,Moderate
SEV902435,45878.0,Liability,South,167,20,0,5.8,1,Minor
SEV902436,9488.0,Accident,East,38,53,0,4.0,3,Moderate
SEV902437,100320.0,Weather,Central,97,30,1,7.7,1,Severe
SEV902438,30270.0,Accident,North,62,64,0,5.9,2,Minor
SEV902439,22244.0,Accident,East,26,70,0,8.9,3,Minor
SEV902440,99437.0,Accident,Central,91,29,0,5.9,1,Moderate
SEV902441,46634.0,Accident,South,66,42,1,7.9,1,Severe
SEV902442,4955.0,Accident,West,102,30,0,0.5,2,Minor
SEV902443,24795.0,Accident,North,4,60,0,0.0,3,Moderate
SEV902444,35759.0,Weather,North,2,75,0,0.7,2,Minor
SEV902445,10968.0,Weather,Central,10,19,0,8.2,1,Minor
SEV902446,31441.0,Accident,South,224,28,0,9.9,3,Severe
SEV902447,57553.0,Accident,Central,24,75,0,3.2,3,Minor
SEV902448,5363.0,Accident,East,42,29,0,2.8,4,Minor
SEV902449,29337.0,Accident,Central,78,26,0,6.0,2,Moderate
SEV902450,55086.0,Accident,South,100,52,1,2.8,1,Minor
SEV902451,85909.0,Weather,West,221,32,0,9.0,2,Minor
SEV902452,9241.0,Accident,East,107,67,0,5.2,4,Minor
SEV902453,48441.0,Accident,East,225,44,0,9.2,3,Severe
SEV902454,19667.0,Accident,East,131,31,0,6.8,3,Minor
SEV902455,32461.0,Theft,North,68,78,1,0.3,3,Minor
SEV902456,7408.0,Accident,West,6,19,0,9.8,3,Moderate
SEV902457,21815.0,Accident,North,204,39,0,8.9,4,Severe
SEV902458,6963.0,Accident,West,111,78,0,6.1,2,Minor
SEV902459,30228.0,Accident,South,39,70,1,4.9,1,Minor
SEV902460,117737.0,Accident,East,85,70,0,6.0,4,Moderate
SEV902461,178867.0,Accident,East,167,47,0,3.1,2,Minor
SEV902462,9285.0,Accident,West,59,67,0,7.9,3,Minor
SEV902463,22637.0,Weather,North,194,44,0,3.9,1,Minor
SEV902464,47372.0,Theft,North,64,29,1,7.2,1,Severe
SEV902465,7713.0,Liability,Central,123,46,1,9.9,3,Moderate
SEV902466,8196.0,Accident,East,106,76,0,6.2,1,Minor
SEV902467,4520.0,Accident,East,166,42,0,2.2,1,Minor
SEV902468,27576.0,Liability,West,56,25,1,7.2,2,Moderate
SEV902469,15255.0,Accident,East,190,21,1,3.7,1,Moderate
SEV902470,10833.0,Theft,East,233,42,0,0.7,2,Minor
SEV902471,18349.0,Theft,North,59,27,0,7.4,1,Moderate
SEV902472,10161.0,Accident,East,46,33,0,8.6,4,Moderate
SEV902473,31432.0,Fire,South,134,47,0,4.3,2,Moderate
SEV902474,19519.0,Accident,Central,200,32,0,2.3,3,Minor
SEV902475,82718.0,Theft,North,169,19,0,4.0,2,Moderate
SEV902476,27677.0,Accident,Central,13,58,0,3.0,2,Minor
SEV902477,7624.0,Accident,North,120,49,0,2.2,1,Minor
SEV902478,4428.0,Accident,North,31,62,0,3.3,3,Minor
SEV902479,55853.0,Accident,South,23,37,0,8.9,4,Moderate
SEV902480,113094.0,Accident,East,221,51,0,1.1,1,Minor
SEV902481,172983.0,Weather,West,154,37,0,9.2,3,Moderate
SEV902482,,Accident,Central,48,22,0,8.7,1,Moderate
SEV902483,13069.0,Accident,East,36,26,0,1.6,3,Minor
SEV902484,11040.0,Accident,North,12,66,0,2.7,4,Minor
SEV902485,100179.0,Weather,South,195,45,1,6.2,3,Severe
SEV902486,21859.0,Theft,East,28,22,0,6.3,2,Minor
SEV902487,,Accident,South,174,63,1,9.6,3,Severe
SEV902488,24666.0,Accident,West,97,67,1,2.8,4,Minor
SEV902489,21390.0,Accident,North,184,68,0,3.5,2,Minor
SEV902490,18927.0,Liability,Central,154,75,0,4.1,4,Minor
SEV902491,28842.0,Liability,Central,4,34,0,,3,Severe
SEV902492,46952.0,Accident,Central,27,37,1,2.7,1,Moderate
SEV902493,57802.0,Accident,South,29,46,0,6.3,2,Minor
SEV902494,70851.0,Fire,East,119,72,0,2.0,2,Minor
SEV902495,17523.0,Accident,West,72,61,1,6.1,3,Severe
SEV902496,17314.0,Fire,West,106,21,0,3.8,3,Minor
SEV902497,16935.0,Fire,South,236,34,0,8.7,2,Moderate
SEV902498,153188.0,Weather,West,180,56,0,2.0,1,Moderate
SEV902499,21673.0,Accident,North,134,48,2,3.5,4,Severe
SEV902500,13658.0,Accident,West,129,44,1,7.3,2,Moderate
SEV902501,14877.0,Accident,West,7,59,0,7.5,1,Minor
SEV902502,35067.0,Theft,Central,57,34,0,2.9,2,Minor
SEV902503,5535.0,Weather,East,84,58,1,9.8,3,Minor
SEV902504,9076.0,Theft,South,28,74,0,4.4,4,Moderate
SEV902505,40568.0,Accident,Central,41,71,0,9.3,3,Moderate
SEV902506,32729.0,Weather,West,128,49,0,4.7,3,Minor
