customer_id,age,annual_income,family_size,num_dependents,owns_home,owns_vehicle,risk_appetite,existing_life_policy,region,recommended_products
PRD601072,55.0,1172050.0,4,3,1,0,High,1,East,Home|Life|Health
PRD601073,24.0,441364.0,1,0,1,1,Low,0,East,Auto|Life|Travel
PRD601074,,218395.0,1,1,1,1,High,0,North,Auto|Health
PRD601075,63.0,482794.0,5,4,1,1,High,1,North,Auto|Health
PRD601076,24.0,500575.0,2,2,0,0,High,0,North,Auto|Home|Travel
PRD601077,29.0,449027.0,3,3,1,0,Medium,1,North,Auto|Home|Health
PRD601078,48.0,961096.0,1,0,0,0,Low,1,North,Life|Investment
PRD601079,51.0,276892.0,5,4,0,0,Low,0,North,Home|Life|Health
PRD601080,24.0,983490.0,3,3,0,1,Medium,0,West,Life|Travel|Investment
PRD601081,29.0,908359.0,2,2,1,1,Medium,0,West,Auto|Home|Life
PRD601082,33.0,1068504.0,3,1,0,0,High,0,South,Auto|Life
PRD601083,39.0,563749.0,1,1,0,1,Medium,1,East,Investment
PRD601084,46.0,399386.0,5,4,1,1,Medium,0,Central,Auto|Home|Life|Investment
PRD601085,68.0,497452.0,2,1,0,1,High,0,West,Auto|Home|Health
PRD601086,65.0,429093.0,5,5,1,1,High,1,West,Auto|Home|Travel
PRD601087,33.0,597543.0,5,3,1,1,High,0,West,Auto|Home|Life|Health|Travel|Investment
PRD601088,64.0,1966617.0,4,2,1,1,Low,0,South,Auto|Home|Life|Health|Travel|Investment
PRD601089,26.0,,5,3,1,1,Low,1,East,Auto|Home|Health
PRD601090,33.0,551270.0,4,2,0,0,Low,0,West,Auto|Home|Life|Health|Travel
PRD601091,35.0,635359.0,4,3,0,1,Medium,0,East,Home|Life|Health|Travel|Investment
PRD601092,35.0,883439.0,1,0,0,1,Low,0,North,Auto|Investment
PRD601093,52.0,385395.0,2,0,0,1,Low,0,East,Auto|Home|Life
PRD601094,39.0,494906.0,1,0,1,0,Medium,0,Central,Home|Health
PRD601095,33.0,258181.0,5,3,1,1,Medium,0,Central,Auto|Home|Life
PRD601096,34.0,804218.0,2,1,1,1,Medium,1,Central,Home|Life|Travel|Investment
PRD601097,52.0,838709.0,1,1,0,0,Low,1,Central,Health|Travel
PRD601098,47.0,1519334.0,1,0,0,1,Low,0,South,Investment
PRD601099,50.0,575816.0,1,0,1,1,Low,1,West,Auto|Home|Health
PRD601100,24.0,509259.0,3,1,1,1,Low,0,East,Auto|Home|Life|Health
PRD601101,67.0,179887.0,5,5,0,1,High,1,East,Health|Investment
PRD601102,37.0,487504.0,1,1,0,0,Medium,0,North,Life|Health|Travel
PRD601103,45.0,413353.0,1,0,1,0,Medium,0,North,Home
PRD601104,66.0,308801.0,1,0,0,0,Medium,0,Central,Auto|Life|Health
PRD601105,33.0,1256494.0,1,0,1,0,Low,0,North,Home|Travel
PRD601106,64.0,426348.0,2,1,0,1,Low,0,East,Auto|Investment
PRD601107,33.0,439865.0,4,2,0,1,Low,0,East,Home|Life
PRD601108,54.0,503362.0,1,0,0,1,Low,0,South,Auto|Life|Health|Investment
PRD601109,47.0,236005.0,4,2,0,1,Low,0,North,Auto|Life|Health
PRD601110,60.0,166275.0,3,2,1,1,Low,0,South,Auto|Home|Investment
PRD601111,54.0,322474.0,3,3,1,1,Medium,0,East,Home|Life|Travel|Investment
PRD601112,52.0,616699.0,5,5,0,1,Low,1,Central,Health
PRD601113,56.0,342982.0,1,0,0,0,Medium,1,West,Travel|Investment
PRD601114,43.0,263408.0,4,2,1,1,Low,1,Central,Auto|Home|Life|Health|Investment
PRD601115,37.0,770691.0,3,2,0,1,High,0,South,Auto|Home|Life|Health|Travel|Investment
PRD601116,57.0,811955.0,5,5,0,1,Low,1,North,Auto|Life|Health|Investment
PRD601117,30.0,413577.0,2,1,1,1,Low,0,West,Auto|Life|Travel|Investment
PRD601118,37.0,667027.0,4,3,1,0,Medium,0,West,Auto|Life|Health|Travel
PRD601119,52.0,241199.0,1,0,0,1,Low,1,North,Auto
PRD601120,54.0,979149.0,2,0,0,1,Medium,1,East,Auto|Travel|Investment
PRD601121,54.0,499268.0,2,1,1,1,Medium,1,West,Auto|Home|Life|Health|Travel
PRD601122,48.0,890229.0,2,0,1,1,Low,0,West,Auto|Home|Life|Health|Travel|Investment
PRD601123,67.0,362810.0,5,3,0,0,Low,0,South,Auto|Life|Travel|Investment
PRD601124,50.0,1515335.0,1,1,0,1,Medium,0,South,Life|Travel|Investment
PRD601125,37.0,172703.0,4,3,1,1,Low,0,North,Auto
PRD601126,73.0,557834.0,1,0,1,1,Low,1,North,Auto
PRD601127,21.0,487605.0,1,1,1,0,Low,0,South,Life|Health
PRD601128,51.0,353389.0,4,4,0,1,High,0,North,Auto|Life|Health
PRD601129,72.0,931354.0,4,3,0,1,Medium,0,North,Home|Life|Investment
PRD601130,53.0,488136.0,1,1,0,1,Medium,0,East,Auto|Home|Health|Investment
PRD601131,30.0,192009.0,3,1,1,1,High,1,East,Auto|Home|Life|Investment
PRD601132,57.0,,3,3,1,1,Medium,1,North,Auto|Home|Health
PRD601133,47.0,483241.0,3,2,1,1,Medium,0,West,Auto|Life|Health|Investment
PRD601134,21.0,374237.0,5,5,0,1,Medium,0,East,Home|Life
PRD601135,41.0,1057892.0,4,4,1,1,High,1,West,Auto|Home|Health
PRD601136,62.0,3569573.0,1,0,1,1,Low,0,North,Auto|Home|Investment
PRD601137,41.0,693526.0,1,0,0,0,Low,0,North,Travel
PRD601138,47.0,250735.0,3,3,1,1,Low,1,North,Home|Health
PRD601139,23.0,1471039.0,5,4,0,1,Low,1,West,Home|Life|Travel
PRD601140,26.0,442013.0,5,5,0,1,Low,0,North,Auto|Life|Health
PRD601141,22.0,358504.0,3,2,1,1,Low,0,West,Auto|Life|Travel
PRD601142,,736781.0,1,0,0,1,Low,0,West,Auto|Travel|Investment
PRD601143,72.0,429636.0,2,0,1,1,High,0,East,Auto|Home|Life
PRD601144,33.0,584339.0,3,3,1,1,Medium,0,West,Home|Life
PRD601145,53.0,,1,0,1,1,High,0,Central,Auto|Life|Health|Travel|Investment
PRD601146,31.0,358577.0,5,4,1,1,Low,0,East,Home|Life
PRD601147,26.0,123768.0,5,4,1,1,Low,1,South,Home
PRD601148,38.0,247295.0,5,4,1,1,Low,0,West,Auto|Life|Health
PRD601149,62.0,1032630.0,2,2,0,0,Medium,0,Central,Home|Life|Travel
PRD601150,42.0,908864.0,2,0,0,1,High,0,East,Auto|Health
PRD601151,38.0,126579.0,2,0,0,0,Low,0,North,Auto|Life|Travel
PRD601152,32.0,294352.0,5,3,1,0,Low,0,North,Home|Health|Investment
PRD601153,50.0,295066.0,3,2,1,1,Low,0,Central,Auto|Home
PRD601154,25.0,356444.0,4,4,0,1,Low,0,East,Auto
PRD601155,53.0,1312589.0,4,2,1,1,Low,0,West,Auto|Home|Life|Travel
PRD601156,24.0,1126619.0,2,0,0,1,Low,0,South,Auto|Home|Life|Health
PRD601157,50.0,507860.0,2,0,1,0,Medium,0,West,Auto|Home
PRD601158,38.0,447395.0,5,4,1,1,High,0,Central,Life|Health
PRD601159,68.0,648147.0,1,0,1,1,High,0,South,Auto|Home
PRD601160,26.0,219036.0,3,2,1,1,High,0,West,Auto|Home|Life
PRD601161,72.0,1154829.0,1,0,1,0,Low,0,North,Home|Investment
PRD601162,24.0,269759.0,1,0,1,1,High,0,West,Auto|Home
PRD601163,56.0,170546.0,2,2,1,0,Medium,1,South,Auto|Home|Life|Health
PRD601164,69.0,295827.0,2,1,1,0,High,0,Central,Home|Life
PRD601165,52.0,290517.0,3,3,1,0,Medium,0,West,Home|Life|Health
PRD601166,26.0,392733.0,1,1,1,0,Low,0,North,Home|Life|Health
PRD601167,70.0,197536.0,3,1,1,0,High,0,South,Health
PRD601168,70.0,499003.0,1,0,1,0,Medium,0,North,Auto|Home
PRD601169,74.0,149524.0,4,3,1,0,Medium,0,South,Auto|Home
PRD601170,52.0,692542.0,1,0,1,1,Low,0,West,Auto|Home
PRD601171,53.0,566574.0,1,0,1,0,Medium,0,North,Auto|Home|Life|Travel
PRD601172,72.0,355710.0,3,2,0,1,Low,0,West,Auto|Home|Life|Health|Investment
PRD601173,37.0,210336.0,4,4,0,1,Low,0,South,Auto|Home|Life
PRD601174,27.0,479291.0,5,5,0,0,Low,1,North,Life|Investment
PRD601175,71.0,229973.0,5,3,1,1,Medium,1,North,Auto|Home
PRD601176,39.0,782037.0,4,3,1,1,Low,0,East,Auto|Home|Life
PRD601177,31.0,207546.0,1,0,0,1,Low,1,Central,Auto
PRD601178,56.0,182239.0,5,3,0,0,Low,0,South,Home|Life|Health|Investment
PRD601179,37.0,413366.0,3,2,0,0,Low,0,North,Auto|Home|Life|Health|Investment
PRD601180,42.0,517309.0,1,0,0,1,Low,0,North,Auto|Home
PRD601181,31.0,673225.0,5,3,1,1,Low,0,East,Home|Life|Health|Travel
PRD601182,54.0,557299.0,3,1,1,1,Low,0,East,Auto|Home|Life|Health
PRD601183,35.0,747836.0,5,5,1,1,Medium,1,Central,Auto|Home|Health
PRD601184,71.0,689845.0,3,3,1,1,Low,1,Central,Auto|Home|Health|Investment
PRD601185,54.0,2608599.0,3,1,0,1,Low,0,North,Auto|Home|Life|Travel|Investment
PRD601186,62.0,1303562.0,2,2,1,0,Medium,1,East,Auto|Home|Health|Investment
PRD601187,27.0,164904.0,1,0,1,1,Low,0,North,Auto|Home
PRD601188,69.0,613301.0,2,0,1,0,Medium,0,West,Home|Health
PRD601189,70.0,968472.0,1,1,1,1,Low,0,West,Auto|Home|Life|Health
PRD601190,38.0,352555.0,3,3,1,1,Low,1,Central,Auto|Home|Life|Health|Travel
PRD601191,74.0,697496.0,1,1,1,0,Medium,0,North,Home|Life|Health|Investment
PRD601192,57.0,1166257.0,4,2,1,1,Low,0,West,Auto|Home|Life|Travel|Investment
PRD601193,25.0,329311.0,3,1,1,1,Low,0,East,Auto|Life
PRD601194,38.0,189811.0,4,2,0,0,Low,0,East,Life|Health|Travel
PRD601195,36.0,224217.0,4,3,0,1,Medium,0,North,Auto|Life|Investment
PRD601196,29.0,259723.0,2,0,0,0,Low,0,East,Auto|Home
PRD601197,63.0,512776.0,2,0,0,1,High,0,North,Life|Travel
PRD601198,39.0,817577.0,2,1,1,1,High,0,South,Home|Life|Travel
PRD601199,59.0,523385.0,1,0,1,0,Medium,1,North,Auto|Home
PRD601200,39.0,314085.0,4,2,0,1,Low,0,West,Auto|Life|Health
PRD601201,64.0,727678.0,3,2,0,1,High,0,East,Home|Life|Investment
PRD601202,36.0,817986.0,3,3,0,0,Medium,0,Central,Home|Life
PRD601203,46.0,354297.0,4,3,1,0,Low,0,East,Auto|Life|Health|Investment
PRD601204,54.0,741270.0,3,3,0,1,High,0,North,Auto|Home|Life
PRD601205,64.0,571311.0,1,1,1,1,Low,0,East,Auto|Home|Health|Travel
PRD601206,58.0,840982.0,1,0,1,0,Medium,1,South,Home|Travel|Investment
PRD601207,22.0,239371.0,5,4,0,1,Low,1,North,Travel
PRD601208,68.0,574489.0,1,0,0,0,Low,0,East,Auto|Health
PRD601209,55.0,341909.0,1,0,1,1,High,0,North,Auto|Home|Life|Health
PRD601210,44.0,1144213.0,4,4,1,1,Low,0,Central,Auto|Home|Life
PRD601211,54.0,644443.0,2,2,1,0,Low,1,East,Home
PRD601212,21.0,367806.0,4,2,1,1,High,0,East,Auto|Home|Life|Health
PRD601213,37.0,550143.0,5,3,1,0,Medium,1,East,Auto|Home|Health|Travel
PRD601214,56.0,609558.0,4,4,1,0,High,0,South,Home|Health|Travel|Investment
PRD601215,60.0,979006.0,2,0,0,1,High,0,West,Auto|Life|Health|Investment
PRD601216,74.0,415495.0,3,1,1,1,Medium,0,South,Auto|Home|Life|Health|Investment
PRD601217,59.0,803181.0,3,1,1,1,Low,1,North,Auto|Home|Life|Investment
PRD601218,26.0,302277.0,1,0,1,1,High,0,East,Life|Investment
PRD601219,36.0,435312.0,2,1,0,0,Low,1,Central,Auto
PRD601220,66.0,237812.0,4,2,1,1,Low,0,South,Home|Life|Health
PRD601221,25.0,3086304.0,4,4,1,1,Low,1,East,Auto|Home|Health|Investment
PRD601222,47.0,130833.0,3,2,0,1,Low,0,Central,Life
PRD601223,43.0,767747.0,4,3,0,1,Low,0,East,Auto|Home|Life|Health
PRD601224,30.0,669180.0,4,2,1,0,Low,1,North,Auto|Health|Travel|Investment
PRD601225,51.0,965545.0,4,2,1,1,High,0,North,Home|Life|Travel|Investment
PRD601226,30.0,638120.0,3,1,1,1,Low,0,West,Auto|Home|Life|Health|Travel
PRD601227,32.0,191475.0,2,0,0,1,High,1,East,Auto|Home|Investment
PRD601228,55.0,148416.0,1,0,0,0,Low,1,South,Auto
PRD601229,35.0,902775.0,5,3,0,0,Low,0,North,Life|Investment
PRD601230,64.0,336493.0,1,0,0,1,Medium,1,East,Auto|Investment
PRD601231,41.0,675559.0,4,4,0,1,High,1,North,Auto|Life
PRD601232,70.0,746455.0,1,0,1,0,High,0,North,Home|Travel|Investment
PRD601233,72.0,398935.0,2,0,1,1,High,1,West,Home|Health
PRD601234,34.0,1303565.0,2,0,1,1,Medium,0,Central,Home|Travel|Investment
PRD601235,29.0,210645.0,3,2,1,1,Low,0,South,Auto|Life
PRD601236,30.0,1095658.0,2,2,0,1,Low,0,Central,Home|Life|Investment
PRD601237,36.0,522117.0,1,0,0,0,Medium,0,North,Travel
PRD601238,73.0,257928.0,1,0,0,1,Medium,0,Central,Auto|Life|Travel
PRD601239,72.0,296745.0,4,2,0,1,Medium,0,East,Home|Life|Health
PRD601240,50.0,575734.0,4,4,1,1,High,1,North,Auto|Home|Travel
PRD601241,41.0,254630.0,3,3,0,0,High,0,North,Home|Travel|Investment
PRD601242,66.0,1348754.0,2,1,1,1,Medium,1,South,Auto|Home|Life|Health
PRD601243,28.0,446978.0,1,0,1,0,Low,0,East,Auto|Home|Life|Health
PRD601244,35.0,1073457.0,3,2,1,0,Medium,0,East,Home|Health|Travel
PRD601245,71.0,509680.0,1,0,1,0,Medium,0,Central,Health|Travel|Investment
PRD601246,39.0,393314.0,4,4,0,0,Low,0,North,Auto|Home|Life|Health|Travel
PRD601247,46.0,309436.0,2,2,0,1,Low,1,South,Auto
PRD601248,40.0,372258.0,2,0,0,0,Medium,0,North,Life
PRD601249,34.0,727732.0,4,4,0,1,Medium,1,Central,Auto|Life|Travel|Investment
PRD601250,69.0,503621.0,5,4,0,1,Medium,1,Central,Auto|Travel
PRD601251,43.0,2142537.0,3,1,0,1,Low,0,North,Home|Life|Travel|Investment
PRD601252,22.0,260573.0,3,2,1,1,Medium,1,West,Home|Life
PRD601253,32.0,1250064.0,3,1,1,1,Low,0,South,Auto|Home|Life|Travel
PRD601254,21.0,1099083.0,2,2,1,1,High,1,East,Home|Travel
PRD601255,49.0,,4,4,1,1,Medium,1,East,Auto|Health|Investment
PRD601256,49.0,804826.0,3,2,1,1,High,0,North,Auto|Home|Life|Health|Travel|Investment
PRD601257,43.0,774157.0,1,0,0,1,Medium,1,South,Auto
PRD601258,65.0,304254.0,4,3,0,0,High,0,South,Auto|Home|Investment
PRD601259,68.0,1554088.0,4,3,1,1,Low,0,East,Auto|Life|Health|Investment
PRD601260,32.0,522247.0,4,2,1,1,Low,1,East,Auto|Home|Life|Health
PRD601261,37.0,662010.0,2,0,1,1,Low,0,West,Auto|Home|Investment
PRD601262,70.0,478486.0,3,3,1,1,Low,1,Central,Auto|Home|Life|Health|Travel
PRD601263,39.0,432367.0,5,4,0,1,Low,0,North,Auto|Life
PRD601264,48.0,257858.0,4,3,1,0,High,1,West,Auto|Home|Life|Health
PRD601265,38.0,206636.0,5,5,0,0,Low,1,South,Auto|Health
PRD601266,40.0,247623.0,5,4,1,1,Low,0,South,Home|Health
PRD601267,50.0,438155.0,1,1,0,0,Medium,0,North,Life|Investment
PRD601268,26.0,568946.0,2,0,0,1,Medium,0,Central,Investment
PRD601269,,746153.0,2,2,1,1,Medium,0,West,Auto|Home|Investment
PRD601270,41.0,308612.0,3,1,1,1,High,0,South,Auto|Home|Life|Health
PRD601271,53.0,845548.0,2,0,0,1,Low,0,South,Auto
PRD601272,69.0,521369.0,4,2,1,1,Medium,0,South,Home|Life|Travel
PRD601273,62.0,470556.0,5,5,0,1,Low,1,Central,Auto
PRD601274,33.0,628201.0,1,0,0,1,Medium,1,East,Travel
PRD601275,40.0,567471.0,3,2,1,0,Low,0,East,Home|Life
PRD601276,25.0,400600.0,5,3,1,0,Medium,1,Central,Home|Health
PRD601277,32.0,526880.0,3,2,1,1,Medium,0,North,Home|Health|Travel|Investment
PRD601278,61.0,274733.0,4,2,0,1,Low,0,East,Auto|Health|Investment
PRD601279,53.0,1006067.0,1,0,1,1,Medium,0,East,Auto|Home
PRD601280,49.0,356067.0,4,2,0,0,Medium,0,Central,Life
PRD601281,28.0,445002.0,1,0,0,1,Low,1,Central,Life
PRD601282,68.0,,1,0,0,0,Medium,0,North,Home|Investment
PRD601283,68.0,441835.0,2,1,1,1,Medium,0,North,Home
PRD601284,24.0,782682.0,4,4,1,1,Medium,1,Central,Auto|Home|Life|Health|Travel
PRD601285,,579665.0,2,0,1,1,Low,0,North,Home|Life|Travel|Investment
PRD601286,21.0,673732.0,5,3,0,1,Low,0,South,Home|Life|Travel
PRD601287,74.0,523030.0,3,2,1,0,Low,0,East,Auto|Home|Life|Health|Investment
PRD601288,29.0,344609.0,4,3,1,0,High,1,East,Home|Health|Travel
PRD601289,67.0,474264.0,2,1,1,1,High,0,West,Auto|Home|Life|Travel|Investment
PRD601290,41.0,341990.0,5,4,1,1,Low,1,Central,Home|Life|Health
PRD601291,38.0,581175.0,3,3,0,1,Low,1,East,Auto|Home|Health
PRD601292,22.0,879946.0,3,3,0,1,Low,1,South,Auto|Life|Travel
PRD601293,41.0,569705.0,3,1,0,1,Medium,1,East,Auto|Health|Investment
PRD601294,58.0,1392938.0,1,0,1,1,Low,0,North,Travel
PRD601295,71.0,603631.0,2,2,1,1,Medium,0,South,Auto|Home|Travel|Investment
PRD601296,71.0,762775.0,5,4,1,1,Low,0,East,Home|Life|Investment
PRD601297,67.0,425506.0,1,1,0,1,Low,0,Central,Auto|Health|Travel
PRD601298,,1414350.0,1,1,1,1,Low,0,South,Auto|Home|Life|Investment
PRD601299,45.0,1182047.0,5,5,0,1,High,0,North,Auto|Home|Life
PRD601300,52.0,275296.0,2,2,1,1,Medium,0,South,Home
PRD601301,53.0,261834.0,4,3,1,1,Medium,0,East,Auto|Home|Health
PRD601302,70.0,,1,0,1,0,High,0,South,Auto|Home|Life|Travel
PRD601303,65.0,465838.0,4,2,0,0,Low,1,West,Investment
PRD601304,42.0,343900.0,1,0,1,0,Low,0,North,Home
PRD601305,64.0,941959.0,5,5,1,1,Low,0,West,Auto|Home|Life
PRD601306,22.0,582700.0,5,5,0,1,Low,0,West,Health|Investment
PRD601307,47.0,237641.0,1,0,0,1,Medium,0,Central,Auto|Life|Investment
PRD601308,29.0,314384.0,1,1,1,0,Low,1,West,Auto|Home|Travel
PRD601309,66.0,490607.0,5,4,1,1,High,0,East,Auto|Home|Life
PRD601310,24.0,917660.0,1,0,1,1,Medium,0,Central,Auto|Home|Life|Travel
PRD601311,69.0,358344.0,5,3,1,0,Medium,0,West,Home|Life|Investment
PRD601312,65.0,645499.0,5,4,0,1,Medium,0,East,Auto|Home|Life|Health|Travel
PRD601313,,339612.0,1,0,1,1,Medium,0,West,Home|Life|Health|Travel
PRD601314,52.0,,4,3,1,1,High,0,South,Auto|Home|Life|Investment
PRD601315,22.0,1273420.0,2,0,0,1,Medium,1,West,Auto|Home|Health
PRD601316,41.0,190607.0,3,3,1,1,Low,0,West,Home
PRD601317,60.0,,4,2,0,1,High,1,East,Auto|Life|Health|Investment
PRD601318,41.0,344081.0,2,0,1,0,Medium,0,West,Auto|Home
PRD601319,33.0,405769.0,1,0,0,1,High,0,East,Life|Travel
PRD601320,30.0,687219.0,3,3,1,0,Low,0,South,Auto|Home|Life|Health|Travel
PRD601321,60.0,121358.0,2,2,0,1,Medium,0,West,Travel
PRD601322,68.0,981436.0,2,2,0,0,High,0,Central,Home|Life|Health|Travel|Investment
PRD601323,32.0,595026.0,1,1,1,1,Low,0,East,Auto|Home
PRD601324,47.0,328864.0,3,1,1,1,High,0,East,Auto|Life|Health
PRD601325,32.0,583500.0,1,1,0,1,Low,0,West,Life|Travel
PRD601326,43.0,493057.0,4,4,0,1,Low,1,South,Auto|Home|Life|Health
PRD601327,51.0,661590.0,1,0,1,1,Medium,0,Central,Travel|Investment
PRD601328,,286642.0,4,4,0,1,High,0,Central,Life
PRD601329,57.0,394454.0,4,4,1,1,High,1,South,Home|Life|Travel
PRD601330,69.0,869475.0,4,4,1,0,Medium,1,Central,Home|Health
PRD601331,40.0,676351.0,4,4,1,1,High,0,South,Home|Travel|Investment
PRD601332,50.0,249793.0,5,4,0,1,High,0,West,Auto|Life|Health|Travel
PRD601333,34.0,334949.0,4,2,0,0,Medium,0,West,Life|Travel
PRD601334,73.0,687896.0,4,4,1,1,Medium,0,East,Auto|Home|Investment
PRD601335,42.0,396552.0,5,4,0,1,Low,0,East,Auto|Home|Life|Health
PRD601336,27.0,247413.0,1,0,0,1,Medium,0,North,Auto|Home|Investment
PRD601337,46.0,184287.0,5,4,1,1,High,0,West,Auto|Home|Life|Health
PRD601338,52.0,259459.0,4,2,0,1,Low,0,West,Auto|Life|Health|Travel
PRD601339,71.0,283994.0,1,1,1,1,Medium,0,West,Auto|Life|Health|Travel
PRD601340,47.0,673380.0,3,2,0,1,Medium,0,South,Auto|Home|Life|Investment
PRD601341,37.0,808977.0,3,1,0,0,Low,0,West,Home|Life|Investment
PRD601342,48.0,166187.0,5,5,1,1,Medium,0,North,Travel
PRD601343,49.0,469502.0,1,0,1,1,Medium,0,South,Home|Health|Travel
PRD601344,24.0,416974.0,4,3,0,1,Low,0,West,Auto|Life
PRD601345,22.0,1014517.0,4,4,1,0,Medium,1,South,Life
PRD601346,66.0,880647.0,3,1,1,0,High,0,West,Auto|Home|Life|Health|Travel
PRD601347,55.0,,4,4,0,1,Low,0,North,Auto|Home|Life|Health|Investment
PRD601348,61.0,599348.0,4,2,1,1,Medium,0,Central,Auto|Home|Life|Health
PRD601349,25.0,466841.0,1,0,0,1,Medium,1,East,Life|Health|Investment
PRD601350,51.0,910620.0,2,0,0,1,Low,0,Central,Auto|Home|Life|Investment
PRD601351,43.0,265810.0,4,3,1,1,Medium,0,East,Home|Life|Health
PRD601352,57.0,491940.0,3,3,0,1,Medium,1,Central,Auto
PRD601353,28.0,1045062.0,2,0,1,0,Medium,1,South,Auto|Investment
PRD601354,42.0,528439.0,5,3,1,1,Medium,1,South,Auto|Home|Life|Health|Travel|Investment
PRD601355,53.0,705014.0,4,3,1,1,Low,0,East,Auto|Home|Health
PRD601356,33.0,272061.0,5,5,0,1,Medium,1,Central,Auto|Home|Health|Travel
PRD601357,37.0,209843.0,1,0,1,1,High,1,Central,Auto|Travel
PRD601358,55.0,243127.0,2,1,1,1,High,0,West,Auto|Life
PRD601359,56.0,266981.0,5,5,1,1,High,0,West,Auto|Home|Travel
PRD601360,65.0,287027.0,4,3,1,0,Low,1,West,Investment
PRD601361,68.0,160408.0,3,3,0,1,Medium,1,East,Health|Investment
PRD601362,61.0,161024.0,3,2,1,1,Medium,0,Central,Auto|Life|Investment
PRD601363,67.0,616982.0,2,1,1,1,Low,0,Central,Home|Investment
PRD601364,49.0,262954.0,2,2,1,1,Low,0,West,Home|Life|Investment
PRD601365,74.0,521012.0,1,0,0,1,Low,0,East,Auto|Home|Investment
PRD601366,34.0,430280.0,1,0,1,1,Medium,0,South,Auto|Home|Life
PRD601367,38.0,365477.0,3,1,1,0,Medium,0,Central,Life
PRD601368,26.0,1017478.0,5,4,1,1,Low,0,South,Auto|Home|Health|Travel
PRD601369,65.0,360608.0,1,1,1,1,High,0,East,Auto|Home
PRD601370,40.0,499032.0,3,2,0,1,Low,0,North,Auto|Health|Travel
PRD601371,52.0,701911.0,5,4,1,1,Low,0,Central,Auto|Home|Health|Investment
PRD601372,26.0,272130.0,2,2,1,1,Low,0,North,Home|Life
PRD601373,41.0,276601.0,4,3,1,0,Low,1,East,Auto|Home|Life|Travel
PRD601374,,756834.0,3,1,1,0,Medium,0,West,Home|Travel|Investment
PRD601375,63.0,655919.0,1,0,0,1,High,1,North,Travel
PRD601376,25.0,115180.0,4,4,1,1,Medium,0,South,Auto|Home|Life|Health
PRD601377,,448092.0,3,2,1,0,Low,0,West,Life
PRD601378,54.0,322851.0,1,0,0,0,Low,0,East,Home|Travel
PRD601379,32.0,447038.0,4,4,1,0,Low,0,South,Auto|Life|Investment
PRD601380,48.0,512310.0,4,3,1,0,High,0,Central,Home|Life
PRD601381,42.0,453013.0,5,5,1,1,Low,1,South,Auto|Health|Travel
PRD601382,41.0,481535.0,1,1,0,0,Low,0,North,Life|Health|Travel
PRD601383,38.0,934441.0,4,4,0,0,Medium,0,Central,Auto|Home|Travel
PRD601384,69.0,1068872.0,1,0,0,1,Medium,1,South,Auto|Health|Travel|Investment
PRD601385,48.0,1142288.0,2,1,0,1,Low,1,South,Auto|Life
PRD601386,46.0,405400.0,2,2,1,1,Medium,0,Central,Auto|Home
PRD601387,45.0,543733.0,1,1,1,1,High,0,Central,Home|Life
PRD601388,22.0,877884.0,1,0,1,0,Low,0,East,Auto|Home|Travel
PRD601389,29.0,476450.0,1,1,1,0,Low,1,Central,Home|Life
PRD601390,30.0,226215.0,5,5,0,0,Medium,0,West,Health
PRD601391,70.0,1118197.0,3,3,0,1,Medium,1,North,Health
PRD601392,43.0,247027.0,4,2,1,1,Medium,0,Central,Auto|Travel
PRD601393,65.0,903048.0,1,0,1,0,Low,0,Central,Auto|Life
PRD601394,42.0,311718.0,5,4,1,1,Low,0,West,Home|Life|Travel|Investment
PRD601395,47.0,817385.0,1,0,1,1,Low,0,West,Auto|Home|Travel|Investment
PRD601396,38.0,840091.0,3,2,0,1,Low,1,Central,Auto|Home
PRD601397,53.0,230972.0,2,1,1,1,Medium,1,North,Auto
PRD601398,22.0,506569.0,4,4,0,0,Medium,0,South,Home|Life|Investment
PRD601399,65.0,529637.0,2,0,1,0,Low,0,Central,Home|Life
PRD601400,26.0,628301.0,2,1,1,1,Medium,0,Central,Auto|Life|Health
PRD601401,70.0,731140.0,5,5,1,1,High,0,North,Auto|Life|Health|Travel
PRD601402,41.0,428422.0,3,3,1,1,High,1,Central,Auto|Life|Travel
PRD601403,66.0,511770.0,1,0,1,0,Medium,1,East,Auto|Home|Health|Travel|Investment
PRD601404,29.0,422623.0,5,3,0,1,Low,0,South,Auto|Life|Investment
PRD601405,73.0,487486.0,4,4,1,1,Medium,0,West,Auto|Health
PRD601406,43.0,991486.0,5,5,0,0,Low,0,South,Life
PRD601407,39.0,,3,2,1,0,Medium,0,West,Home
PRD601408,68.0,1176157.0,1,0,1,1,High,0,Central,Auto|Home|Travel
PRD601409,36.0,439126.0,1,0,1,1,Low,0,East,Auto|Home|Travel
PRD601410,55.0,446257.0,5,3,1,1,Medium,1,Central,Auto|Health
PRD601411,39.0,529378.0,5,4,1,1,Medium,0,West,Auto|Home|Life|Investment
PRD601412,51.0,226997.0,2,2,1,1,Medium,0,West,Auto|Life|Health|Investment
PRD601413,37.0,376294.0,3,1,1,0,Low,0,East,Home|Life|Investment
PRD601414,24.0,773838.0,5,4,0,1,Medium,0,West,Auto|Life
PRD601415,29.0,583676.0,4,2,1,1,Low,0,Central,Home|Life
PRD601416,58.0,613826.0,5,3,0,1,Low,0,South,Auto|Health|Investment
PRD601417,48.0,548460.0,3,1,0,1,Medium,0,South,Auto
PRD601418,43.0,487276.0,4,3,1,0,High,0,West,Health
