customer_id,age,gender,region,vehicle_type,vehicle_age,annual_mileage,prior_claims,policy_tenure_years,coverage_level,credit_score,has_telematics,will_claim
MOT700974,71.0,M,West,Hatchback,11,14074.0,0,3.1,Comprehensive,615.0,0,0
MOT700975,52.0,M,West,SUV,16,,0,4.4,Comprehensive,434.0,0,0
MOT700976,34.0,F,West,Hatchback,7,15284.0,0,11.1,Comprehensive,571.0,0,1
MOT700977,44.0,M,North,Hatchback,10,16644.0,0,7.7,ThirdParty,359.0,1,0
MOT700978,59.0,M,South,Van,5,5836.0,1,6.3,Comprehensive,456.0,0,0
MOT700979,,F,Central,SUV,4,13595.0,2,13.2,Comprehensive,892.0,0,0
MOT700980,59.0,F,West,Hatchback,4,13284.0,1,1.0,ThirdParty,445.0,1,0
MOT700981,79.0,F,East,Hatchback,7,15994.0,0,0.2,ThirdParty,335.0,1,0
MOT700982,53.0,F,South,Sedan,8,19108.0,1,3.7,Premium,477.0,0,1
MOT700983,77.0,F,East,Hatchback,16,17248.0,0,1.8,ThirdParty,836.0,1,0
MOT700984,66.0,M,South,Hatchback,14,14808.0,0,2.0,ThirdParty,458.0,0,1
MOT700985,73.0,F,Central,Hatchback,14,12954.0,0,13.0,Comprehensive,785.0,0,1
MOT700986,49.0,F,West,SUV,6,13461.0,0,0.7,ThirdParty,367.0,0,0
MOT700987,46.0,M,North,Hatchback,3,12116.0,0,9.3,Comprehensive,746.0,0,0
MOT700988,71.0,F,Central,Van,19,16586.0,0,1.7,Comprehensive,643.0,1,0
MOT700989,60.0,M,North,Sedan,17,6462.0,0,6.9,ThirdParty,411.0,0,1
MOT700990,72.0,F,West,Sedan,8,22349.0,0,1.2,ThirdParty,378.0,1,0
MOT700991,51.0,F,West,Hatchback,0,7947.0,0,3.9,Comprehensive,,1,0
MOT700992,,M,North,Sedan,1,13465.0,1,8.5,ThirdParty,599.0,0,1
MOT700993,,M,North,Hatchback,15,13421.0,0,3.6,ThirdParty,755.0,1,0
MOT700994,,F,Central,Hatchback,3,18782.0,0,10.3,ThirdParty,767.0,0,1
MOT700995,18.0,F,Central,SUV,8,7144.0,2,3.9,Premium,320.0,0,1
MOT700996,29.0,F,East,Hatchback,1,12086.0,0,5.8,Comprehensive,320.0,1,0
MOT700997,50.0,M,North,Van,17,,0,15.2,Premium,433.0,0,0
MOT700998,50.0,M,North,SUV,8,15427.0,0,3.5,Comprehensive,870.0,1,0
MOT700999,47.0,F,West,Hatchback,7,11945.0,0,12.5,Comprehensive,362.0,0,1
MOT701000,32.0,F,South,SUV,16,12068.0,0,8.9,Comprehensive,329.0,1,0
MOT701001,70.0,M,Central,Hatchback,14,5083.0,0,1.1,ThirdParty,875.0,0,0
MOT701002,70.0,F,West,Sedan,15,16757.0,0,0.9,ThirdParty,377.0,0,0
MOT701003,18.0,F,Central,Sedan,10,13580.0,0,5.2,Premium,854.0,0,0
MOT701004,66.0,F,West,Hatchback,11,7601.0,0,2.6,ThirdParty,779.0,0,0
MOT701005,73.0,M,Central,Sedan,16,5824.0,0,7.7,Comprehensive,545.0,0,0
MOT701006,43.0,F,Central,Van,4,13740.0,0,11.7,Comprehensive,443.0,0,1
MOT701007,70.0,M,West,Hatchback,0,15342.0,1,11.7,Premium,435.0,0,0
MOT701008,36.0,M,Central,Hatchback,13,7612.0,0,0.1,ThirdParty,592.0,0,0
MOT701009,38.0,F,West,Hatchback,7,8764.0,0,8.0,Comprehensive,495.0,1,0
MOT701010,23.0,M,North,Sedan,12,8501.0,0,1.6,Comprehensive,709.0,0,0
MOT701011,57.0,F,West,Van,17,,0,1.0,ThirdParty,540.0,0,0
MOT701012,62.0,M,West,SUV,9,15257.0,1,1.9,Premium,816.0,0,0
MOT701013,36.0,M,East,SUV,1,15445.0,0,5.5,Comprehensive,643.0,1,0
MOT701014,21.0,F,North,Sedan,10,,1,1.3,Comprehensive,852.0,1,0
MOT701015,64.0,M,North,Van,12,11767.0,0,0.8,Comprehensive,,1,0
MOT701016,75.0,F,West,Sedan,9,7558.0,2,8.0,ThirdParty,759.0,0,0
MOT701017,77.0,M,North,Van,3,13613.0,0,14.9,Comprehensive,574.0,0,1
MOT701018,50.0,F,West,Hatchback,2,12391.0,1,3.5,Comprehensive,750.0,0,0
MOT701019,43.0,M,Central,SUV,17,,0,0.1,Premium,588.0,0,0
MOT701020,72.0,F,East,Sedan,13,18629.0,0,2.1,Comprehensive,346.0,1,0
MOT701021,20.0,F,West,Sedan,7,16690.0,1,4.9,Premium,565.0,0,0
MOT701022,78.0,M,North,Van,1,9239.0,2,1.0,ThirdParty,510.0,0,0
MOT701023,21.0,F,North,Sedan,9,14300.0,1,11.6,Comprehensive,482.0,0,0
MOT701024,66.0,M,South,SUV,11,,0,6.2,ThirdParty,363.0,0,0
MOT701025,51.0,M,West,Hatchback,7,16386.0,0,9.0,Comprehensive,848.0,0,0
MOT701026,30.0,F,South,Hatchback,15,12906.0,1,3.5,Premium,886.0,1,0
MOT701027,,M,South,SUV,19,13730.0,1,0.7,Comprehensive,752.0,1,0
MOT701028,78.0,M,South,Sports,7,13339.0,0,0.9,Comprehensive,372.0,0,0
MOT701029,35.0,M,Central,Van,1,15302.0,0,2.5,Comprehensive,305.0,1,0
MOT701030,32.0,F,Central,Van,16,14762.0,0,9.0,Premium,398.0,0,1
MOT701031,25.0,F,South,Hatchback,19,5473.0,0,2.4,ThirdParty,634.0,0,1
MOT701032,33.0,M,East,SUV,5,19162.0,1,5.9,Premium,438.0,0,0
MOT701033,22.0,F,Central,Sedan,11,8662.0,2,8.7,ThirdParty,368.0,0,0
MOT701034,31.0,M,East,Sedan,17,7128.0,1,11.5,Comprehensive,614.0,0,0
MOT701035,78.0,F,North,Hatchback,3,14390.0,1,8.2,ThirdParty,758.0,0,0
MOT701036,69.0,F,East,Sedan,19,8244.0,1,5.5,ThirdParty,314.0,0,1
MOT701037,72.0,M,East,Sedan,12,11996.0,1,1.7,Comprehensive,460.0,1,0
MOT701038,65.0,M,West,Hatchback,11,9761.0,0,6.2,ThirdParty,873.0,0,1
MOT701039,30.0,F,North,SUV,11,17982.0,0,0.8,Comprehensive,829.0,1,0
MOT701040,42.0,F,South,Hatchback,18,7197.0,1,4.4,Premium,491.0,0,0
MOT701041,56.0,F,North,Sedan,11,13873.0,0,3.9,Comprehensive,,0,0
MOT701042,59.0,M,Central,SUV,7,10925.0,0,1.8,Comprehensive,783.0,1,0
MOT701043,41.0,M,South,Hatchback,2,9006.0,0,1.3,Comprehensive,683.0,1,0
MOT701044,67.0,F,South,Sedan,16,21216.0,0,2.1,ThirdParty,385.0,0,1
MOT701045,52.0,F,West,Hatchback,8,9071.0,0,1.7,Premium,626.0,0,0
MOT701046,22.0,M,East,Sedan,6,4753.0,0,0.9,Comprehensive,578.0,1,0
MOT701047,20.0,F,East,Sedan,1,12959.0,0,2.0,ThirdParty,592.0,0,0
MOT701048,63.0,F,East,Sedan,18,8645.0,0,3.9,Comprehensive,341.0,1,0
MOT701049,36.0,F,North,Hatchback,13,14768.0,0,5.8,ThirdParty,582.0,1,1
MOT701050,76.0,F,South,Sedan,8,10517.0,0,7.7,Comprehensive,520.0,1,0
MOT701051,53.0,M,North,Sedan,11,12667.0,0,12.4,Premium,590.0,1,0
MOT701052,27.0,M,East,Sedan,18,7057.0,0,1.0,Premium,470.0,0,0
MOT701053,30.0,M,South,Van,0,8950.0,0,5.5,ThirdParty,460.0,0,0
MOT701054,39.0,F,Central,Hatchback,7,11600.0,0,0.2,Premium,795.0,1,0
MOT701055,,M,East,SUV,0,11838.0,0,5.8,Premium,821.0,0,0
MOT701056,28.0,F,Central,SUV,10,11044.0,1,0.2,Comprehensive,768.0,0,0
MOT701057,66.0,F,South,SUV,18,3379.0,0,2.0,Premium,768.0,1,0
MOT701058,78.0,M,Central,Hatchback,2,12537.0,0,7.6,Comprehensive,374.0,0,0
MOT701059,42.0,M,South,Sedan,12,12074.0,0,14.8,Premium,480.0,1,0
MOT701060,59.0,M,West,SUV,6,12091.0,0,4.1,Comprehensive,481.0,0,0
MOT701061,73.0,M,Central,Sedan,4,14889.0,2,21.7,Comprehensive,574.0,0,1
MOT701062,45.0,F,North,Hatchback,2,13250.0,1,5.8,ThirdParty,586.0,0,0
MOT701063,49.0,M,Central,SUV,12,11196.0,0,10.9,ThirdParty,786.0,1,0
MOT701064,45.0,M,North,Hatchback,11,17386.0,0,3.2,Premium,899.0,0,0
MOT701065,26.0,M,East,Sedan,3,9908.0,0,5.1,Comprehensive,700.0,0,0
MOT701066,43.0,F,South,SUV,13,7910.0,2,11.6,ThirdParty,488.0,0,1
MOT701067,18.0,F,West,Hatchback,15,11940.0,1,5.1,Comprehensive,692.0,0,0
MOT701068,27.0,F,East,Hatchback,16,15674.0,0,7.6,Comprehensive,751.0,0,0
MOT701069,72.0,M,East,Sports,3,17582.0,0,10.6,ThirdParty,400.0,0,0
MOT701070,25.0,M,Central,Van,3,9324.0,1,6.0,Comprehensive,494.0,0,0
MOT701071,70.0,F,Central,Van,14,11916.0,0,0.3,Comprehensive,716.0,0,0
MOT701072,21.0,M,Central,Hatchback,8,14541.0,0,0.9,Comprehensive,558.0,0,0
MOT701073,68.0,M,West,Sedan,0,13089.0,0,1.1,Comprehensive,714.0,0,0
MOT701074,59.0,M,West,Sedan,4,9742.0,0,12.5,Comprehensive,822.0,0,0
MOT701075,68.0,F,West,Hatchback,7,11044.0,0,9.6,ThirdParty,381.0,1,0
MOT701076,36.0,M,Central,Van,7,8352.0,2,7.4,Comprehensive,384.0,0,1
MOT701077,60.0,M,West,Hatchback,18,8193.0,0,0.9,Comprehensive,427.0,0,0
MOT701078,62.0,F,South,Hatchback,10,10970.0,0,1.5,Comprehensive,601.0,0,0
MOT701079,64.0,F,East,Hatchback,10,14070.0,0,0.7,Comprehensive,356.0,0,0
MOT701080,61.0,M,South,Hatchback,11,13673.0,1,1.2,Comprehensive,557.0,1,1
MOT701081,30.0,F,North,Sedan,11,8432.0,0,6.2,Comprehensive,686.0,1,0
MOT701082,46.0,F,Central,SUV,0,7665.0,1,9.0,Comprehensive,437.0,0,0
MOT701083,78.0,F,Central,Sedan,18,8917.0,1,4.4,Comprehensive,467.0,0,0
MOT701084,75.0,F,North,Hatchback,8,2260.0,0,2.5,ThirdParty,650.0,0,0
MOT701085,21.0,F,West,Sedan,17,16013.0,0,2.6,Comprehensive,513.0,1,1
MOT701086,51.0,M,North,Hatchback,0,8896.0,0,4.1,Comprehensive,325.0,0,1
MOT701087,77.0,M,North,Hatchback,4,18257.0,1,9.1,Premium,418.0,1,0
MOT701088,76.0,M,East,Van,9,14836.0,0,1.1,Premium,762.0,1,1
MOT701089,29.0,F,Central,SUV,0,17274.0,1,6.8,ThirdParty,703.0,0,1
MOT701090,40.0,M,West,Hatchback,15,18838.0,0,0.3,ThirdParty,473.0,0,0
MOT701091,56.0,F,South,Hatchback,15,6321.0,1,5.1,Comprehensive,386.0,1,1
MOT701092,23.0,F,Central,Hatchback,15,2772.0,0,1.8,Comprehensive,801.0,0,1
MOT701093,61.0,M,North,Sedan,19,13252.0,0,0.7,Comprehensive,307.0,1,0
MOT701094,78.0,F,North,SUV,4,10335.0,2,4.7,ThirdParty,420.0,0,0
MOT701095,40.0,M,Central,Van,3,10723.0,1,4.4,ThirdParty,478.0,0,0
MOT701096,61.0,M,North,Hatchback,1,12371.0,0,10.1,ThirdParty,748.0,0,1
MOT701097,70.0,F,West,Sedan,19,7204.0,1,4.6,Comprehensive,441.0,0,0
MOT701098,35.0,M,East,Hatchback,19,7070.0,0,0.8,Comprehensive,642.0,0,1
MOT701099,31.0,F,East,Sedan,4,7567.0,1,13.2,Comprehensive,403.0,0,1
MOT701100,49.0,M,Central,SUV,7,13206.0,0,1.7,Comprehensive,653.0,1,0
MOT701101,49.0,M,South,Hatchback,6,14272.0,0,4.5,Comprehensive,795.0,1,0
MOT701102,79.0,M,West,Hatchback,5,7385.0,0,0.2,Comprehensive,456.0,0,0
MOT701103,55.0,F,East,Hatchback,5,12216.0,0,2.4,ThirdParty,407.0,0,0
MOT701104,55.0,M,West,SUV,6,11886.0,0,6.6,Comprehensive,823.0,1,0
MOT701105,50.0,F,North,Sports,17,10044.0,0,2.3,Premium,407.0,1,0
MOT701106,23.0,M,Central,Hatchback,7,13200.0,0,2.5,Comprehensive,703.0,0,0
MOT701107,74.0,M,West,Hatchback,10,8806.0,1,0.1,Comprehensive,640.0,0,0
MOT701108,79.0,F,East,Sedan,8,16634.0,3,0.3,Premium,564.0,0,1
MOT701109,45.0,M,West,SUV,6,11412.0,0,0.6,Comprehensive,328.0,0,0
MOT701110,64.0,M,North,SUV,14,19872.0,1,1.1,Premium,,0,1
MOT701111,53.0,M,East,Sedan,0,11613.0,1,0.2,ThirdParty,602.0,0,0
MOT701112,22.0,F,South,Hatchback,9,10685.0,1,3.5,ThirdParty,343.0,1,0
MOT701113,61.0,M,Central,Hatchback,5,11445.0,0,7.7,ThirdParty,669.0,0,0
MOT701114,76.0,M,Central,SUV,17,9821.0,1,0.8,ThirdParty,770.0,0,0
MOT701115,25.0,M,Central,SUV,3,7530.0,0,0.1,Comprehensive,624.0,0,0
MOT701116,27.0,M,South,SUV,3,2871.0,1,3.5,Comprehensive,861.0,0,1
MOT701117,59.0,M,East,SUV,15,6248.0,0,6.2,Premium,880.0,0,0
MOT701118,63.0,F,Central,SUV,9,15132.0,0,1.4,Comprehensive,693.0,1,0
MOT701119,52.0,M,East,SUV,10,19034.0,1,0.9,ThirdParty,878.0,0,0
MOT701120,73.0,F,Central,Sedan,18,15389.0,0,0.4,ThirdParty,774.0,0,0
MOT701121,52.0,F,South,Hatchback,12,11748.0,1,1.4,ThirdParty,642.0,0,1
MOT701122,37.0,F,West,SUV,7,7179.0,0,3.9,Comprehensive,570.0,0,0
MOT701123,69.0,M,North,Hatchback,8,10472.0,0,3.5,Premium,,0,0
MOT701124,46.0,M,South,Hatchback,15,17904.0,0,10.2,Comprehensive,425.0,0,0
MOT701125,50.0,F,Central,Sedan,19,8683.0,0,3.8,Premium,396.0,0,1
MOT701126,47.0,M,South,Sedan,7,8993.0,2,3.3,Comprehensive,895.0,0,1
MOT701127,20.0,M,East,SUV,8,19518.0,0,5.4,Comprehensive,884.0,1,0
MOT701128,50.0,F,Central,Hatchback,17,5181.0,0,2.4,Comprehensive,317.0,0,0
MOT701129,48.0,M,South,SUV,19,12245.0,0,5.2,Comprehensive,521.0,1,0
MOT701130,40.0,M,East,Sedan,16,19242.0,0,11.5,Comprehensive,660.0,0,0
MOT701131,21.0,M,North,Hatchback,18,7106.0,0,8.0,ThirdParty,325.0,0,0
MOT701132,74.0,F,Central,Hatchback,10,10180.0,1,4.2,Comprehensive,732.0,0,0
MOT701133,42.0,M,Central,SUV,19,11521.0,2,15.5,ThirdParty,541.0,0,0
MOT701134,32.0,F,East,SUV,18,13771.0,0,12.6,ThirdParty,,1,0
MOT701135,65.0,F,West,SUV,7,12879.0,0,12.4,Comprehensive,333.0,1,0
MOT701136,23.0,F,South,SUV,4,12934.0,1,9.2,ThirdParty,488.0,0,0
MOT701137,52.0,F,West,Sedan,1,10840.0,0,0.3,Premium,433.0,0,1
MOT701138,57.0,M,North,Sedan,7,15875.0,1,8.2,Comprehensive,690.0,1,1
MOT701139,41.0,M,South,Sedan,12,20149.0,0,8.3,ThirdParty,510.0,0,1
MOT701140,34.0,F,South,Hatchback,11,15627.0,1,3.0,Comprehensive,842.0,0,0
MOT701141,56.0,M,North,Hatchback,7,6608.0,0,6.6,ThirdParty,889.0,1,0
MOT701142,69.0,M,Central,Van,19,13314.0,0,4.4,Premium,849.0,0,1
MOT701143,69.0,M,North,Hatchback,8,19519.0,0,1.1,ThirdParty,883.0,0,1
MOT701144,77.0,M,North,SUV,13,8294.0,1,2.5,ThirdParty,556.0,0,0
MOT701145,,F,East,Sedan,13,11822.0,1,0.4,Premium,639.0,0,0
MOT701146,51.0,M,Central,Sedan,3,1000.0,1,2.5,ThirdParty,556.0,0,0
MOT701147,39.0,F,East,Hatchback,5,12085.0,0,2.1,Premium,,1,0
MOT701148,24.0,M,Central,Hatchback,12,12267.0,0,12.3,Comprehensive,367.0,1,1
MOT701149,71.0,F,North,Sedan,4,9510.0,2,3.4,Comprehensive,460.0,0,0
MOT701150,79.0,M,West,Sedan,1,9863.0,0,12.2,Comprehensive,805.0,0,0
MOT701151,77.0,M,North,Sedan,17,11225.0,0,3.5,Premium,838.0,0,0
MOT701152,61.0,M,North,Sedan,1,14422.0,0,1.5,Premium,852.0,0,0
MOT701153,39.0,M,Central,SUV,5,6915.0,1,1.4,Comprehensive,370.0,0,0
MOT701154,78.0,M,North,Hatchback,15,12359.0,0,0.3,ThirdParty,521.0,0,0
MOT701155,62.0,M,South,SUV,2,17204.0,1,11.2,ThirdParty,471.0,0,1
MOT701156,78.0,M,Central,Hatchback,7,7985.0,0,2.2,Premium,591.0,1,0
MOT701157,52.0,F,Central,Sedan,6,,0,4.2,Comprehensive,331.0,0,0
MOT701158,48.0,M,South,Sedan,0,11408.0,0,1.6,Comprehensive,459.0,0,0
MOT701159,69.0,M,East,Sedan,16,14393.0,0,1.3,Comprehensive,599.0,1,0
MOT701160,65.0,F,East,Sedan,13,6286.0,1,4.0,Comprehensive,703.0,0,0
MOT701161,27.0,M,South,Hatchback,3,10143.0,0,12.1,Comprehensive,301.0,0,0
MOT701162,70.0,M,North,Hatchback,4,13306.0,1,3.2,Comprehensive,357.0,0,0
MOT701163,70.0,F,East,SUV,4,4140.0,0,3.3,Comprehensive,880.0,0,0
MOT701164,65.0,M,East,SUV,11,10918.0,0,3.9,Comprehensive,730.0,0,0
MOT701165,32.0,M,Central,Sedan,5,20458.0,1,2.2,Comprehensive,528.0,0,1
MOT701166,29.0,F,South,Hatchback,7,3418.0,1,3.8,Comprehensive,757.0,0,0
MOT701167,31.0,F,East,SUV,12,6669.0,0,6.8,Comprehensive,317.0,0,0
MOT701168,32.0,F,West,SUV,12,11392.0,0,0.7,Comprehensive,514.0,1,0
MOT701169,47.0,M,Central,SUV,6,9494.0,0,14.5,Premium,848.0,1,0
MOT701170,46.0,M,West,Hatchback,1,24252.0,0,0.4,Comprehensive,360.0,0,1
MOT701171,53.0,F,North,Sedan,8,17323.0,0,1.0,Premium,457.0,1,0
MOT701172,48.0,M,Central,Hatchback,4,5616.0,0,13.8,ThirdParty,758.0,0,0
MOT701173,56.0,M,South,Sedan,2,4972.0,0,4.0,Comprehensive,569.0,1,0
MOT701174,55.0,M,East,Sports,8,11156.0,1,0.1,Comprehensive,855.0,0,0
MOT701175,25.0,M,South,SUV,7,12225.0,0,17.3,Comprehensive,417.0,0,0
MOT701176,68.0,F,North,SUV,8,,0,1.8,Comprehensive,897.0,1,0
MOT701177,36.0,M,East,Sedan,3,6041.0,0,7.0,ThirdParty,414.0,0,0
MOT701178,24.0,F,South,SUV,10,15300.0,2,0.6,ThirdParty,851.0,0,0
MOT701179,30.0,F,West,Sedan,18,13727.0,0,5.4,Comprehensive,782.0,1,1
MOT701180,50.0,F,East,Sedan,1,14154.0,1,1.7,ThirdParty,830.0,0,0
MOT701181,24.0,F,West,Sedan,9,5875.0,0,14.9,ThirdParty,540.0,0,0
MOT701182,76.0,M,West,Sedan,12,12630.0,1,9.7,ThirdParty,593.0,0,1
MOT701183,34.0,M,North,Sedan,12,7254.0,0,2.5,Comprehensive,797.0,1,1
MOT701184,51.0,M,Central,Hatchback,15,25043.0,0,4.6,Comprehensive,674.0,0,0
MOT701185,62.0,F,West,Hatchback,19,11599.0,0,3.9,ThirdParty,646.0,0,0
MOT701186,77.0,M,East,Sedan,10,13256.0,0,11.8,Comprehensive,455.0,1,0
MOT701187,51.0,M,East,Hatchback,7,9565.0,0,9.4,Comprehensive,789.0,1,0
MOT701188,48.0,M,South,Hatchback,6,10404.0,0,19.9,Premium,582.0,1,0
MOT701189,39.0,M,East,Van,11,11411.0,0,11.3,ThirdParty,383.0,0,0
MOT701190,72.0,F,Central,SUV,4,13556.0,0,3.3,Premium,766.0,1,1
MOT701191,27.0,M,West,Van,1,15773.0,0,1.8,Comprehensive,675.0,0,0
MOT701192,27.0,F,South,Hatchback,3,17546.0,0,2.1,Comprehensive,313.0,1,0
MOT701193,39.0,F,East,Hatchback,0,11813.0,0,14.6,ThirdParty,498.0,0,0
MOT701194,67.0,F,North,SUV,11,10135.0,0,1.5,Comprehensive,470.0,1,0
MOT701195,41.0,F,South,Sedan,11,12523.0,3,0.6,Comprehensive,417.0,1,1
MOT701196,23.0,F,North,Sedan,4,,0,1.1,Comprehensive,786.0,0,0
MOT701197,,F,Central,Sedan,16,9324.0,1,0.7,ThirdParty,524.0,0,1
MOT701198,49.0,M,North,Hatchback,18,5103.0,1,2.1,Comprehensive,867.0,0,0
MOT701199,79.0,M,North,SUV,11,9215.0,0,1.0,Comprehensive,571.0,0,0
MOT701200,23.0,M,North,Sedan,12,18138.0,0,4.4,ThirdParty,847.0,1,0
MOT701201,63.0,F,Central,SUV,5,11626.0,1,1.2,Comprehensive,749.0,0,0
MOT701202,64.0,F,West,SUV,10,11512.0,0,2.1,ThirdParty,380.0,1,1
MOT701203,53.0,F,East,SUV,14,8940.0,1,1.3,ThirdParty,701.0,1,0
MOT701204,35.0,F,Central,Sedan,14,13904.0,1,1.7,ThirdParty,628.0,0,0
MOT701205,63.0,M,East,Hatchback,16,6820.0,0,7.1,Comprehensive,731.0,0,0
MOT701206,28.0,F,East,SUV,1,7051.0,0,3.3,ThirdParty,535.0,0,0
MOT701207,73.0,F,North,Van,6,10838.0,0,5.6,Premium,630.0,1,1
MOT701208,57.0,M,Central,SUV,18,11252.0,1,3.4,Comprehensive,652.0,1,0
MOT701209,58.0,F,North,Sedan,13,11147.0,0,6.0,ThirdParty,567.0,1,0
MOT701210,39.0,F,South,Sports,11,17300.0,1,3.7,Premium,398.0,1,0
MOT701211,73.0,F,South,Hatchback,14,11039.0,0,8.7,Premium,879.0,0,0
MOT701212,72.0,M,North,SUV,9,8925.0,0,1.0,ThirdParty,809.0,0,0
MOT701213,43.0,F,South,SUV,9,9725.0,0,8.0,ThirdParty,811.0,1,1
MOT701214,29.0,F,North,Van,11,20504.0,0,6.1,Comprehensive,478.0,0,0
MOT701215,51.0,F,East,Van,10,,0,14.5,ThirdParty,810.0,0,0
MOT701216,59.0,M,North,Hatchback,2,8563.0,0,6.5,Premium,524.0,0,0
MOT701217,52.0,F,North,Van,5,16339.0,0,9.1,ThirdParty,513.0,1,0
MOT701218,70.0,F,West,Hatchback,16,12495.0,0,2.4,Premium,871.0,0,0
MOT701219,57.0,M,Central,Van,18,15824.0,0,10.3,Premium,432.0,0,1
MOT701220,25.0,F,North,Sedan,17,17323.0,0,1.8,Comprehensive,738.0,0,1
MOT701221,60.0,M,North,Sedan,13,8724.0,0,12.6,Comprehensive,681.0,0,0
MOT701222,40.0,M,West,Sedan,4,3188.0,0,3.9,ThirdParty,602.0,0,0
MOT701223,76.0,F,North,Hatchback,12,1575.0,0,1.1,Comprehensive,339.0,1,1
MOT701224,60.0,M,East,SUV,1,10937.0,0,6.0,Comprehensive,495.0,1,0
MOT701225,29.0,M,Central,SUV,10,11555.0,0,7.7,Comprehensive,688.0,1,0
MOT701226,30.0,F,West,Van,0,,1,0.7,Premium,388.0,1,0
MOT701227,68.0,M,Central,Sedan,11,15943.0,1,2.3,Premium,465.0,0,1
MOT701228,51.0,M,East,Van,14,21304.0,0,3.3,ThirdParty,321.0,0,1
MOT701229,30.0,M,Central,Hatchback,0,14498.0,0,0.6,ThirdParty,433.0,1,0
MOT701230,24.0,M,Central,SUV,2,5113.0,0,3.0,Comprehensive,427.0,0,1
MOT701231,64.0,F,South,SUV,1,15615.0,0,14.0,Comprehensive,853.0,0,0
MOT701232,20.0,M,West,SUV,12,12413.0,0,4.5,Comprehensive,315.0,0,0
MOT701233,30.0,F,South,SUV,9,16564.0,0,1.1,Comprehensive,332.0,0,0
MOT701234,33.0,F,North,Hatchback,16,18054.0,0,1.4,Comprehensive,378.0,0,0
MOT701235,68.0,F,South,SUV,1,9413.0,3,1.7,Comprehensive,434.0,0,1
MOT701236,78.0,F,East,Hatchback,2,8701.0,1,3.6,Comprehensive,565.0,1,0
MOT701237,71.0,F,West,Sedan,4,16216.0,0,0.9,Comprehensive,893.0,0,0
MOT701238,28.0,M,Central,Hatchback,11,14343.0,0,15.1,ThirdParty,631.0,1,0
MOT701239,77.0,M,West,SUV,15,9103.0,1,10.2,ThirdParty,568.0,0,1
MOT701240,30.0,F,North,SUV,0,10681.0,0,3.8,Comprehensive,741.0,1,0
MOT701241,70.0,F,North,Sports,10,8164.0,2,0.4,Comprehensive,711.0,0,0
MOT701242,27.0,M,North,Sedan,15,15893.0,1,3.2,Comprehensive,805.0,1,0
MOT701243,43.0,M,North,SUV,13,10853.0,1,4.8,Comprehensive,863.0,1,0
MOT701244,49.0,F,Central,Van,1,18728.0,1,5.9,ThirdParty,408.0,0,0
MOT701245,25.0,F,West,SUV,13,16619.0,1,1.0,Premium,437.0,0,0
MOT701246,32.0,M,Central,Hatchback,10,14737.0,0,2.0,Comprehensive,733.0,0,0
MOT701247,25.0,M,Central,Sedan,19,1000.0,0,3.9,Comprehensive,849.0,0,0
MOT701248,75.0,F,West,Van,15,11848.0,0,11.4,Comprehensive,,0,1
MOT701249,78.0,M,East,Hatchback,4,5973.0,2,3.9,Comprehensive,747.0,0,0
MOT701250,34.0,F,North,Hatchback,18,16415.0,1,3.8,ThirdParty,584.0,0,1
MOT701251,78.0,M,South,Hatchback,13,14901.0,0,4.9,Comprehensive,,0,0
MOT701252,76.0,F,South,Van,2,4737.0,1,9.3,Comprehensive,883.0,1,0
MOT701253,42.0,F,Central,Sedan,2,13717.0,0,5.1,ThirdParty,583.0,0,1
MOT701254,71.0,M,South,SUV,9,11782.0,0,2.4,Comprehensive,537.0,0,0
MOT701255,63.0,F,West,Hatchback,19,12474.0,0,4.1,ThirdParty,406.0,0,0
MOT701256,22.0,F,North,Sedan,8,17412.0,1,2.3,ThirdParty,551.0,1,0
MOT701257,72.0,F,East,Sedan,17,8832.0,0,16.1,ThirdParty,507.0,0,1
MOT701258,36.0,M,East,Sedan,6,14379.0,0,1.6,Comprehensive,345.0,0,0
MOT701259,55.0,F,North,SUV,2,11714.0,0,1.6,ThirdParty,443.0,0,0
MOT701260,42.0,F,Central,SUV,3,10245.0,0,8.1,ThirdParty,685.0,0,0
MOT701261,33.0,F,North,SUV,7,6656.0,1,4.2,Premium,748.0,0,1
MOT701262,68.0,F,South,Hatchback,9,9657.0,1,4.9,Comprehensive,684.0,0,0
MOT701263,30.0,F,Central,Sedan,13,14308.0,0,1.8,ThirdParty,721.0,1,0
MOT701264,21.0,M,South,Hatchback,17,14879.0,0,2.6,Comprehensive,525.0,0,0
MOT701265,44.0,F,South,Sedan,6,9545.0,0,6.6,Comprehensive,504.0,1,0
MOT701266,62.0,F,Central,Sports,4,24009.0,1,5.2,Comprehensive,782.0,1,0
MOT701267,42.0,F,South,Sedan,13,17990.0,0,0.6,Comprehensive,781.0,0,0
MOT701268,26.0,M,North,Van,0,6366.0,1,0.2,ThirdParty,687.0,0,0
MOT701269,,F,West,Hatchback,2,13249.0,2,19.7,ThirdParty,680.0,1,0
MOT701270,20.0,F,North,Sports,1,4622.0,1,1.8,ThirdParty,548.0,0,0
MOT701271,55.0,F,South,Sedan,17,13984.0,2,1.8,Premium,502.0,0,1
MOT701272,65.0,M,North,SUV,15,16873.0,0,2.2,Comprehensive,744.0,0,0
MOT701273,29.0,F,West,Sedan,3,9361.0,0,0.5,ThirdParty,,0,1
MOT701274,28.0,F,West,Sports,16,12439.0,0,1.6,Premium,776.0,0,0
