policy_id,policy_start_date,age,occupation,region,policy_type,channel,payment_frequency,policy_tenure_years,annual_premium,sum_assured,num_late_payments,claims_count,has_agent,will_lapse
POL100847,2021-09-18,23.0,Software Developer,West,WholeLife,Agent,Monthly,1.1,11477.0,654189.0,1,0,1,0
POL100848,2022-06-22,61.0,Farmer,Central,Endowment,Broker,Quarterly,0.3,16248.0,406200.0,1,0,0,0
POL100849,2019-03-08,50.0,Carpenter,Central,ULIP,Agent,Quarterly,8.9,6545.0,268345.0,0,0,1,0
POL100850,2023-02-21,69.0,Electrician,South,Endowment,Bancassurance,Monthly,13.7,9873.0,493650.0,1,0,0,0
POL100851,2020-06-28,60.0,Electrician,West,Endowment,Agent,Monthly,4.5,15276.0,458280.0,1,1,1,0
POL100852,2021-10-09,68.0,Nurse,West,Term,Agent,Annual,0.2,3759.0,93975.0,2,0,1,1
POL100853,2024-12-13,32.0,Lawyer,Central,Endowment,Agent,Annual,0.1,9616.0,307712.0,3,0,1,0
POL100854,2020-05-06,35.0,Police Officer,Central,Term,Broker,Monthly,0.4,7985.0,239550.0,2,1,0,0
POL100855,2024-08-03,,Security Guard,North,ULIP,Agent,Monthly,8.5,9257.0,435079.0,1,0,1,0
POL100856,2023-12-29,32.0,Architect,Central,Term,Bancassurance,Monthly,14.1,7702.0,238762.0,1,0,0,0
POL100857,2019-04-17,23.0,Welder,East,Term,Agent,Annual,0.6,10602.0,328662.0,1,0,1,1
POL100858,2021-03-23,53.0,Security Guard,Central,Endowment,Online,Annual,0.7,25895.0,1476015.0,1,0,0,0
POL100859,2024-11-25,60.0,Chef,West,Endowment,Online,Monthly,0.9,8417.0,345097.0,1,0,0,0
POL100860,2021-09-25,68.0,Welder,South,Endowment,Online,Annual,7.8,11451.0,641256.0,3,0,0,0
POL100861,2023-10-09,66.0,Electrician,South,ULIP,Agent,Monthly,3.9,26833.0,1234318.0,0,0,1,1
POL100862,2024-07-14,26.0,Plumber,Central,ULIP,Agent,Monthly,3.7,7518.0,405972.0,1,0,1,0
POL100863,2019-01-07,58.0,Police Officer,North,Endowment,Bancassurance,Quarterly,0.1,24522.0,564006.0,1,0,0,1
POL100864,2023-05-29,62.0,Lawyer,North,Endowment,Online,Monthly,2.4,9924.0,565668.0,0,0,0,1
POL100865,2024-07-02,55.0,Police Officer,North,Term,Agent,Quarterly,2.7,24124.0,1375068.0,1,0,1,0
POL100866,2022-06-24,61.0,Plumber,East,Endowment,Agent,Monthly,1.1,14402.0,230432.0,0,1,1,0
POL100867,2024-10-13,62.0,Doctor,South,WholeLife,Agent,Quarterly,0.2,11540.0,357740.0,0,0,1,0
POL100868,2023-03-19,42.0,Welder,East,Endowment,Online,Annual,4.2,9578.0,316074.0,5,0,0,1
POL100869,2022-10-15,22.0,Teacher,Central,WholeLife,Agent,Monthly,4.1,7244.0,239052.0,0,1,1,0
POL100870,2019-09-30,43.0,Electrician,South,Term,Agent,Monthly,1.4,10279.0,513950.0,1,0,1,0
POL100871,2023-10-01,30.0,Software Developer,North,ULIP,Agent,Quarterly,7.1,15501.0,713046.0,1,0,1,0
POL100872,2024-02-26,26.0,Pharmacist,South,ULIP,Online,Monthly,6.6,9832.0,235968.0,0,0,0,1
POL100873,2021-01-01,27.0,Mechanic,West,ULIP,Broker,Quarterly,5.3,8448.0,354816.0,1,0,0,0
POL100874,2019-12-14,55.0,Civil Servant,West,ULIP,Bancassurance,Quarterly,2.5,8731.0,506398.0,0,2,0,0
POL100875,2022-06-13,45.0,Civil Servant,North,Term,Online,Monthly,19.3,16256.0,552704.0,0,0,0,0
POL100876,2024-08-27,47.0,Tailor,Central,ULIP,Bancassurance,Annual,1.2,18262.0,1022672.0,1,2,0,1
POL100877,2023-05-29,57.0,Plumber,East,Endowment,Agent,Monthly,2.6,7090.0,311960.0,0,0,1,0
POL100878,2023-11-19,47.0,Shop Owner,East,Endowment,Online,Monthly,7.8,7085.0,396760.0,0,1,0,0
POL100879,2022-05-19,,Nurse,South,Term,Agent,Monthly,5.7,11964.0,658020.0,1,0,1,0
POL100880,2021-07-07,25.0,Tailor,Central,Term,Agent,Quarterly,2.8,21243.0,318645.0,0,0,1,0
POL100881,2020-11-01,62.0,Electrician,North,WholeLife,Online,Annual,3.7,17553.0,895203.0,2,0,0,1
POL100882,2023-11-12,42.0,Plumber,East,Term,Agent,Monthly,6.7,5293.0,121739.0,0,0,1,1
POL100883,2022-11-29,28.0,Mechanic,East,Endowment,Online,Monthly,2.5,8673.0,450996.0,0,0,0,0
POL100884,2023-07-04,60.0,Driver,East,Term,Online,Monthly,0.5,6215.0,316965.0,1,1,0,0
POL100885,2024-01-19,56.0,Lawyer,South,Endowment,Agent,Quarterly,1.0,8658.0,225108.0,3,2,1,1
POL100886,2024-11-24,23.0,Doctor,Central,ULIP,Agent,Monthly,3.2,22075.0,375275.0,3,0,1,0
POL100887,2024-01-14,30.0,Teacher,South,WholeLife,Online,Monthly,0.2,4860.0,160380.0,4,1,0,1
POL100888,2021-09-09,21.0,Salesperson,West,Endowment,Bancassurance,Monthly,4.3,4405.0,123340.0,1,0,0,0
POL100889,2019-10-18,34.0,Civil Servant,West,Term,Bancassurance,Monthly,0.3,6540.0,255060.0,2,1,0,1
POL100890,2022-05-15,25.0,Carpenter,South,Term,Agent,Quarterly,1.7,11426.0,205668.0,0,1,1,0
POL100891,2021-09-06,55.0,Carpenter,Central,Term,Bancassurance,Monthly,4.1,13499.0,215984.0,2,0,0,1
POL100892,2024-08-19,46.0,Carpenter,East,Endowment,Agent,Monthly,0.8,12317.0,418778.0,2,1,1,0
POL100893,2019-03-27,69.0,Civil Servant,West,WholeLife,Agent,Monthly,2.9,17816.0,872984.0,0,0,1,0
POL100894,2024-02-27,57.0,Nurse,West,Term,Online,Monthly,22.3,4099.0,118871.0,1,1,0,0
POL100895,2022-10-24,50.0,Lawyer,East,Endowment,Agent,Monthly,0.3,,519941.0,0,0,1,0
POL100896,2019-06-04,45.0,Salesperson,West,ULIP,Agent,Monthly,3.9,8467.0,186274.0,2,0,1,1
POL100897,2020-06-16,23.0,Welder,East,Endowment,Agent,Monthly,4.3,14268.0,385236.0,1,0,1,0
POL100898,2019-05-17,24.0,Software Developer,West,ULIP,Bancassurance,Monthly,4.4,5107.0,142996.0,0,0,0,1
POL100899,2024-08-08,51.0,Plumber,East,Endowment,Broker,Monthly,12.0,9922.0,257972.0,0,0,0,0
POL100900,2022-11-19,21.0,Architect,Central,Term,Broker,Quarterly,5.1,11138.0,334140.0,0,0,0,0
POL100901,2022-09-22,23.0,Mechanic,East,Endowment,Agent,Monthly,13.3,17639.0,476253.0,1,1,1,0
POL100902,2022-02-18,31.0,Shop Owner,Central,Endowment,Online,Monthly,2.8,4480.0,201600.0,1,1,0,0
POL100903,2021-05-31,64.0,Engineer,East,ULIP,Bancassurance,Quarterly,2.9,10050.0,301500.0,0,0,0,0
POL100904,2020-01-12,43.0,Lawyer,East,Term,Agent,Monthly,14.6,5752.0,276096.0,0,1,1,0
POL100905,2023-05-29,55.0,Farmer,East,Endowment,Agent,Monthly,3.8,12743.0,535206.0,2,0,1,1
POL100906,2019-10-18,41.0,Police Officer,South,WholeLife,Agent,Annual,1.4,14598.0,627714.0,0,1,1,0
POL100907,2020-04-01,29.0,Shop Owner,West,Endowment,Online,Monthly,5.9,18837.0,772317.0,2,0,0,1
POL100908,2024-11-19,39.0,Carpenter,West,Term,Online,Annual,4.1,7574.0,424144.0,0,2,0,0
POL100909,2019-07-21,25.0,Carpenter,South,WholeLife,Agent,Monthly,5.2,15735.0,409110.0,0,0,1,0
POL100910,2024-09-23,58.0,Welder,Central,Term,Agent,Annual,3.8,19545.0,1153155.0,0,0,1,0
POL100911,2019-07-12,29.0,Police Officer,North,ULIP,Bancassurance,Annual,7.6,4352.0,104448.0,2,0,0,1
POL100912,2021-12-06,39.0,Nurse,North,Term,Online,Monthly,2.0,13442.0,282282.0,1,0,0,1
POL100913,2022-07-06,69.0,Security Guard,West,WholeLife,Agent,Monthly,0.8,15983.0,831116.0,1,0,1,1
POL100914,2019-09-07,50.0,Engineer,East,Term,Agent,Quarterly,1.0,8696.0,478280.0,1,0,1,0
POL100915,2024-05-09,43.0,Salesperson,West,Endowment,Broker,Monthly,5.1,5402.0,102638.0,0,0,0,0
POL100916,2024-10-06,47.0,Pharmacist,West,WholeLife,Online,Monthly,4.0,15859.0,650219.0,0,0,0,0
POL100917,2020-05-05,59.0,Nurse,West,Endowment,Online,Annual,12.5,5433.0,206454.0,3,0,0,1
POL100918,2020-05-02,33.0,Tailor,South,Term,Online,Quarterly,3.1,9053.0,217272.0,1,0,0,1
POL100919,2023-07-31,52.0,Tailor,South,Term,Broker,Annual,1.3,9701.0,368638.0,3,0,0,1
POL100920,2021-03-28,63.0,Farmer,South,Term,Agent,Annual,17.3,14154.0,636930.0,2,0,1,0
POL100921,2019-03-24,49.0,Nurse,West,Term,Agent,Annual,10.5,7235.0,289400.0,1,0,1,0
POL100922,2023-07-09,42.0,Carpenter,West,Endowment,Agent,Quarterly,7.0,7028.0,267064.0,2,0,1,0
POL100923,2021-02-16,28.0,Carpenter,Central,Endowment,Bancassurance,Quarterly,9.4,10399.0,561546.0,1,0,0,0
POL100924,2021-06-14,33.0,Nurse,South,WholeLife,Agent,Annual,2.2,16370.0,409250.0,1,0,1,1
POL100925,2022-12-09,67.0,Accountant,North,ULIP,Agent,Quarterly,1.2,31062.0,1335666.0,1,0,1,0
POL100926,2022-06-23,47.0,Doctor,Central,WholeLife,Agent,Monthly,1.7,4658.0,135082.0,1,0,1,0
POL100927,2023-12-23,35.0,Farmer,East,Endowment,Online,Quarterly,9.1,11587.0,672046.0,0,0,0,0
POL100928,2023-10-22,41.0,Engineer,South,Endowment,Online,Monthly,6.2,5749.0,149474.0,1,0,0,1
POL100929,2024-09-06,49.0,Mechanic,South,Endowment,Agent,Annual,0.3,16472.0,889488.0,0,0,1,0
POL100930,2024-07-12,47.0,Lawyer,Central,Endowment,Agent,Quarterly,4.8,6190.0,266170.0,1,0,1,1
POL100931,2022-10-23,55.0,Pharmacist,West,Term,Bancassurance,Quarterly,1.4,7063.0,169512.0,0,0,0,0
POL100932,2022-05-09,33.0,Electrician,North,ULIP,Agent,Monthly,13.6,7371.0,361179.0,2,0,1,0
POL100933,2021-10-14,52.0,Mechanic,South,ULIP,Bancassurance,Monthly,6.4,9527.0,238175.0,0,1,0,1
POL100934,2023-01-01,42.0,Electrician,Central,Term,Agent,Monthly,4.6,11633.0,302458.0,0,0,1,0
POL100935,2019-05-14,67.0,Teacher,West,Endowment,Broker,Quarterly,3.2,12605.0,378150.0,0,2,0,0
POL100936,2021-06-04,28.0,Plumber,Central,Term,Agent,Quarterly,0.9,9869.0,444105.0,2,0,1,1
POL100937,2020-08-29,28.0,Plumber,North,Endowment,Online,Monthly,5.1,5090.0,162880.0,0,0,0,0
POL100938,2022-05-09,43.0,Police Officer,East,Endowment,Agent,Monthly,3.2,14241.0,569640.0,1,1,1,1
POL100939,2024-07-23,45.0,Teacher,North,WholeLife,Agent,Monthly,7.5,9638.0,375882.0,1,0,1,1
POL100940,2021-11-24,54.0,Chef,East,Endowment,Bancassurance,Monthly,1.7,17692.0,406916.0,0,0,0,1
POL100941,2022-07-06,40.0,Banker,North,Endowment,Online,Annual,4.6,6947.0,173675.0,1,0,0,0
POL100942,2021-06-05,65.0,Lawyer,South,ULIP,Bancassurance,Annual,0.4,4442.0,124376.0,0,0,0,0
POL100943,2021-01-23,44.0,Banker,South,WholeLife,Online,Quarterly,1.0,9730.0,243250.0,1,0,0,1
POL100944,2023-02-07,27.0,Nurse,North,ULIP,Online,Monthly,0.9,18920.0,1059520.0,0,0,0,1
POL100945,2020-07-01,26.0,Shop Owner,Central,Endowment,Bancassurance,Monthly,1.8,10726.0,343232.0,2,0,0,1
POL100946,2024-04-17,68.0,Driver,South,Endowment,Agent,Annual,8.4,8957.0,295581.0,1,1,1,0
POL100947,2019-09-08,27.0,Lawyer,North,ULIP,Bancassurance,Annual,2.6,6405.0,288225.0,3,1,0,1
POL100948,2020-05-03,67.0,Carpenter,Central,ULIP,Agent,Monthly,3.1,23834.0,1191700.0,2,0,1,0
POL100949,2023-07-12,34.0,Teacher,North,WholeLife,Agent,Quarterly,0.3,5915.0,266175.0,1,0,1,0
POL100950,2019-07-02,25.0,Lawyer,North,Endowment,Bancassurance,Monthly,2.5,6886.0,268554.0,4,0,0,1
POL100951,2021-06-26,35.0,Accountant,Central,ULIP,Agent,Monthly,2.7,13161.0,763338.0,5,0,1,0
POL100952,2021-04-11,51.0,Civil Servant,East,Term,Agent,Annual,1.7,3913.0,215215.0,0,0,1,0
POL100953,2024-08-22,41.0,Banker,South,Term,Agent,Annual,4.4,18719.0,449256.0,1,0,1,0
POL100954,2019-12-16,59.0,Shop Owner,South,Term,Online,Annual,2.8,13522.0,297484.0,0,0,0,0
POL100955,2021-09-26,50.0,,East,Term,Online,Monthly,0.7,15516.0,496512.0,1,1,0,1
POL100956,2021-10-08,,Salesperson,South,Endowment,Agent,Monthly,3.8,13083.0,680316.0,1,1,1,0
POL100957,2023-12-06,52.0,Engineer,North,Endowment,Agent,Annual,2.9,9131.0,529598.0,0,0,1,0
POL100958,2022-04-05,68.0,Engineer,Central,ULIP,Agent,Quarterly,1.7,5816.0,267536.0,0,0,1,1
POL100959,2019-10-14,41.0,Chef,Central,Endowment,Agent,Monthly,0.1,9228.0,424488.0,1,0,1,0
POL100960,2024-03-29,28.0,Pharmacist,North,Term,Agent,Monthly,2.2,6078.0,151950.0,1,1,1,0
POL100961,2019-11-28,41.0,,East,ULIP,Agent,Monthly,10.0,12620.0,517420.0,1,0,1,0
POL100962,2023-03-09,62.0,Farmer,East,Term,Bancassurance,Quarterly,7.5,14815.0,340745.0,2,0,0,0
POL100963,2020-08-24,31.0,Welder,North,Term,Bancassurance,Annual,3.6,20711.0,807729.0,1,0,0,0
POL100964,2019-09-26,67.0,Shop Owner,South,WholeLife,Agent,Monthly,0.9,11919.0,274137.0,0,0,1,0
POL100965,2020-02-25,49.0,Carpenter,West,Term,Agent,Monthly,6.1,15714.0,282852.0,4,0,1,1
POL100966,2024-09-08,50.0,Electrician,North,Term,Agent,Monthly,7.0,8531.0,494798.0,1,0,1,0
POL100967,2024-11-18,36.0,,South,Endowment,Agent,Quarterly,0.2,7792.0,428560.0,0,0,1,0
POL100968,2022-08-13,66.0,Civil Servant,South,Endowment,Agent,Monthly,10.6,12542.0,564390.0,0,0,1,0
POL100969,2023-11-13,22.0,Doctor,South,Endowment,Broker,Monthly,11.2,8158.0,350794.0,1,1,0,1
POL100970,2024-06-09,35.0,Chef,West,ULIP,Bancassurance,Quarterly,1.0,11323.0,283075.0,0,0,0,1
POL100971,2021-02-05,41.0,Banker,East,Endowment,Online,Monthly,1.8,5822.0,232880.0,1,0,0,0
POL100972,2023-07-25,44.0,Engineer,West,Endowment,Agent,Quarterly,0.3,6369.0,305712.0,1,0,1,0
POL100973,2022-02-17,,Pharmacist,East,WholeLife,Online,Quarterly,6.6,13598.0,530322.0,2,0,0,0
POL100974,2020-01-16,28.0,Software Developer,West,Term,Broker,Monthly,3.0,15419.0,416313.0,0,0,0,0
POL100975,2022-03-19,32.0,Tailor,West,Endowment,Agent,Quarterly,5.1,6046.0,193472.0,2,2,1,0
POL100976,2019-04-11,25.0,Electrician,Central,Term,Bancassurance,Quarterly,4.4,13840.0,719680.0,1,1,0,0
POL100977,2022-08-28,49.0,Security Guard,North,Term,Agent,Quarterly,5.5,7583.0,197158.0,0,1,1,0
POL100978,2020-07-26,38.0,Salesperson,Central,WholeLife,Bancassurance,Quarterly,2.5,9979.0,578782.0,1,0,0,0
POL100979,2019-08-16,48.0,Police Officer,West,ULIP,Agent,Monthly,1.2,20100.0,964800.0,2,0,1,0
POL100980,2023-04-01,49.0,Mechanic,North,Term,Online,Monthly,2.4,14820.0,815100.0,0,0,0,0
POL100981,2021-02-06,55.0,Electrician,North,Endowment,Agent,Monthly,0.7,14734.0,545158.0,3,1,1,0
POL100982,2021-09-10,47.0,Banker,North,Term,Online,Monthly,16.9,25704.0,642600.0,2,0,0,1
POL100983,2019-07-09,52.0,Pharmacist,West,ULIP,Online,Monthly,2.2,6961.0,111376.0,3,0,0,1
POL100984,2019-06-25,49.0,Nurse,East,Endowment,Online,Monthly,1.3,6045.0,235755.0,1,1,0,1
POL100985,2024-07-14,,Driver,North,WholeLife,Online,Quarterly,1.8,6898.0,220736.0,1,0,0,0
POL100986,2022-08-12,51.0,Driver,South,Term,Agent,Monthly,1.9,8715.0,174300.0,0,0,1,0
POL100987,2021-06-06,36.0,Civil Servant,East,Term,Bancassurance,Annual,2.8,3049.0,170744.0,1,0,0,0
POL100988,2023-01-04,33.0,Salesperson,North,WholeLife,Agent,Quarterly,2.8,8922.0,517476.0,1,0,1,1
POL100989,2023-05-19,59.0,Software Developer,East,WholeLife,Online,Monthly,1.4,7538.0,233678.0,1,0,0,1
POL100990,2019-09-08,37.0,Farmer,North,Term,Agent,Quarterly,2.9,14645.0,659025.0,1,1,1,1
POL100991,2024-07-18,47.0,Chef,West,Endowment,Online,Monthly,16.3,11804.0,389532.0,1,0,0,0
POL100992,2022-12-13,30.0,Mechanic,North,WholeLife,Agent,Annual,0.5,7329.0,271173.0,0,0,1,0
POL100993,2020-11-11,42.0,Police Officer,West,ULIP,Broker,Annual,0.9,13293.0,571599.0,1,1,0,1
POL100994,2020-08-14,46.0,Plumber,South,Endowment,Online,Annual,14.4,14209.0,468897.0,0,0,0,0
POL100995,2019-07-13,51.0,Nurse,East,ULIP,Agent,Quarterly,6.9,6739.0,343689.0,1,0,1,0
POL100996,2020-07-18,46.0,Chef,South,WholeLife,Bancassurance,Annual,13.6,7735.0,177905.0,1,1,0,0
POL100997,2021-01-09,38.0,Plumber,Central,Endowment,Agent,Quarterly,5.0,3253.0,146385.0,4,1,1,1
POL100998,2020-04-13,68.0,Accountant,West,Term,Agent,Annual,8.4,5737.0,338483.0,3,0,1,0
POL100999,2023-01-16,46.0,,Central,Endowment,Agent,Monthly,0.4,6828.0,361884.0,0,0,1,1
POL101000,2020-07-09,60.0,,West,ULIP,Bancassurance,Annual,8.0,10271.0,174607.0,1,0,0,0
POL101001,2022-01-04,57.0,Doctor,Central,Endowment,Broker,Quarterly,3.3,6169.0,123380.0,1,0,0,0
POL101002,2022-05-14,48.0,Civil Servant,South,Term,Broker,Monthly,8.7,7656.0,329208.0,1,0,0,0
POL101003,2019-06-14,64.0,Nurse,South,ULIP,Agent,Annual,3.8,5363.0,300328.0,0,0,1,0
POL101004,2020-01-07,27.0,Farmer,Central,Endowment,Agent,Quarterly,0.1,10781.0,560612.0,0,0,1,0
POL101005,2019-06-04,66.0,Pharmacist,North,WholeLife,Bancassurance,Annual,1.5,12245.0,673475.0,4,2,0,0
POL101006,2023-02-28,62.0,Chef,North,Endowment,Agent,Monthly,0.9,12103.0,254163.0,3,0,1,1
POL101007,2023-03-20,45.0,Welder,West,ULIP,Online,Quarterly,5.5,9958.0,378404.0,0,0,0,0
POL101008,2019-10-12,56.0,Teacher,South,Endowment,Broker,Quarterly,4.4,4580.0,215260.0,1,0,0,0
POL101009,2023-06-09,46.0,Driver,South,Term,Agent,Monthly,1.5,7259.0,312137.0,0,0,1,0
POL101010,2023-11-20,34.0,Welder,South,Endowment,Agent,Quarterly,2.2,8074.0,395626.0,2,0,1,0
POL101011,2019-08-29,60.0,Pharmacist,West,Term,Bancassurance,Quarterly,1.0,8090.0,194160.0,0,1,0,0
POL101012,2019-09-15,33.0,Pharmacist,East,ULIP,Online,Monthly,0.9,10275.0,359625.0,1,0,0,0
POL101013,2023-10-15,36.0,Carpenter,North,ULIP,Broker,Quarterly,0.4,20187.0,706545.0,0,0,0,0
POL101014,2020-11-10,46.0,Shop Owner,East,Term,Online,Monthly,3.0,14854.0,846678.0,3,0,0,1
POL101015,2021-01-30,,Nurse,West,Endowment,Agent,Annual,1.3,6040.0,144960.0,1,0,1,0
POL101016,2022-07-18,39.0,Electrician,North,WholeLife,Bancassurance,Annual,2.5,13894.0,402926.0,2,0,0,0
POL101017,2019-05-31,45.0,Security Guard,North,Term,Bancassurance,Monthly,3.4,13632.0,204480.0,0,0,0,0
POL101018,2021-08-21,23.0,Mechanic,West,WholeLife,Broker,Monthly,3.6,6614.0,138894.0,0,0,0,0
POL101019,2021-01-04,26.0,Teacher,Central,Term,Online,Monthly,1.0,15130.0,892670.0,0,0,0,0
POL101020,2023-12-16,23.0,Plumber,North,Term,Online,Monthly,1.4,9134.0,484102.0,0,1,0,1
POL101021,2023-05-27,24.0,Welder,West,Endowment,Agent,Annual,0.1,4890.0,127140.0,0,0,1,0
POL101022,2020-09-22,63.0,Nurse,West,Term,Agent,Monthly,2.2,12427.0,571642.0,1,0,1,0
POL101023,2022-12-13,62.0,Salesperson,North,WholeLife,Broker,Monthly,5.6,11031.0,452271.0,4,1,0,1
POL101024,2021-06-05,,Plumber,South,ULIP,Broker,Monthly,0.1,8832.0,485760.0,0,0,0,0
POL101025,2021-11-25,23.0,Civil Servant,East,ULIP,Online,Quarterly,7.3,9714.0,271992.0,1,0,0,1
POL101026,2023-06-06,24.0,Banker,West,ULIP,Broker,Annual,9.1,6908.0,407572.0,0,1,0,0
POL101027,2020-09-07,34.0,Software Developer,East,ULIP,Agent,Monthly,3.3,13428.0,416268.0,0,0,1,0
POL101028,2022-06-25,48.0,Carpenter,North,ULIP,Bancassurance,Monthly,7.3,9684.0,455148.0,1,0,0,1
POL101029,2021-07-08,37.0,Software Developer,Central,ULIP,Online,Monthly,2.5,10756.0,344192.0,1,0,0,1
POL101030,2022-12-01,44.0,Police Officer,East,ULIP,Bancassurance,Monthly,1.3,11832.0,532440.0,1,0,0,0
POL101031,2021-04-19,29.0,Welder,East,Endowment,Bancassurance,Monthly,0.3,5556.0,166680.0,2,1,0,1
POL101032,2024-08-19,56.0,Mechanic,East,Endowment,Online,Quarterly,0.2,6329.0,329108.0,1,2,0,1
POL101033,2021-05-08,36.0,Plumber,East,Endowment,Bancassurance,Monthly,7.3,3278.0,140954.0,2,1,0,0
POL101034,2019-08-30,24.0,Welder,South,Endowment,Agent,Monthly,11.1,,354402.0,0,0,1,1
POL101035,2021-12-13,57.0,Banker,South,Term,Bancassurance,Quarterly,3.2,5399.0,313142.0,0,0,0,0
POL101036,2020-06-09,65.0,Lawyer,North,Endowment,Agent,Quarterly,8.9,10575.0,486450.0,0,1,1,0
POL101037,2021-09-28,21.0,Police Officer,West,Endowment,Agent,Monthly,4.1,11914.0,405076.0,0,0,1,0
POL101038,2024-07-18,42.0,Doctor,South,Term,Bancassurance,Monthly,6.7,13375.0,280875.0,0,0,0,0
POL101039,2019-08-14,61.0,Chef,North,ULIP,Bancassurance,Quarterly,3.8,5421.0,314418.0,4,1,0,0
POL101040,2019-04-04,55.0,Engineer,North,ULIP,Broker,Monthly,3.6,9580.0,459840.0,0,0,0,0
POL101041,2020-09-30,62.0,Engineer,Central,Term,Agent,Annual,1.7,22814.0,1026630.0,1,0,1,0
POL101042,2021-08-16,41.0,Tailor,East,WholeLife,Agent,Annual,3.8,23322.0,1212744.0,3,0,1,0
POL101043,2019-10-12,39.0,Nurse,West,WholeLife,Online,Annual,1.2,16215.0,681030.0,1,0,0,0
POL101044,2023-03-11,55.0,Plumber,East,WholeLife,Bancassurance,Monthly,0.2,11716.0,292900.0,0,0,0,0
POL101045,2022-08-17,28.0,Farmer,Central,Term,Broker,Monthly,3.1,5988.0,149700.0,0,0,0,0
POL101046,2023-03-24,32.0,,Central,Endowment,Bancassurance,Annual,0.4,14176.0,255168.0,0,0,0,0
POL101047,2021-07-19,50.0,Farmer,West,Endowment,Online,Monthly,2.3,9145.0,155465.0,1,0,0,1
POL101048,2024-08-09,53.0,Civil Servant,Central,ULIP,Bancassurance,Monthly,0.1,13099.0,615653.0,0,0,0,1
POL101049,2023-01-18,26.0,Welder,South,Endowment,Agent,Quarterly,3.8,7213.0,382289.0,2,0,1,0
POL101050,2024-07-18,45.0,Teacher,East,ULIP,Broker,Monthly,1.5,9077.0,199694.0,1,0,0,1
POL101051,2019-07-12,38.0,Doctor,South,ULIP,Online,Quarterly,0.5,10744.0,429760.0,1,1,0,0
POL101052,2023-01-08,45.0,Civil Servant,Central,WholeLife,Agent,Annual,2.1,11194.0,223880.0,1,1,1,0
POL101053,2021-01-28,67.0,Tailor,South,Endowment,Online,Quarterly,2.0,12668.0,418044.0,1,0,0,0
POL101054,2020-02-29,24.0,Welder,West,WholeLife,Bancassurance,Monthly,5.9,7409.0,370450.0,1,1,0,0
POL101055,2020-02-01,69.0,Nurse,South,ULIP,Agent,Annual,10.1,5056.0,257856.0,0,1,1,0
POL101056,2020-03-08,43.0,Lawyer,West,Term,Agent,Quarterly,5.6,22301.0,1271157.0,2,1,1,0
POL101057,2019-07-22,58.0,Welder,North,ULIP,Bancassurance,Monthly,0.5,34359.0,962052.0,0,1,0,0
POL101058,2021-09-26,41.0,Farmer,West,Term,Broker,Quarterly,1.1,12378.0,705546.0,2,0,0,0
POL101059,2023-08-29,36.0,Teacher,Central,Term,Online,Monthly,25.0,5105.0,255250.0,0,0,0,0
POL101060,2021-10-16,58.0,Plumber,East,WholeLife,Agent,Monthly,2.1,6724.0,201720.0,1,1,1,0
POL101061,2019-10-16,54.0,Engineer,East,Endowment,Online,Quarterly,2.0,12766.0,370214.0,0,0,0,0
POL101062,2023-04-05,28.0,Electrician,East,Endowment,Agent,Monthly,6.7,19352.0,367688.0,1,0,1,0
POL101063,2020-01-20,55.0,Pharmacist,East,WholeLife,Agent,Monthly,6.5,5397.0,302232.0,2,0,1,0
POL101064,2024-03-26,57.0,Carpenter,East,Endowment,Agent,Quarterly,0.6,9301.0,223224.0,3,1,1,1
POL101065,2021-03-17,40.0,Driver,East,Term,Online,Monthly,3.6,10916.0,294732.0,0,0,0,0
POL101066,2019-01-03,66.0,Tailor,East,Term,Agent,Monthly,0.5,15249.0,503217.0,0,1,1,0
POL101067,2020-10-06,52.0,Pharmacist,North,Endowment,Agent,Monthly,7.3,8335.0,175035.0,1,0,1,0
POL101068,2024-01-06,37.0,Doctor,East,Term,Agent,Quarterly,0.3,4528.0,230928.0,0,0,1,0
POL101069,2024-07-16,21.0,Software Developer,East,Term,Online,Annual,3.1,13502.0,621092.0,1,0,0,1
POL101070,2021-07-17,54.0,,Central,ULIP,Agent,Monthly,8.3,17368.0,382096.0,3,2,1,0
POL101071,2024-12-15,31.0,Architect,South,Term,Agent,Quarterly,2.3,9497.0,208934.0,2,0,1,0
POL101072,2020-05-24,58.0,Teacher,Central,Endowment,Online,Monthly,5.0,12120.0,181800.0,2,0,0,1
POL101073,2021-07-18,46.0,Engineer,Central,Term,Bancassurance,Monthly,3.5,7807.0,444999.0,0,0,0,1
POL101074,2021-10-05,43.0,Nurse,West,Endowment,Bancassurance,Monthly,8.0,6484.0,220456.0,1,0,0,0
POL101075,2020-03-18,29.0,Software Developer,West,Endowment,Online,Monthly,12.2,16535.0,727540.0,2,0,0,0
POL101076,2021-04-22,55.0,Accountant,South,Endowment,Bancassurance,Monthly,5.1,12013.0,252273.0,2,0,0,1
POL101077,2021-12-31,29.0,Tailor,North,Term,Bancassurance,Quarterly,10.4,12647.0,316175.0,4,1,0,0
POL101078,2023-03-19,41.0,Electrician,West,Term,Online,Quarterly,1.7,20974.0,817986.0,1,0,0,0
POL101079,2021-12-26,61.0,Police Officer,West,Term,Online,Annual,3.2,5841.0,140184.0,0,1,0,0
POL101080,2019-08-16,66.0,Electrician,Central,Term,Agent,Annual,2.4,7510.0,315420.0,1,0,1,0
